word,x1,y1,x2,y2
14,918,63,944,85
هزار,870,63,913,91
بسته,829,68,867,90
معیشتی,759,65,825,92
از,734,63,755,89
محل,687,63,731,92
درآمد,624,60,683,89
موقوفات,540,63,620,91
بین,506,70,537,92
نیازمندان,422,63,502,90
کرمانشاه,340,61,419,91
توزیع,283,66,336,97
شده,240,65,279,84
است,191,63,236,85
حجت,128,66,186,89
الاسلام,59,62,124,96
محمد,890,135,944,153
صالحی,820,130,888,160
در,790,137,817,158
نشست,729,133,789,153
خبری,671,134,726,159
که,640,129,669,152
در,611,137,638,158
آستانه,554,128,611,153
دهه,516,137,552,152
وقف,465,132,513,158
بر,442,140,462,159
گزار,400,126,448,159
شد،,360,133,398,153
از,337,132,357,158
رزمایش,261,132,335,160
کمک,199,127,259,153
مومنانه,135,132,195,159
به,114,137,132,159
عنوان,59,132,111,159
یکی,901,195,944,228
از,879,200,899,226
شاهکارهای,773,195,878,226
مردم,727,205,771,233
پس,688,208,724,228
از,665,200,686,226
مواجهه,599,200,664,227
با,582,200,597,227
بحران,525,200,580,228
کرونا,472,198,524,228
یاد,442,200,470,227
کرد,401,198,441,228
و افزود:,328,200,398,228
مجموعه,251,205,325,227
اوقاف,191,200,249,226
کرمانشاه,111,198,190,228
هم,80,205,109,233
از,58,200,78,226
ابتدای,888,268,945,295
شیوع,836,269,885,301
کرونا,782,266,834,296
در,753,274,780,294
حوزه,701,270,751,295
اجرای,640,268,699,296
رزمایش,563,268,638,296
کمک,501,263,562,289
مومنانه,438,268,498,295
در,409,274,436,294
میدان,357,268,408,295
بوده,314,274,355,295
و,296,276,312,294
تاکنون,232,266,295,295
حدود,175,271,229,294
14,145,268,171,289
هزار,99,268,142,296
بسته,59,273,98,295
معیشتی,879,338,944,365
به,857,341,876,363
ارزش,799,336,854,364
چهار,747,336,796,364
میلیارد,686,336,745,363
تومان,631,336,682,364
بین,597,343,628,365
نیازمندان,514,336,594,363
و,495,344,511,362
آسیب‌دید,404,333,494,364
گان,368,330,408,359
از,345,336,366,362
کرونا,292,334,344,364
توزیع,236,338,288,370
کرده,184,334,234,364
که,153,334,182,357
این,118,336,150,365
جدای,59,336,115,362
از,924,404,945,430
توزیع,871,406,924,438
ماسک,807,400,870,426
و مواد,750,404,806,432
ضدعفونی,657,405,748,433
کننده,609,402,662,425
است.,556,404,607,426
وی,521,410,554,431
با,505,404,520,431
اشاره,455,404,503,430
به,436,410,454,431
ادامه‌دار بودن,317,404,434,432
اجرای,257,404,316,432
رزمایش,181,404,256,433
کمک,121,400,181,426
مومنانه,59,405,119,432
در,919,478,944,499
اوقاف,857,472,915,499
کرمانشاه،,766,470,853,500
گفت:,705,467,762,494
در,674,478,700,499
دهه,634,478,670,493
وقف,581,473,629,499
(24,539,471,577,495
مهر,500,479,535,500
تا,480,472,497,493
سوم,435,480,475,505
آبان),382,469,431,500
نیز,351,474,378,500
اهدای,290,473,347,498
150,234,473,268,493
بسته,189,477,228,500
معیشتی,119,474,184,501
را,94,473,114,499
بین,59,479,90,501
نیازمندان,865,541,944,568
و,846,548,862,567
آسیب‌دید,755,537,845,569
گان,720,535,759,564
از,696,541,716,567
کرونا,643,538,695,568
خواهیم,572,541,638,574
داشت.,506,541,568,562
مدیر,458,544,502,568
کل,428,539,463,570
اوقاف,367,541,425,567
و,348,548,364,567
امور,304,541,346,568
خیریه,249,543,302,568
استان,197,541,246,564
کرمانشاه,115,539,194,568
با,97,541,111,568
بیان,59,541,94,568
اینکه,897,604,945,636
توزیع,843,611,896,642
دو,815,615,842,635
هزار,772,609,814,637
عدد,732,612,771,630
شلوار,676,608,729,636
کتان,632,607,677,632
بین,600,615,630,637
دانش‌آموزان,485,605,598,637
مناطق,430,608,483,636
بی‌بضاعت,336,609,428,638
استان,286,609,335,632
از,264,609,285,635
محل,218,608,263,638
درآمدهای,121,606,216,635
موقوفه,59,609,119,636
حاج,901,677,944,710
محمدتقی,810,677,898,706
اصفهانی,730,677,806,706
هم,697,683,725,710
در,666,683,693,703
دهه,629,682,664,698
وقف,577,677,624,703
تدار,531,677,572,703
ک,504,674,537,698
دیده,457,680,500,704
شده،,406,678,453,699
گفت:,346,671,403,699
همچنین,270,681,342,705
در,239,683,266,703
این,206,677,237,705
دهه,166,682,202,698
توزیع,109,679,162,711
کتب,59,675,106,705
مفیده,894,745,944,772
را,873,745,892,771
به,852,751,871,772
ارزش,795,745,850,774
1,753,746,764,766
میلیون,693,745,750,773
تومان,639,745,691,773
از,616,745,637,771
محل,570,745,615,774
درآمدهای,472,742,567,771
موقوفات,390,745,470,773
استان,338,745,388,768
خواهیم,269,745,336,779
داشت.,204,745,266,767
