word,x1,y1,x2,y2
,1468,123,1603,165
,1392,118,1456,158
,1341,134,1379,164
,1284,116,1345,158
,1194,133,1271,164
,1162,126,1198,152
,1068,122,1149,164
,998,117,1073,164
,938,116,1002,165
,833,117,924,164
,801,138,821,164
,732,122,805,165
,614,130,719,164
,512,116,602,166
,403,116,499,164
,299,116,390,152
,308,126,324,136
,266,134,286,164
,225,127,256,161
,101,116,212,164
,159,126,175,136
,1544,228,1604,275
,1466,238,1532,275
,1378,228,1456,275
,1225,228,1368,275
,1193,245,1213,275
,1100,237,1182,275
,1032,228,1104,277
,992,227,1019,275
,946,238,982,275
,923,227,950,275
,891,237,927,263
,816,234,878,275
,786,249,806,275
,781,227,790,263
,723,234,769,275
,681,238,712,272
,603,244,669,275
,571,237,607,263
,434,242,558,275
,383,239,422,275
,298,228,373,275
,230,227,285,275
,193,227,234,273
,101,235,180,276
,1556,342,1603,386
,1490,338,1559,388
,1380,338,1479,374
,1397,348,1413,358
,1319,353,1369,386
,1199,350,1307,388
,1090,356,1188,386
,1099,348,1115,358
,1000,346,1079,387
,894,339,989,374
,843,338,885,386
,733,353,846,386
,702,360,722,386
,697,338,706,374
,600,349,686,386
,537,339,587,375
,487,349,530,386
,464,338,491,386
,367,339,455,386
,283,338,358,388
,231,339,273,386
,214,350,235,374
,183,356,203,386
,102,338,174,374
,1548,449,1604,485
,1501,450,1539,494
,1411,449,1492,499
,1308,449,1401,497
,1279,467,1299,497
,1246,450,1270,485
,1210,449,1237,497
,1163,449,1213,497
,1134,460,1154,497
,1036,450,1137,498
,958,460,1027,497
,940,461,961,485
,881,451,929,486
,830,460,872,497
,806,449,833,497
,711,450,799,497
,676,449,703,497
,617,449,668,498
,528,457,607,498
,498,471,518,497
,493,449,502,485
,452,460,483,494
,392,463,443,497
,350,465,397,497
,277,449,354,497
,236,466,267,497
,153,450,240,499
,102,450,144,485
,1556,572,1604,610
,1460,560,1549,609
,1424,562,1451,597
,1407,562,1422,597
,1354,571,1397,608
,1331,560,1358,608
,1238,561,1326,608
,1206,560,1233,608
,1149,560,1200,609
,1088,571,1142,608
,1055,560,1091,609
,1032,556,1048,596
,971,561,1035,596
,914,574,964,608
,871,576,918,608
,798,560,875,608
,711,560,791,596
,728,570,744,580
,613,561,704,609
,463,560,606,610
,394,560,455,608
,258,560,389,606
,102,560,250,608
,1562,672,1605,719
,1472,672,1566,707
,1435,671,1462,719
,1389,682,1427,719
,1328,671,1393,717
,1268,685,1319,719
,1226,687,1272,719
,1153,671,1230,719
,1116,671,1143,719
,1013,672,1108,707
,961,671,1003,719
,852,686,965,719
,798,672,842,716
,747,672,790,719
,730,683,751,707
,679,672,722,707
,585,675,669,720
,460,672,575,721
,424,671,450,719
,377,682,416,719
,334,671,381,721
,183,672,325,719
,133,674,173,719
,101,688,137,716
,1514,783,1603,832
,1455,784,1498,831
,1365,784,1459,819
,1328,805,1348,831
,1323,783,1332,819
,1290,779,1306,819
,1251,800,1293,833
,1136,783,1233,831
,1077,784,1120,831
,1060,795,1081,819
,1023,801,1043,831
,935,783,1007,819
,862,783,918,819
,802,783,844,831
,738,783,805,832
,670,797,720,831
,582,798,675,831
,521,783,564,831
,458,783,525,832
,345,784,440,831
,328,795,349,819
,271,795,310,831
,213,795,256,831
,110,784,198,831
,102,803,114,819
,1556,912,1603,942
,1530,895,1559,930
,1498,905,1532,939
,1336,894,1500,942
,1200,905,1318,940
,1066,895,1181,942
,1009,906,1048,942
,930,905,993,942
,916,910,934,930
,841,895,898,930
,804,910,843,944
,680,895,785,944
,642,912,662,942
,570,895,626,930
,533,910,572,944
,350,905,515,940
,458,904,474,914
,299,902,331,942
,237,905,302,930
,141,895,219,942
,101,894,144,930
,1508,1020,1603,1053
,1484,1006,1512,1042
,1451,1015,1487,1041
,1285,1006,1438,1053
,1173,1010,1269,1053
,1182,1015,1198,1025
,1117,1005,1158,1053
,1002,1005,1121,1053
,967,1023,987,1053
,911,1005,953,1053
,847,1005,915,1054
,799,1013,832,1053
,712,1005,803,1050
,627,1006,697,1055
,585,1005,611,1053
,436,1019,571,1054
,494,1015,510,1025
,381,1016,420,1053
,321,1005,385,1051
,250,1005,305,1053
,212,1005,254,1051
,101,1006,197,1041
,1562,1116,1604,1164
,1453,1131,1566,1164
,1360,1116,1440,1152
,1378,1126,1394,1136
,1244,1117,1348,1166
,1204,1116,1231,1164
,1087,1116,1193,1164
,1010,1117,1075,1164
,920,1124,997,1164
,828,1124,907,1165
,720,1117,815,1152
,666,1116,708,1164
,556,1131,670,1164
,496,1128,544,1166
,440,1117,484,1161
,386,1117,429,1164
,369,1128,390,1152
,336,1134,356,1164
,304,1117,325,1161
,226,1117,291,1165
,136,1116,213,1161
,101,1117,123,1161
,1554,1241,1604,1275
,1511,1243,1558,1275
,1438,1227,1515,1275
,1400,1227,1427,1275
,1326,1238,1392,1264
,1263,1228,1313,1264
,1212,1238,1255,1275
,1189,1227,1216,1275
,1092,1228,1181,1275
,987,1228,1083,1263
,935,1227,977,1275
,825,1242,938,1275
,783,1244,814,1275
,745,1227,787,1273
,712,1241,726,1255
,689,1229,704,1264
,632,1238,675,1275
,609,1227,636,1275
,551,1231,599,1275
,468,1228,542,1275
,378,1227,456,1272
,272,1232,367,1277
,244,1239,275,1263
,149,1227,233,1275
,99,1239,138,1275
,1538,1340,1605,1387
,1452,1339,1530,1384
,1335,1340,1441,1387
,1229,1350,1325,1384
