word,x1,y1,x2,y2
اقدامات,873,63,945,85
و,853,71,869,90
پیشرفت,780,64,851,92
ها,755,63,776,84
در,725,69,752,89
این,691,63,723,92
زمینه,643,65,688,90
اما,615,63,639,84
توافق,562,63,612,91
و,543,71,558,90
تعهدات,469,63,540,90
مربوط,406,62,465,91
به,384,69,403,90
وزارت,317,63,381,90
ارتباطات,233,62,314,90
به,211,69,229,90
صورت,140,67,208,91
کامل,87,61,138,92
در,58,69,84,89
این,913,132,944,160
دو,884,137,910,158
شهرستان,803,132,882,159
اجرایی,736,132,800,160
نشده,688,133,733,152
است.,634,132,685,153
نماینده,569,132,632,159
مردم,521,137,565,164
کرمان,460,129,519,159
و,441,139,457,158
راور,397,132,440,158
در,369,137,396,158
مجلس,305,131,367,160
با,288,132,303,159
اشاره,237,132,285,158
به,216,137,234,159
اینکه,166,127,213,159
بخش,111,133,163,160
عمده,59,135,108,153
ای,917,200,945,226
از,894,200,914,226
تعهدات,820,200,891,226
در,789,205,816,226
کرمان,729,198,788,228
و,709,207,725,226
راور,664,200,707,226
عملیاتی,592,199,663,228
نشده،,536,201,588,221
بیان,497,200,532,227
کرد:,449,198,494,227
مشکلات,363,195,445,222
ارتباطی,290,199,359,228
و,270,207,286,226
مخابراتی,188,200,268,228
در,158,205,185,226
شهر,115,201,155,228
ک,87,197,121,221
الله,59,197,84,221
آباد,908,265,945,295
کرمان,847,266,906,296
به,826,273,844,295
قوت,778,268,823,295
خود,733,271,774,295
باقی,691,268,730,297
است,642,268,687,290
و,623,276,639,294
حوزه,571,270,621,295
تلفن,526,267,568,296
ثابت,478,268,522,295
و,459,276,475,294
آنتن,416,265,458,296
دهی,370,274,413,297
تلفن,324,267,367,296
همراه,270,268,321,296
در,241,274,267,294
شهرهای,163,268,239,296
راین،,110,268,161,296
راور،,59,268,108,294
گلباف،,876,330,946,363
ماهان,822,336,872,359
و,803,344,819,362
اختیارآباد,715,333,802,363
علی,673,336,712,365
رغم,629,336,669,369
تعهدات,554,336,625,363
انجام,504,336,551,369
شده,461,337,501,357
با,444,336,459,363
مشکل,382,332,441,365
مواجه,324,336,379,364
است.,270,336,321,358
وی,234,342,267,362
بیان,196,336,231,363
کرد:,147,334,194,364
حدود,90,339,144,362
20,58,336,82,357
تا,928,404,944,425
25,895,404,922,425
درصد,833,407,891,430
مراکز,774,402,828,432
آموزشی,693,401,771,433
کرمان,630,402,689,432
در,599,410,625,430
مناطق,541,403,595,431
روستایی,460,404,537,433
و,440,412,455,430
حاشیه,380,404,436,431
شهر,335,405,375,432
و,316,412,331,430
بخش,260,406,312,433
های,216,404,255,430
مختلف,143,404,211,427
شهرستان,59,404,138,432
کرمان,887,470,945,500
و,867,480,883,499
راور,823,472,865,499
قرار,782,472,820,500
دارند,731,472,779,499
و,711,480,727,499
از,689,472,709,499
ظرفیت,623,471,687,500
سیستم,562,477,619,506
ارتباطی,489,471,558,501
برای,443,473,486,500
فضای,384,473,440,498
آموزش,310,469,382,501
مجازی,241,473,306,499
محروم,176,480,238,505
هستند,118,476,173,493
لذا,87,471,115,494
در,57,478,84,499
این,913,541,945,569
خصوص,830,543,909,569
گلایه,774,535,827,568
جدی,719,544,770,566
ما,696,541,715,562
از,672,541,693,567
وزارت,606,541,670,567
ارتباطات,521,539,602,568
به,499,546,517,568
قوت,450,541,495,568
خود,405,543,447,568
باقی,362,541,401,569
است.,307,541,359,562
پورابراهیمی,199,541,304,569
گفت:,139,535,195,562
بر,114,549,135,568
اساس,59,541,112,569
توافقات,872,609,944,636
انجام,823,609,870,642
شده,781,610,820,630
مقرر,733,609,778,637
شد,702,610,732,630
موضوع,630,610,699,642
راه,600,609,628,635
اندازی,536,609,597,635
1,519,609,530,630
1,507,609,518,630
دکل,459,607,504,638
مخابراتی,376,609,456,638
در,348,614,374,635
بازه,312,609,347,636
زمانی,258,609,310,638
دو,229,614,256,635
ماه,201,609,228,630
آینده,149,605,199,636
عملیاتی,76,608,147,638
و,58,617,74,635
موضوع,875,678,944,710
تلفن,831,677,873,705
ثابت,784,677,828,704
در,756,683,782,703
شهرستان,675,677,755,705
راور،,624,677,673,703
شهرهای,546,677,622,705
ماهان،,486,677,543,700
راین,441,677,483,705
و اختیارآباد,335,674,438,704
ظرف,280,676,333,705
بازه,244,677,279,704
سه,214,682,242,698
ماه,184,677,212,698
اجرایی,118,677,182,706
شود,76,678,116,705
و,57,685,73,703
به,926,750,944,772
بهره,885,752,924,773
برداری,818,745,883,773
برسد.,763,748,816,773
