word,x1,y1,x2,y2
پنجشنبه,876,65,945,92
(23,835,62,871,86
مرداد),774,62,832,91
بصورت,698,66,771,91
ویدئو,641,65,695,91
کنفرانس,564,61,646,92
توسط,506,62,561,91
رئیس,450,65,503,92
جمهور,381,70,447,91
افتتاح,328,63,379,96
خواهد,264,63,324,91
داشت,205,63,261,85
و,186,71,202,90
به,166,69,184,90
احتمال,100,62,163,87
زیاد,59,64,97,90
وزیر,900,134,944,159
جهاد,852,132,899,158
کشاورزی,760,129,851,158
و,742,139,758,158
مسئولینی,662,130,741,160
از,640,132,660,158
وزارت,575,132,639,158
نیرو را,516,132,573,159
نیز,487,133,513,159
به,468,137,486,159
صورت,399,135,466,159
حضوری,316,133,396,159
در,288,137,314,158
محل,243,131,287,161
اجرای,182,132,240,159
پروژه,128,131,180,160
خواهیم,59,132,126,165
داشت.,883,200,944,221
وی,846,205,879,226
مجموع,774,205,841,233
وسعت,709,203,770,226
پروژه,653,199,705,228
سامانه,595,200,649,221
گرمسیری,501,194,591,228
را,478,200,498,226
حدود,420,203,474,226
34,386,200,414,221
هزار,341,200,384,228
هکتار,283,195,338,226
اعلام,232,199,280,232
کرد,189,198,228,228
و,169,207,185,226
ادامه,123,200,166,221
داد:,83,200,119,221
بنا,59,200,80,227
داریم,894,268,945,301
امسال,839,267,891,291
و,821,276,837,294
تا,803,268,820,289
اوایل,753,267,801,297
زمستان,686,268,751,294
حدود,629,271,683,294
23,598,268,626,289
هزار,553,268,597,296
هکتار,497,263,552,294
از این,443,268,496,296
پروژه,389,268,441,296
را,367,268,386,294
به,347,274,365,295
بهره‌برداری,244,268,345,296
برسانیم,177,268,242,301
که,147,266,176,289
هم,116,274,144,301
اکنون,58,266,113,295
13,917,336,945,357
هزار,871,336,914,364
هکتار,814,332,870,362
از,792,336,813,362
این,759,336,790,365
میزان,707,336,756,364
آماده,656,333,705,357
بهره‌برداری,553,336,653,364
است.,498,336,549,358
معاون,441,336,495,362
هماهنگی,354,330,438,365
امور,310,336,352,364
اقتصادی,231,336,309,362
استانداری,140,336,229,362
کرمانشاه,59,334,138,364
از,924,404,945,430
مزایای,860,404,920,432
بهره‌برداری,756,404,856,432
از,729,404,750,430
سامانه,672,404,727,425
گرمسیری,579,399,668,432
یاد,547,404,574,431
کرد,502,402,542,432
که,470,402,498,425
بخش,413,406,464,433
عظیمی,344,403,408,433
از,318,404,339,430
مزارع,261,404,314,437
کشاورزی,166,402,258,431
غرب,113,404,161,432
استان,58,404,107,427
کرمانشاه,866,470,945,500
را,836,472,855,499
آبی,788,469,826,501
خواهد,716,472,776,500
کرد,665,470,705,500
و,638,480,654,499
ادامه,585,472,628,493
داد:,538,473,574,494
افزایش,461,473,527,501
بهره‌وری،,363,478,450,500
افزایش,287,472,352,501
عملکرد,204,468,275,500
در,167,478,193,499
هر,130,478,157,500
هکتار،,58,468,120,499
سرمایه,884,541,945,568
گذاری‌های,784,535,888,567
جدیدی,704,544,775,568
خصوصا,619,541,694,568
در,584,546,611,567
حوزه,526,543,577,568
صنایع,463,541,518,574
تبدیلی,394,540,455,569
و,369,548,385,567
صنایع,308,541,362,574
بسته‌بندی،,210,544,299,568
توسعه,145,543,201,568
صادرات,59,541,136,567
محصولات,847,607,944,636
کشاورزی،,743,607,842,635
تقویت,677,609,738,636
گردشگری,573,602,673,637
و,551,617,567,635
افزایش,482,609,547,637
تولیدات,402,607,477,636
باغی,353,609,397,638
از,327,609,347,635
مهمترین,247,614,323,637
مزایای,182,609,242,637
اجرای,118,609,177,637
سامانه,59,609,113,630
گرمسیری,857,671,946,705
است.,800,677,850,699
حاتمی,731,677,793,706
از,704,677,725,703
اشتغال,641,676,700,701
قابل,596,676,635,706
تو,567,680,590,705
جه,542,682,571,702
پروژه,484,677,536,705
سامانه,425,677,478,698
گرمسیری,330,671,419,705
هم,295,683,324,710
یاد,262,677,288,704
کرد,216,675,256,705
و,194,685,210,703
با,174,677,189,704
بیان,133,677,168,704
اینکه,80,673,127,704
با,59,677,73,704
بهره‌برداری,844,745,944,773
از,822,745,843,771
همه,784,751,821,767
'34 هزار,709,745,781,773
هکتار,653,741,708,771
سامانه,599,745,652,766
گرمسیری,508,739,597,773
برای,463,745,506,773
1,434,745,445,766
هزار,388,745,431,773
نفر,357,745,388,773
شغل,313,745,357,774
ایجاد,262,745,311,772
می‌شود،,186,746,260,774
افزود:,130,745,184,773
در,101,751,127,771
کنار,58,743,101,771
ایجاد,896,813,945,840
مشاغل,832,813,893,842
جدید،,769,817,830,840
