word,x1,y1,x2,y2
,1488,119,1603,153
,1499,124,1514,136
,1421,131,1479,175
,1393,129,1412,152
,1304,107,1393,164
,1182,122,1295,164
,1112,119,1172,163
,1123,124,1138,136
,1057,121,1103,164
,966,115,1062,153
,1007,124,1022,136
,929,119,958,161
,846,119,920,174
,709,129,836,175
,648,129,700,161
,613,128,639,163
,505,119,604,163
,516,124,531,136
,435,119,496,163
,446,124,461,136
,380,121,426,164
,289,115,386,153
,330,124,345,136
,203,119,280,161
,147,115,196,164
,132,129,151,152
,100,133,123,161
,1513,233,1606,278
,1533,249,1548,261
,1440,236,1502,288
,1383,246,1430,289
,1323,240,1389,278
,1334,249,1349,261
,1290,248,1313,286
,1229,244,1294,291
,1174,259,1219,291
,1139,249,1174,289
,1102,244,1142,277
,1068,258,1091,286
,1034,244,1072,285
,975,254,1034,278
,986,249,1001,261
,909,244,965,289
,874,247,914,291
,811,244,865,290
,742,240,802,277
,689,240,733,277
,638,254,679,286
,570,244,631,288
,581,249,596,261
,487,244,560,277
,451,253,478,288
,379,244,440,288
,390,249,405,261
,347,259,370,286
,278,249,351,288
,200,244,268,288
,167,258,190,286
,102,259,160,291
,1573,369,1603,411
,1547,362,1570,402
,1525,372,1550,406
,1467,369,1517,411
,1451,379,1470,402
,1354,369,1443,411
,1257,365,1348,403
,1226,383,1249,411
,1164,365,1223,411
,1066,371,1159,416
,1038,379,1069,403
,969,369,1030,414
,964,369,973,402
,924,381,964,416
,861,369,916,414
,820,378,865,410
,786,378,812,413
,679,369,778,416
,628,365,672,402
,574,371,620,414
,483,365,579,403
,524,374,539,386
,434,379,474,411
,398,369,429,411
,363,369,402,402
,332,384,355,411
,296,374,336,413
,199,369,288,411
,102,365,193,403
,1580,508,1603,536
,1515,490,1574,536
,1415,490,1509,539
,1366,504,1407,536
,1309,494,1358,538
,1207,494,1298,536
,1113,493,1196,541
,1056,509,1102,541
,987,490,1059,550
,952,494,975,527
,900,504,940,536
,816,494,892,549
,782,508,805,536
,734,494,786,528
,745,499,760,511
,605,494,723,528
,616,499,631,511
,528,509,594,539
,499,491,532,527
,461,503,488,538
,389,494,450,538
,400,499,415,511
,321,487,379,537
,282,494,311,536
,196,494,271,549
,102,504,185,550
,1517,619,1603,661
,1446,619,1507,663
,1457,624,1472,636
,1364,619,1436,652
,1263,615,1356,664
,1215,629,1256,661
,1141,619,1209,652
,1058,619,1131,663
,1039,619,1048,652
,973,611,1039,663
,954,619,963,652
,915,631,955,666
,848,619,905,661
,801,619,851,656
,768,619,792,665
,704,607,769,663
,634,619,695,663
,645,624,660,636
,494,616,624,655
,505,624,520,636
,362,619,484,666
,286,619,352,664
,247,619,290,666
,197,629,238,661
,99,615,192,664
,1518,744,1603,778
,1542,749,1557,761
,1454,751,1509,789
,1424,744,1457,781
,1367,740,1416,789
,1343,754,1371,778
,1230,740,1332,789
,1179,754,1220,786
,1115,744,1172,786
,1068,744,1119,781
,996,744,1057,788
,1007,749,1022,761
,913,744,986,777
,811,740,905,789
,763,754,804,786
,663,743,755,789
,630,758,653,786
,603,754,615,770
,582,754,594,770
,557,744,580,777
,508,753,549,789
,481,744,511,786
,383,744,474,777
,350,753,383,777
,218,744,340,791
,141,744,207,789
,102,744,145,791
,1520,869,1604,911
