word,x1,y1,x2,y2
,893,63,945,96
,847,62,892,96
,786,63,847,91
,722,58,790,89
,650,61,721,92
,595,63,649,91
,579,63,594,90
,517,63,578,91
,454,58,521,90
,401,65,453,92
,314,66,400,92
,257,68,313,97
,229,61,257,84
,187,65,228,91
,112,64,186,90
,89,72,111,92
,57,61,95,89
,928,139,944,158
,880,134,926,158
,819,131,877,155
,796,132,815,158
,766,137,793,158
,733,132,764,160
,683,132,729,159
,618,135,679,160
,543,135,614,160
,506,137,540,158
,488,132,503,159
,437,132,485,158
,415,137,433,159
,364,127,412,158
,336,137,362,158
,301,132,333,160
,249,132,298,158
,180,130,246,159
,117,132,177,160
,81,130,114,165
,57,140,78,159
,917,200,944,221
,854,199,912,227
,798,200,849,227
,733,200,794,228
,669,194,736,226
,625,201,665,221
,568,200,621,222
,474,198,564,228
,425,198,471,228
,394,205,421,226
,351,195,391,227
,331,207,347,226
,299,202,328,233
,257,199,295,223
,190,194,254,221
,171,200,186,227
,114,200,167,228
,59,201,110,228
,858,271,944,297
,806,268,855,294
,738,266,804,295
,664,265,735,296
,607,268,661,296
,586,273,605,295
,483,268,583,296
,433,271,481,295
,414,276,430,294
,386,274,412,294
,355,268,384,294
,320,267,353,294
,285,268,317,296
,237,266,283,300
,175,268,235,297
,156,276,172,294
,89,266,155,295
,56,268,85,289
,915,336,945,364
,852,335,914,364
,832,342,850,363
,794,334,831,362
,739,337,794,358
,609,336,737,365
,551,330,608,358
,534,336,549,363
,477,339,532,364
,459,344,475,362
,399,332,459,365
,351,336,398,363
,288,340,349,365
,236,337,286,365
,186,336,235,357
,119,336,185,364
,58,335,117,360
,918,410,945,430
,865,403,915,425
,809,412,861,432
,756,405,806,433
,684,404,752,438
,650,410,681,432
,619,402,647,425
,571,400,615,433
,548,404,568,430
,483,404,545,427
,428,404,479,433
,371,403,425,430
,320,407,367,432
,302,412,318,430
,263,404,300,431
,200,407,259,437
,143,403,197,431
,77,412,139,437
,58,412,74,430
,897,470,945,500
,840,475,896,500
,799,473,838,499
,719,470,797,500
,630,476,718,500
,576,471,627,501
,523,472,574,494
,452,473,521,500
,416,473,451,500
,368,470,415,500
,352,473,367,500
,299,472,350,501
,281,480,297,499
,230,476,280,494
,165,472,228,500
,122,474,163,500
,59,470,128,498
,883,545,945,569
,833,541,882,564
,773,540,831,570
,722,541,771,562
,674,543,721,568
,641,541,673,569
,593,541,639,568
,529,545,591,569
,513,541,527,568
,455,543,511,568
,361,541,453,569
,331,537,360,564
,274,546,330,574
,244,539,273,562
,157,541,242,574
,140,541,155,568
,93,542,139,568
,59,541,90,569
,893,610,944,637
,835,609,892,642
,741,609,833,637
,681,608,740,632
,621,609,680,637
,569,607,620,630
,512,609,567,642
,477,614,510,635
,461,609,476,636
,424,609,459,636
,376,604,423,636
,347,609,373,630
,281,609,345,637
,197,603,280,635
,169,614,195,635
,122,609,168,636
,59,613,120,638
,894,678,945,706
,843,674,893,698
,781,677,842,705
,718,671,785,703
,663,677,716,699
,605,671,662,699
,518,677,603,710
,500,677,517,698
,460,676,498,701
,443,674,459,698
,409,680,447,704
,380,677,391,698
,329,677,378,703
,274,677,327,705
,184,677,273,705
,122,677,182,705
,59,671,127,703
,926,745,945,771
,895,751,921,771
,845,745,892,772
,780,749,841,774
,724,746,775,774
,702,751,720,772
,597,745,697,773
,529,745,593,778
,496,743,525,766
,452,744,492,766
,433,745,448,772
,397,745,429,774
,349,747,393,771
,293,744,344,766
,227,753,288,778
,172,746,222,774
,141,747,168,773
,117,745,138,771
,59,748,114,773
,884,813,944,841
,814,816,882,841
,751,813,812,841
,712,815,749,835
