word,x1,y1,x2,y2
پایلوت,880,63,945,92
آن,850,60,879,87
را,828,63,847,89
اجرایی,761,63,825,92
می‌,729,71,758,92
کنیم.,683,61,733,97
وی,646,69,680,90
اعلام,596,63,644,96
کرد:,548,61,594,91
در,519,69,545,89
بخش,466,65,517,92
تثبیت,411,66,463,90
هم,380,69,409,97
با,363,63,378,90
پیگیری,293,57,360,92
سازمان,226,63,290,89
برنامه,174,63,223,91
و,156,71,171,90
بودجه,97,69,154,91
رقم,59,64,95,97
خوبی,891,134,944,160
برای,844,132,887,159
کاداستر,767,129,840,159
در,738,137,764,158
نظر,701,130,735,159
گرفته,646,126,699,159
شده,602,133,642,152
تا,581,132,598,152
آن,548,128,578,155
را,526,132,545,158
اجرایی,457,132,522,160
کنیم.,403,129,454,165
وی,366,137,399,158
در,335,137,361,158
ادامه,289,132,332,152
ساماندهی,198,132,285,160
وضعیت,121,133,194,159
اجرا,78,132,117,159
و,58,139,74,158
واگذاری,862,194,944,226
بخشی,803,201,860,228
از,781,200,801,226
فعالیت,719,198,780,227
های,677,200,717,226
این,643,200,675,228
بخش,589,201,641,228
به,569,205,587,227
دفتر,527,200,566,228
خانه,491,200,531,221
های,448,200,489,226
بخش,395,201,447,228
خصوصی،,299,202,393,228
تکریم,239,195,297,233
ارباب,184,200,237,228
رجوع,125,205,182,233
و,107,207,123,226
تو,83,203,107,227
جه,59,205,88,225
به,926,273,945,295
معیشت,859,270,924,295
همکاران،,770,264,857,294
مبارزه,713,268,768,295
با,697,268,712,295
فساد,653,268,695,289
اداری،,589,268,650,294
برون,543,270,588,296
سپاری,481,268,541,296
و الکترونیکی,360,263,478,297
شدن,313,269,358,291
کارها,259,266,312,294
و ...,219,276,256,294
را,198,268,218,294
از دیگر,126,262,196,296
اولویت,59,267,125,295
های,904,336,944,362
سازمان,834,336,899,362
ثبت,790,336,828,363
اسناد,738,336,784,357
کشور,676,334,733,364
در,645,342,671,362
سال,602,335,641,360
1399,545,336,595,357
برشمرد.,466,337,538,364
120,420,336,455,357
تخت,364,338,414,358
به,340,342,358,363
ظرفیت,270,335,334,364
درمان,210,336,264,362
بیماران,140,336,203,363
کرونایی,58,334,135,365
کرمانشاه,866,402,945,432
افزوده,807,404,865,432
می‌شود,739,405,806,433
حسین,682,411,738,433
خوش,624,405,680,433
اقبال,581,403,623,431
در نشست,492,406,579,430
با,476,404,491,431
اعضای,410,404,475,430
کمیته,356,402,409,431
امنیتی,301,404,355,433
ستاد,259,404,300,425
مدیریت,184,407,258,432
کرونای,112,402,184,432
استانبا,59,404,111,431
تقدیر,892,473,944,500
از,871,472,892,499
همراهی,799,472,870,501
و,780,480,796,499
همکاری,700,468,779,499
نیروهای,625,473,698,500
مسلح,572,472,622,505
با,555,473,570,500
ستاد,511,473,553,493
مدیریت,436,476,509,500
کرونا,382,470,434,500
در,353,478,380,499
استان,303,472,352,496
اظهار,250,471,301,499
داشت:,187,472,249,494
نیروهای,111,472,185,500
مسلح,58,472,109,505
از,924,541,945,567
ابتدای,866,541,923,568
شیوع,814,542,864,574
بیماری,750,541,812,568
کرونا,696,539,747,568
در,667,546,693,567
کشور,610,539,666,568
و استان,543,541,608,567
عاشقانه,474,541,540,562
پای,436,541,471,569
کار,397,538,435,567
بوده,357,546,396,568
اند,327,541,354,562
و,309,548,325,567
توقع,266,541,308,574
می,234,549,263,569
رود,195,546,231,567
در,166,546,192,567
شرایط,105,539,165,568
فعلی,59,540,102,569
که,917,607,945,630
آمار,874,605,916,635
مبتلایان,804,608,873,636
بیشتر,755,611,803,637
شده,716,610,755,630
نیز,688,611,714,637
کمک,628,604,688,630
ها,605,609,626,630
و,588,617,604,635
همراهی,516,609,587,638
خود,473,612,514,636
را,451,609,471,635
برای,407,609,450,637
کنترل,350,607,406,637
بیماری,286,609,349,636
و بهبود,220,615,285,636
بیماران,156,609,219,636
ادامه,112,609,155,630
دهند.,59,612,110,630
وی,911,683,944,703
با,893,677,908,704
تقدیر,836,677,888,705
از,813,677,834,703
همدلی,747,676,810,706
و,727,685,743,703
همراهی,653,677,724,706
نیروهای,576,677,649,705
مسلح،,513,676,571,710
تاکید,459,675,509,704
کرد:,410,675,456,705
آنچه,360,674,406,705
که,328,675,357,698
وجه,284,683,324,703
تفاوت,220,677,279,703
نیروهای,143,677,216,705
مسلح,88,677,138,710
در,57,683,84,703
ایران,900,745,945,773
اسلامی,831,745,897,774
با,814,745,829,772
دیگر,763,739,812,773
کشورهاست،,644,743,762,773
همراهی,571,745,642,774
با,553,745,568,772
مردم,506,751,551,778
در,477,751,504,771
بحران,421,745,476,773
ها,398,745,419,766
و,379,753,395,771
حوادث,309,745,379,773
است.,256,745,307,767
