word,x1,y1,x2,y2
,897,62,945,91
,866,68,892,91
,807,62,862,91
,722,62,802,91
,697,62,716,91
,634,62,693,90
,563,62,629,92
,540,63,557,84
,483,62,535,91
,457,68,478,89
,406,63,450,85
,371,64,402,91
,307,68,367,91
,252,62,302,85
,217,63,245,85
,167,62,209,91
,106,70,162,91
,58,62,101,91
,879,123,945,152
,826,128,876,152
,709,122,822,152
,656,123,705,152
,632,129,652,150
,563,122,628,152
,505,122,559,150
,481,129,501,150
,441,123,477,151
,419,123,437,152
,377,125,416,152
,323,122,382,152
,186,120,320,152
,139,123,182,152
,58,123,135,152
,892,183,945,213
,823,184,888,212
,787,183,820,212
,726,183,784,205
,675,183,724,212
,653,189,674,210
,597,183,650,212
,548,184,594,213
,503,184,545,210
,433,184,500,212
,305,183,431,212
,288,193,302,212
,239,185,286,206
,156,183,236,212
,106,183,154,212
,57,183,103,212
,866,244,944,273
,829,244,862,273
,777,244,823,273
,702,244,772,273
,672,250,697,273
,639,253,668,273
,599,244,634,271
,535,241,594,273
,494,250,530,274
,446,244,489,266
,369,244,441,267
,321,244,364,266
,288,248,316,273
,265,244,283,273
,182,244,261,274
,124,244,176,273
,76,244,119,266
,57,253,71,273
,877,305,944,333
,824,310,874,333
,767,304,822,333
,700,304,765,334
,615,310,697,334
,552,305,612,334
,493,305,548,334
,416,307,490,334
,380,304,413,333
,310,305,377,333
,281,310,307,333
,240,310,279,326
,192,305,232,327
,180,305,191,327
,154,310,175,332
,96,304,151,333
,58,305,93,332
,900,365,945,394
,867,369,897,394
,820,365,864,394
,723,365,816,394
,677,367,719,387
,659,375,673,394
,619,365,656,392
,568,366,615,395
,527,365,564,394
,476,365,524,394
,458,375,472,394
,435,371,455,392
,370,365,431,392
,300,372,367,394
,239,368,296,394
,167,365,235,395
,133,371,164,394
,111,365,139,387
,58,365,107,394
,919,432,944,455
,871,426,917,455
,810,426,867,455
,763,426,807,456
,729,432,759,455
,707,426,735,448
,665,432,703,448
,595,426,661,448
,536,432,592,455
,450,432,532,455
,431,427,442,449
,417,427,428,449
,344,426,411,453
,291,426,340,455
,241,426,287,455
,171,426,238,455
,137,430,167,455
,113,432,134,453
,57,426,110,455
,874,489,944,515
,845,493,870,515
,807,487,842,514
,736,487,803,516
,680,494,732,516
,569,486,676,515
,510,495,566,516
,470,494,507,516
,431,492,466,516
,410,487,427,509
,359,488,406,509
,314,487,356,515
,259,486,311,516
,189,487,255,515
,124,487,185,515
,79,487,121,516
,57,487,76,515
,914,549,944,576
,878,547,919,575
,825,553,875,576
,793,551,823,576
,772,547,790,576
,728,547,770,574
,680,547,725,577
,639,547,678,576
,569,547,636,576
,490,547,566,576
,416,547,487,576
,380,556,413,576
,320,547,376,577
,292,553,318,576
,216,547,290,575
,187,553,213,576
,144,547,186,576
,112,548,140,570
,82,548,108,570
,59,553,79,574
,889,616,944,637
,857,608,885,635
,788,608,853,637
,746,610,784,630
,703,608,742,636
,667,615,699,636
,592,608,662,635
,558,617,587,637
,516,608,562,636
,469,608,511,635
,432,608,465,637
,377,613,427,637
,355,607,373,637
,326,614,351,637
,273,608,322,637
,247,614,268,635
,216,607,243,637
,139,608,212,630
,105,608,133,630
,58,608,98,637
,890,668,945,697
,870,668,889,697
,809,668,868,690
,714,668,806,697
,686,674,711,697
,604,668,685,697
,583,668,601,697
,524,668,581,698
,456,668,521,698
,391,668,453,695
,324,668,388,698
,296,674,322,697
,248,668,295,691
,231,678,245,697
,202,668,229,697
,185,668,200,695
,128,668,182,695
,110,669,125,695
,58,668,107,697
,924,735,945,756
,863,729,920,758
,810,733,859,759
,777,735,807,758
,754,729,782,751
,692,729,751,751
,592,729,689,758
,536,729,588,758
,492,729,535,758
,460,730,488,752
,413,729,455,758
,356,730,411,758
,336,729,354,758
,274,729,333,751
,160,729,272,758
