word,x1,y1,x2,y2
,862,66,944,91
,818,63,858,88
,754,62,813,91
,682,67,749,91
,627,65,677,91
,550,62,632,91
,489,62,545,91
,429,65,484,91
,360,70,424,91
,300,62,356,92
,236,62,295,91
,174,62,231,85
,155,72,170,91
,131,68,152,89
,58,62,126,91
,907,123,945,152
,861,129,902,152
,809,123,858,151
,719,123,806,152
,701,132,715,152
,606,123,697,152
,583,123,601,152
,523,123,579,152
,480,126,518,152
,458,123,475,152
,424,126,454,152
,399,129,420,150
,334,128,395,152
,254,126,330,152
,224,129,250,152
,174,123,221,151
,112,122,169,152
,58,127,107,152
,875,183,944,213
,810,183,871,206
,774,191,807,212
,704,189,770,213
,640,188,700,212
,587,187,636,213
,524,183,583,205
,430,183,522,212
,409,183,426,212
,351,189,405,212
,315,183,347,206
,272,183,313,212
,215,183,269,212
,165,183,212,213
,124,183,162,212
,106,193,121,212
,59,183,104,205
,909,244,945,266
,882,244,907,271
,829,244,879,273
,768,244,826,273
,752,253,765,273
,732,244,748,266
,683,244,729,273
,608,244,680,273
,551,250,605,273
,517,245,548,266
,473,244,514,273
,417,244,471,273
,396,244,415,273
,362,244,395,273
,309,248,358,273
,289,244,306,273
,265,250,285,271
,162,244,262,273
,89,244,158,273
,59,244,86,266
,914,311,945,333
,857,305,913,333
,826,305,855,327
,782,304,823,333
,708,304,781,333
,674,304,707,333
,619,304,673,333
,570,302,617,327
,468,304,568,333
,417,304,467,327
,359,305,415,333
,271,304,358,334
,150,304,269,333
,59,304,149,333
,864,365,945,394
,843,365,862,394
,780,365,841,394
,677,365,777,394
,655,365,674,394
,595,365,653,387
,500,365,591,394
,468,365,497,392
,428,365,466,394
,398,365,426,387
,343,367,395,394
,269,365,340,395
,248,365,266,394
,195,365,246,395
,106,365,192,394
,58,366,103,394
,889,426,945,455
,802,426,882,455
,777,426,794,455
,734,423,769,456
,667,426,727,455
,622,426,660,455
,601,436,615,455
,549,426,594,448
,506,426,541,448
,433,426,498,455
,341,433,425,455
,268,426,333,455
,191,426,260,455
,158,432,184,455
,124,432,152,455
,59,426,118,455
,784,486,944,515
,704,492,777,514
,626,487,696,515
,593,493,618,515
,537,492,586,515
,472,487,529,516
,399,487,463,516
,377,496,391,515
,312,487,369,516
,205,491,304,514
,138,490,196,515
,58,486,130,515
,852,547,944,576
,755,547,847,576
,689,549,748,576
,588,547,683,576
,568,557,582,576
,497,547,562,576
,417,547,491,576
,367,547,411,577
,343,547,361,576
,255,552,337,576
,187,547,248,576
,123,547,181,576
,58,547,117,569
,853,607,945,637
,799,608,849,630
,730,608,794,637
,708,608,726,637
,638,607,703,636
,593,608,634,636
,540,612,588,636
,486,611,535,637
,422,608,481,630
,326,607,418,637
,290,614,321,637
,257,608,286,635
,216,608,254,637
,197,617,211,636
,177,608,193,635
,132,608,173,637
,79,608,127,635
,58,608,74,635
,844,668,945,697
,822,668,841,697
,779,674,820,691
,742,668,774,691
,698,668,739,697
,641,668,696,697
,579,668,638,690
,484,668,576,697
,437,668,480,697
,404,669,415,691
,357,668,398,697
,323,670,354,697
,274,669,320,697
,221,668,270,695
,142,671,217,698
,86,668,139,697
,57,674,82,697
,903,730,945,758
,853,729,902,756
,784,729,849,758
,722,735,781,756
