word,x1,y1,x2,y2
,865,62,945,91
,792,67,862,84
,737,62,789,85
,665,62,735,91
,596,62,662,91
,579,72,593,91
,525,62,578,91
,444,63,524,91
,406,62,441,89
,334,62,403,91
,266,62,331,91
,246,62,264,91
,183,67,243,91
,115,62,180,91
,98,72,112,91
,59,62,97,85
,856,130,944,152
,808,123,853,145
,780,129,805,152
,743,124,777,152
,707,123,740,152
,643,128,704,152
,595,123,640,152
,552,129,592,152
,524,129,549,152
,460,123,521,152
,416,125,457,152
,362,123,412,152
,314,123,359,151
,258,123,311,152
,205,122,255,145
,147,126,202,152
,58,123,144,152
,889,183,944,210
,832,183,887,212
,799,190,829,213
,770,189,796,212
,737,183,769,212
,676,183,734,213
,657,183,673,210
,614,183,655,212
,556,183,612,212
,520,183,553,212
,459,183,517,213
,416,189,457,206
,371,183,413,205
,296,183,368,212
,278,184,294,210
,225,184,275,210
,160,181,223,212
,101,189,158,213
,58,183,98,213
,880,248,945,273
,809,247,877,273
,766,246,806,271
,734,242,763,266
,682,244,732,273
,664,244,680,271
,603,247,660,273
,557,245,569,266
,506,244,553,271
,456,244,503,274
,371,243,452,273
,316,244,369,266
,256,244,313,273
,232,250,253,271
,183,244,229,273
,127,246,179,274
,59,253,124,273
,931,314,945,333
,876,305,927,331
,852,314,873,333
,809,308,849,333
,716,304,805,331
,682,310,712,333
,660,304,687,327
,623,304,656,333
,560,305,618,334
,526,311,556,334
,502,314,523,333
,466,304,507,333
,419,308,463,327
,359,309,415,331
,289,304,354,334
,234,304,284,327
,160,305,230,333
,114,304,156,333
,58,304,110,333
,919,371,945,394
,804,365,917,393
,733,365,800,387
,692,365,730,395
,674,374,688,394
,605,366,671,395
,546,365,600,392
,496,365,542,394
,431,365,491,394
,409,365,427,394
,365,371,406,388
,295,365,361,394
,248,365,291,394
,195,371,244,395
,136,365,192,394
,112,371,133,392
,58,365,108,394
,882,428,944,455
,797,426,877,455
,734,426,791,455
,660,426,729,455
,617,428,655,448
,592,432,613,453
,521,426,586,455
,464,426,516,455
,392,433,458,456
,343,427,387,455
,272,426,339,453
,230,426,266,456
,182,427,225,453
,151,432,177,455
,58,423,147,455
,883,487,944,516
,843,493,879,516
,808,488,839,515
,788,487,806,515
,730,487,784,514
,662,492,725,515
,592,487,659,515
,536,488,589,516
,496,487,532,514
,462,488,493,515
,441,486,459,515
,374,492,438,515
,310,487,370,514
,293,496,307,515
,253,493,289,516
,220,489,250,515
,198,486,217,515
,132,492,195,515
,59,487,127,516
,883,547,945,574
,830,547,879,576
,807,553,828,574
,754,547,804,576
,670,547,750,576
,610,547,667,576
,550,549,606,569
,489,548,501,570
,476,548,487,570
,404,547,470,576
,347,547,401,576
,274,547,344,576
,207,547,271,574
,186,547,204,576
,126,547,183,576
,56,547,124,577
,872,608,945,637
,805,613,867,637
,768,617,800,637
,726,607,772,637
,681,608,720,637
,623,608,675,635
,559,607,617,637
,529,614,553,637
,465,608,523,637
,405,612,459,637
,386,617,400,636
,322,608,381,637
,271,614,315,637
,242,608,275,636
,196,609,237,635
,140,608,190,630
,121,617,134,636
,58,608,116,631
,890,668,944,697
,805,668,885,697
,773,668,801,690
,720,668,769,697
,706,670,718,694
,678,669,704,691
,570,668,673,697
,545,677,566,697
,510,668,551,697
,468,671,507,690
,448,668,464,695
,403,669,444,697
,350,668,399,695
,279,668,346,697
,233,670,273,695
,178,668,229,690
,159,678,173,697
,98,668,156,692
,58,668,93,695
,877,729,944,758
,844,735,874,758
,822,729,849,751
,749,729,818,752
,694,730,746,758
,666,735,691,758
,610,730,664,758
,557,729,609,752
,503,729,554,758
,466,730,508,758
,437,735,462,758
,402,729,434,758
,331,730,398,758
,278,730,327,758
,254,738,275,758
,197,735,252,758
,181,739,195,758
,124,729,179,758
,65,729,121,751
