word,x1,y1,x2,y2
,1482,117,1603,165
,1425,131,1473,164
,1384,118,1430,152
,1310,120,1374,161
,1319,126,1335,136
,1231,116,1301,164
,1249,126,1265,136
,1163,116,1235,152
,1134,134,1154,164
,1050,117,1127,165
,976,117,1042,162
,901,131,966,164
,856,116,905,161
,814,133,858,166
,785,138,805,164
,780,116,789,152
,691,116,771,166
,641,117,684,152
,611,117,633,161
,537,120,601,161
,546,126,562,136
,513,112,529,152
,475,117,516,164
,369,117,466,152
,340,134,360,164
,309,117,334,161
,226,131,300,166
,255,126,271,136
,102,117,219,164
,1530,227,1604,275
,1387,227,1519,277
,1285,227,1374,273
,1161,228,1272,272
,1170,237,1186,247
,1128,245,1148,275
,1052,231,1116,272
,1061,237,1077,247
,1024,223,1040,263
,986,228,1027,275
,954,249,974,275
,948,227,957,263
,905,244,936,275
,867,227,909,273
,807,231,854,275
,789,239,810,263
,687,227,777,263
,705,237,721,247
,595,228,675,272
,492,228,582,276
,422,228,478,275
,369,228,426,276
,291,231,356,272
,300,237,316,247
,198,227,279,263
,101,228,186,276
,1526,338,1603,383
,1410,339,1514,387
,1360,350,1399,386
,1262,338,1351,387
,1209,339,1252,386
,1119,339,1213,374
,1073,340,1109,386
,1032,343,1077,387
,898,339,1020,383
,956,348,972,358
,806,342,886,386
,798,358,810,374
,714,338,787,388
,661,350,703,386
,591,352,664,387
,559,356,579,386
,468,341,551,387
,416,339,459,386
,291,339,420,388
,248,349,279,383
,172,342,237,383
,181,348,197,358
,101,339,161,388
,1584,471,1604,497
,1457,449,1588,494
,1358,449,1445,498
,1305,450,1347,497
,1279,461,1309,485
,1200,449,1269,494
,1218,459,1234,469
,1154,451,1190,497
,1112,454,1157,498
,979,450,1102,494
,1037,459,1053,469
,888,453,968,497
,859,467,879,497
,777,449,850,499
,724,461,767,497
,654,463,728,498
,612,460,643,494
,537,453,601,494
,546,459,562,469
,470,463,526,498
,365,449,459,499
,307,461,354,499
,277,471,297,497
,150,449,281,494
,102,449,138,485
,1573,577,1604,608
,1535,560,1577,606
,1443,563,1525,609
,1391,561,1434,608
,1266,561,1395,610
,1182,571,1256,608
,1122,560,1173,609
,1039,560,1111,610
,962,577,1028,608
,930,570,966,596
,868,560,920,608
,821,562,873,596
,839,570,855,580
,770,561,812,596
,676,570,759,608
,624,561,680,609
,512,560,613,610
,480,561,502,605
,446,571,482,605
,349,560,435,609
,326,556,342,596
,299,574,328,609
,195,561,289,605
,1553,709,1604,742
,1457,695,1541,743
,1367,694,1445,739
,1314,695,1356,742
,1223,695,1317,730
,1165,695,1211,742
,1102,696,1169,739
,1111,704,1127,714
,1024,695,1090,740
,952,695,1012,742
,836,694,940,742
,777,701,824,742
,737,711,767,742
,699,694,740,740
,622,698,686,739
,631,704,647,714
,549,695,610,744
,517,712,537,742
,451,708,507,743
,345,694,439,744
,287,694,333,742
,260,706,291,730
,166,695,247,739
,126,695,169,742
,101,706,130,730
,1554,806,1604,854
,1511,822,1541,853
,1446,812,1515,855
,1412,823,1432,853
,1331,805,1402,853
,1290,805,1317,853
,1197,806,1279,850
,1133,805,1184,854
,1072,806,1119,853
,978,806,1077,850
,1018,815,1034,825
,860,815,965,841
,805,806,847,841
,726,809,791,850
,735,815,751,825
,698,801,714,841
,660,806,701,853
,548,805,646,855
,599,815,615,825
,452,815,535,853
,400,806,456,854
,285,805,386,855
,252,827,272,853
,247,805,256,841
,101,806,233,855
,1519,917,1604,962
,1416,916,1511,966
,1352,912,1409,961
,1319,934,1355,964
,1263,921,1323,952
,1217,934,1255,964
,1179,917,1222,964
,1063,917,1174,961
,1072,926,1088,936
,953,927,1055,964
,894,916,945,965
,829,917,885,964
,776,917,833,965
,730,928,769,964
,659,917,726,964
,538,916,653,952
,470,917,530,964
,397,921,474,952
,368,917,389,961
,269,926,360,964
,235,916,261,964
,101,916,229,962
,1576,1027,1603,1075
,1484,1028,1564,1077
,1443,1027,1470,1075
,1346,1028,1433,1075
,1338,1047,1350,1063
,1293,1044,1324,1075
,1239,1028,1297,1063
,1160,1028,1226,1073
,1130,1023,1146,1063
,1079,1038,1133,1075
,1024,1032,1083,1077
,980,1044,1011,1075
,942,1027,984,1073
,897,1044,928,1075
,843,1031,901,1077
,802,1027,829,1075
,742,1032,790,1075
,689,1028,748,1063
,698,1037,714,1047
,609,1028,676,1073
,512,1027,596,1076
,419,1028,499,1076
,350,1027,405,1075
,345,1027,354,1063
,282,1045,331,1077
,215,1028,285,1063
,152,1042,202,1075
,99,1039,138,1075
,1519,1143,1604,1188
,1394,1139,1499,1187
,1346,1139,1373,1187
,1191,1140,1327,1188
,1140,1150,1170,1184
,1092,1139,1119,1187
,1019,1140,1096,1187
,1028,1149,1044,1159
,933,1140,999,1185
,849,1153,911,1189
,753,1146,828,1188
,666,1154,733,1187
,589,1140,645,1187
,536,1140,593,1188
,450,1143,515,1184
,459,1149,475,1159
,349,1139,429,1175
,242,1140,330,1187
,185,1151,224,1187
,101,1140,166,1187
,1578,1252,1600,1287
,1529,1252,1577,1287
,1511,1252,1526,1287
,1476,1267,1510,1299
,1389,1250,1480,1286
,1398,1260,1414,1270
,1353,1268,1373,1298
,1257,1250,1340,1286
,1274,1260,1290,1270
,1189,1251,1242,1298
,1145,1261,1192,1295
,1098,1261,1129,1295
,1059,1251,1082,1286
,1009,1261,1061,1295
,922,1251,993,1300
,820,1251,905,1298
,748,1251,804,1298
,695,1251,751,1299
,614,1254,679,1295
,623,1260,639,1270
,518,1250,599,1286
,417,1251,504,1298
,376,1250,403,1298
,284,1265,362,1298
,166,1251,269,1298
,175,1260,191,1270
,101,1252,150,1298
,1493,1362,1604,1406
,1442,1373,1481,1409
,1324,1362,1431,1411
,1271,1362,1313,1397
,1165,1361,1257,1409
,1082,1362,1153,1411
,949,1361,1071,1409
,967,1371,983,1381
,937,1365,953,1403
,817,1361,939,1409
,785,1383,805,1409
,780,1361,789,1397
,712,1361,767,1409
,665,1361,716,1411
,567,1362,654,1411
,464,1362,555,1410
,387,1365,451,1406
,396,1371,412,1381
,294,1361,374,1397
,196,1362,283,1409
,101,1362,186,1410
,1526,1472,1603,1517
,1435,1473,1516,1521
,1304,1472,1426,1520
