word,x1,y1,x2,y2
,876,62,944,85
,833,70,873,92
,766,62,830,91
,690,69,762,91
,646,64,687,89
,563,62,643,91
,542,62,559,91
,491,62,539,91
,404,68,488,92
,369,70,402,91
,345,68,366,89
,279,62,342,89
,234,64,275,89
,200,65,231,91
,150,62,206,85
,99,62,147,91
,59,63,96,91
,931,132,944,152
,876,122,927,145
,836,123,872,150
,801,125,832,152
,769,123,807,145
,713,123,765,152
,637,123,708,152
,564,123,632,152
,503,123,560,152
,460,123,498,152
,418,123,457,145
,387,123,415,145
,358,129,383,152
,313,124,354,150
,259,122,309,145
,234,128,255,150
,189,124,230,150
,124,128,185,152
,76,123,120,150
,58,132,72,152
,906,193,944,212
,885,183,904,212
,856,181,883,212
,815,183,854,212
,758,184,813,211
,702,183,756,210
,684,193,698,212
,650,184,684,212
,574,186,649,213
,502,183,571,212
,439,183,499,212
,416,189,437,210
,343,183,413,213
,313,184,341,205
,280,186,311,212
,230,184,285,206
,202,189,227,212
,159,183,200,212
,116,187,157,212
,58,183,113,211
,891,244,945,271
,873,253,887,273
,838,244,871,273
,782,244,835,273
,753,250,779,273
,716,244,751,271
,658,244,711,273
,602,244,654,273
,522,244,598,273
,501,244,517,266
,472,250,497,273
,422,244,469,274
,375,245,418,273
,302,244,372,266
,238,244,297,273
,213,250,234,271
,169,246,209,271
,131,241,165,272
,110,244,127,273
,58,244,106,273
,889,311,945,333
,830,305,885,333
,785,306,825,332
,731,304,782,327
,675,305,729,333
,647,310,672,333
,599,304,645,327
,544,305,596,333
,492,304,540,331
,455,304,488,333
,384,305,451,333
,328,304,380,334
,283,306,324,332
,204,304,280,328
,127,304,200,333
,58,305,124,334
,919,371,944,394
,862,365,915,394
,806,365,857,387
,746,365,801,394
,699,365,741,394
,629,365,693,394
,599,371,624,394
,527,365,594,394
,480,367,521,392
,424,365,475,387
,366,365,420,394
,336,371,361,394
,266,365,331,394
,247,374,261,394
,196,366,223,388
,150,365,191,394
,58,365,146,387
,872,426,945,455
,801,427,867,456
,747,426,796,455
,729,436,744,455
,705,432,725,453
,659,428,700,453
,594,432,654,455
,540,426,589,448
,502,434,535,455
,416,432,498,455
,390,432,411,453
,317,426,385,455
,245,426,312,455
,199,428,240,453
,144,426,195,448
,86,426,140,455
,57,432,83,455
,864,487,945,515
,820,488,860,514
,768,486,817,515
,728,487,765,515
,711,496,725,515
,657,486,708,509
,609,487,654,516
,555,487,605,516
,500,487,553,515
,446,489,496,516
,384,491,443,515
,322,487,381,515
,262,486,319,515
,216,487,258,516
,163,486,213,509
,100,496,160,516
,58,487,97,516
,892,547,945,576
,870,547,889,576
,821,547,868,576
,767,547,817,576
,710,553,764,576
,693,557,707,576
,640,547,690,569
,584,553,637,577
,556,553,581,576
,486,547,553,576
,442,549,483,574
,389,547,439,569
,337,547,385,577
,303,557,334,577
,260,547,307,576
,230,547,258,569
,184,547,227,576
,131,551,181,576
,102,553,127,576
,58,547,100,576
,887,608,943,630
,837,608,883,637
,787,608,834,637
,744,608,784,637
,675,608,741,637
,618,608,671,637
,597,607,615,637
,524,608,594,636
,476,608,521,635
,450,608,473,630
,430,607,447,637
,346,607,426,637
,286,608,343,636
,230,608,284,637
,174,608,227,635
,113,607,171,637
,58,607,109,630
,903,668,945,697
,841,669,898,697
,803,668,836,697
,762,669,798,698
,738,668,757,697
,658,668,734,695
,607,668,653,695
,580,669,602,690
,526,668,575,697
,491,668,521,690
,459,669,486,690
,386,668,453,697
,340,670,381,695
,284,668,335,690
,207,668,279,698
,181,674,202,695
,116,668,176,690
,57,668,111,697
,892,730,945,752
,845,729,889,751
,809,737,842,758
,780,735,805,758
,732,729,777,751
,707,735,728,756
,683,739,704,758
,651,732,688,759
,577,729,647,752
,547,739,573,758
,526,730,553,758
,454,730,523,756
,388,735,451,758
,352,729,385,758
,280,729,347,758
,246,736,276,759
,171,729,243,758
,130,730,168,758
,112,739,126,758
,58,729,110,752
,919,796,945,819
,884,790,917,819
,855,799,880,819
,833,790,861,819
,790,792,831,817
,736,790,787,819
,672,790,733,819
,595,790,668,819
,578,799,592,819
