word,x1,y1,x2,y2
,1570,118,1601,153
,1550,118,1565,153
,1493,128,1532,164
,1443,127,1497,152
,1401,116,1428,164
,1297,116,1387,164
,1235,117,1301,162
,1172,120,1219,164
,1102,116,1175,165
,986,117,1086,166
,856,117,970,164
,732,117,841,164
,741,126,757,136
,650,127,716,161
,508,123,634,166
,537,126,553,136
,402,121,493,152
,310,123,387,164
,256,128,295,164
,138,123,243,152
,147,126,163,136
,102,117,123,161
,1505,227,1603,263
,1448,231,1495,275
,1378,227,1451,276
,1267,228,1368,277
,1215,228,1258,263
,1167,239,1205,275
,1132,227,1159,275
,1063,228,1135,272
,1032,228,1053,272
,938,232,1022,277
,862,244,928,275
,820,245,865,276
,735,228,812,275
,686,239,725,275
,656,241,670,255
,628,229,651,264
,552,229,619,275
,535,239,556,263
,492,241,536,276
,443,239,482,275
,360,228,435,275
,201,227,350,275
,160,244,191,275
,123,227,165,275
,100,227,126,275
,1542,343,1603,374
,1450,338,1532,386
,1401,339,1444,386
,1375,350,1405,374
,1338,338,1365,386
,1275,339,1330,383
,1158,339,1264,387
,1056,338,1147,386
,948,350,1047,386
,899,350,937,386
,805,339,892,386
,755,339,798,374
,670,348,745,383
,637,352,651,366
,614,352,628,366
,586,340,609,375
,552,339,576,374
,520,352,534,366
,496,352,510,366
,470,340,494,375
,419,349,462,386
,396,338,423,386
,289,339,387,388
,164,339,278,386
,138,334,154,374
,112,352,141,387
,1570,450,1604,485
,1467,454,1560,485
,1431,451,1455,486
,1413,451,1428,486
,1357,460,1400,497
,1334,449,1361,497
,1305,467,1325,497
,1275,463,1289,477
,1251,463,1265,477
,1223,451,1248,486
,1147,450,1214,497
,1123,449,1150,497
,1021,450,1115,497
,981,460,1011,494
,922,453,970,497
,852,449,926,498
,741,450,842,499
,668,461,731,497
,577,449,657,485
,594,458,610,469
,1553,597,1604,630
,1505,594,1544,630
,1470,582,1497,630
,1402,583,1474,627
,1371,583,1393,627
,1293,593,1361,627
,1177,583,1283,630
,1121,589,1167,630
,1049,583,1113,631
,998,583,1040,630
,972,594,1001,618
,924,594,963,630
