word,x1,y1,x2,y2
,1573,119,1603,161
,1532,119,1567,152
,1454,123,1532,166
,1414,119,1445,152
,1293,122,1406,164
,1248,124,1284,164
,1194,128,1253,152
,1047,119,1186,161
,950,119,1039,161
,853,115,943,153
,821,133,844,161
,758,115,817,161
,729,133,752,161
,629,117,723,157
,571,133,620,161
,524,119,562,160
,460,107,524,163
,365,123,451,166
,252,119,358,175
,192,129,244,161
,102,119,183,155
,1556,240,1605,289
,1531,254,1560,278
,1496,253,1522,288
,1432,241,1487,289
,1380,259,1425,291
,1348,259,1371,286
,1304,249,1352,277
,1274,244,1294,288
,1239,258,1262,286
,1192,258,1242,289
,1177,254,1196,277
,1158,244,1167,277
,1118,255,1158,291
,1073,249,1109,289
,1049,244,1077,277
,1007,259,1049,291
,935,244,998,286
,842,243,925,291
,810,258,833,286
,750,249,803,290
,680,247,754,291
,644,253,670,288
,551,244,634,286
,464,240,544,291
,397,237,456,287
,360,244,388,286
,309,254,350,286
,247,243,302,292
,102,236,237,280
,113,249,128,261
,1580,383,1603,411
,1539,374,1574,414
,1485,378,1543,402
,1382,369,1475,405
,1281,365,1375,414
,1252,383,1275,411
,1220,378,1246,413
,1166,374,1211,425
,1079,369,1157,406
,1019,373,1070,414
,1004,379,1023,402
,926,361,995,413
,863,357,921,414
,826,369,867,402
,808,369,817,402
,763,384,808,425
,1518,530,1603,563
,1430,515,1507,571
,1373,512,1422,561
,1348,526,1377,550
,1282,513,1338,560
,1230,526,1271,558
,1123,505,1225,549
,1021,519,1112,563
,980,516,1011,558
,919,521,973,562
,857,519,923,563
,816,516,847,549
,774,531,816,563
,722,512,766,549
,671,526,711,558
,550,504,663,549
,509,516,540,549
,420,508,499,564
,364,531,409,563
,306,505,355,561
,257,516,310,550
,268,521,283,533
,162,512,249,561
,102,526,166,558
,1494,641,1603,675
,1463,655,1486,683
,1377,641,1458,677
,1283,655,1368,686
,1235,644,1279,686
,1220,651,1239,674
,1170,637,1214,674
,1136,650,1162,685
,1033,646,1128,695
,949,648,1025,688
,843,641,941,688
,795,651,835,683
,678,629,790,674
,639,641,670,674
,603,641,632,683
,561,656,604,695
,506,643,554,674
,475,641,498,674
,415,646,468,687
,353,644,418,688
