word,x1,y1,x2,y2
,1489,116,1603,152
,1458,134,1478,164
,1372,123,1449,165
,1324,118,1376,152
,1333,126,1349,136
,1280,117,1313,152
,1231,128,1269,164
,1171,116,1222,165
,1140,127,1160,164
,1075,127,1144,161
,1027,116,1064,152
,934,116,1016,164
,903,134,923,164
,780,116,894,164
,705,133,770,164
,674,117,708,152
,633,127,664,161
,586,127,622,164
,563,116,590,164
,531,126,567,152
,494,116,520,164
,388,117,497,161
,346,127,377,161
,269,133,336,164
,237,126,273,152
,148,117,228,164
,99,128,138,164
,1552,227,1603,276
,1500,239,1539,275
,1422,232,1489,275
,1344,228,1426,276
,1276,227,1331,275
,1228,227,1280,277
,1137,234,1215,263
,1044,227,1124,263
,1061,237,1077,247
,988,228,1032,264
,922,238,990,272
,869,245,908,275
,832,239,873,277
,778,228,821,275
,725,228,782,276
,692,245,712,275
,662,249,682,275
,623,227,665,275
,573,239,612,275
,458,228,562,276
,423,228,445,272
,347,227,410,275
,333,243,351,263
,289,238,320,272
,199,227,276,272
,102,231,186,276
,1522,349,1603,375
,1472,338,1513,384
,1436,338,1463,386
,1315,338,1429,386
,1267,350,1306,386
,1219,339,1262,386
,1166,339,1223,387
,1137,356,1157,386
,1111,360,1131,386
,1071,338,1114,386
,943,339,1064,388
,846,345,934,374
,772,339,837,387
,722,339,765,386
,697,350,726,374
,557,339,688,377
,521,338,548,386
,430,339,524,388
,401,356,421,386
,308,339,394,386
,261,338,312,388
,213,350,252,386
,139,343,206,386
,102,339,145,374
,1559,447,1603,485
,1533,445,1549,485
,1495,450,1536,494
,1442,450,1485,497
,1389,450,1446,498
,1347,460,1378,494
,1269,451,1337,497
,1192,453,1257,497
,1116,450,1181,499
,1032,449,1104,485
,1041,459,1057,469
,1001,467,1021,497
,928,460,992,497
,915,465,933,485
,831,450,903,498
,751,450,820,494
,760,459,776,469
,720,467,740,497
,695,445,711,485
,642,456,698,498
,670,459,686,469
,559,461,631,499
,475,450,546,498
,400,461,465,497
,378,449,403,485
,329,461,367,497
,252,454,319,497
,190,450,256,495
,159,471,179,497
,102,449,163,498
,1584,582,1604,608
,1545,560,1587,608
,1536,580,1548,596
,1425,560,1528,605
,1328,561,1416,609
,1300,578,1320,608
,1198,560,1293,608
,1240,570,1256,580
,1187,556,1203,596
,1149,561,1190,605
,1078,561,1140,610
,1050,582,1070,608
,1009,563,1053,610
,886,560,1000,608
,802,560,878,610
,727,565,793,596
,696,561,719,605
,590,561,688,608
,543,578,581,608
,491,560,546,605
,403,560,483,596
,420,570,436,580
,344,575,395,608
,271,561,336,609
,221,561,264,608
,196,572,225,596
,102,571,188,608
,1581,685,1595,699
,1554,673,1577,708
,1514,672,1538,707
,1470,673,1495,708
,1448,673,1471,708
,1393,683,1432,719
,1343,682,1397,707
,1288,689,1326,719
,1243,671,1291,719
,1213,667,1229,707
,1161,682,1215,719
,1107,676,1165,721
,1048,672,1091,719
,995,672,1052,720
,940,683,979,719
,825,672,925,719
,773,689,808,719
,722,672,776,707
,679,688,724,721
,643,689,663,719
,527,672,628,716
,443,676,510,719
,409,689,429,719
,309,675,394,720
,227,672,293,717
,101,672,210,708
,1536,788,1603,831
,1458,784,1540,832
,1404,784,1446,831
,1350,784,1407,832
,1317,801,1337,831
,1286,805,1306,831
,1247,783,1290,831
,1200,785,1236,831
,1177,783,1204,831
,1120,783,1166,831
,1090,790,1124,819
,1056,801,1076,831
,1018,783,1045,831
,960,784,1006,831
,896,785,964,828
,905,793,921,803
,771,801,882,833
,793,793,809,803
,730,783,757,831
,639,784,734,833
,595,800,626,831
,557,783,599,829
,455,784,544,829
,427,779,443,819
,375,794,429,831
,334,788,379,832
,215,784,320,831
,102,798,202,833
,1499,904,1604,930
,1444,894,1485,930
,1392,906,1431,942
,1329,894,1380,943
,1193,898,1315,943
,1099,894,1180,939
,1002,905,1085,940
,958,895,987,930
,917,894,944,942
,870,905,906,942
,847,894,874,942
,815,904,851,930
,775,894,801,942
,669,895,778,939
,625,905,656,939
,544,896,612,942
,465,898,530,942
,386,895,451,944
,292,894,372,930
,310,904,326,914
,229,911,279,943
,196,894,233,942
,101,894,199,944
,1520,1005,1604,1041
,1538,1015,1554,1025
,1480,1022,1511,1053
,1383,1005,1472,1054
,1260,1005,1373,1053
,1174,1005,1250,1055
,1097,1010,1164,1041
,1017,1010,1088,1053
,958,1010,1009,1041
,843,1017,948,1055
,813,1027,833,1053
,792,1005,817,1041
,686,1005,782,1053
,654,1007,669,1042
,631,1007,646,1042
,597,1017,618,1041
