word,x1,y1,x2,y2
.8,920,64,942,85
1,908,64,919,85
درصد,846,67,904,89
از,823,63,843,89
خانوارهای,726,63,821,91
خراسان,654,63,723,91
شمالی,593,62,651,92
مشمول,524,62,590,91
دریافت,453,64,522,90
سبد,413,66,451,90
معیشتی,344,65,410,92
شدند.,286,65,342,85
نوری,234,65,284,91
در,204,69,231,89
نشست,143,65,203,85
با,125,63,140,90
اصناف,58,63,123,86
خراسان,875,132,944,159
شمالی,812,130,871,160
که,779,129,808,152
در,749,137,774,158
ارتباط,687,130,744,159
با,668,132,683,159
شیوع,614,133,663,164
ویروس,540,139,609,160
کرونا,484,129,536,159
در,453,137,480,158
2,421,132,435,152
فروردین,340,132,417,160
در,309,137,335,158
محل,260,131,305,161
استانداری,167,132,255,158
بر,142,140,162,159
گزار,100,126,148,159
شد،,58,133,96,153
اظهار,894,198,945,226
کرد:,847,198,893,228
از,825,200,845,226
یک,784,195,824,227
میلیون,725,199,782,227
خانوار,664,200,723,227
مو,637,208,662,227
جود,600,205,642,227
در,572,205,599,226
کشور,515,198,572,227
که,487,198,515,221
بسته,446,205,484,227
20,403,200,427,221
تا,386,200,402,221
60,343,200,367,221
هزار,299,200,342,228
تومانی,239,200,298,228
مشمول,172,199,237,227
آن,141,196,171,223
ها,117,200,138,221
شدند،,58,201,115,221
16,917,268,944,289
هزار,872,268,914,296
و,855,276,871,294
80 خانوار,752,268,837,295
متعلق,700,267,751,295
به,680,273,698,295
خراسان,608,268,677,296
شمالی,547,267,605,297
بوده,505,274,545,295
است.,451,268,502,290
وی,911,354,944,374
در,880,354,907,374
ارتباط,821,347,879,375
با,802,348,818,375
بیمه,762,353,799,375
بیکاری,691,344,758,375
نیز,661,350,688,376
بیان,624,348,659,375
کرد:,574,346,621,376
در,544,354,571,374
کشور,485,346,543,376
32,441,348,468,369
هزار,396,348,439,376
نفر,364,348,394,376
برای,319,348,362,376
دریافت,246,348,315,375
بیمه,206,354,242,375
بیکاری,135,344,202,375
در,105,354,132,374
زمان,58,348,103,374
شیوع,895,417,945,449
ویروس,824,424,893,445
کرونا,770,414,822,444
ثبت,728,416,767,443
نام,700,416,725,449
کرده,649,414,698,444
بودند,596,418,646,444
که,566,414,594,437
از,542,416,563,442
این,509,416,541,445
تعداد,457,416,506,437
سه,427,422,455,437
هزار,381,416,424,444
و,364,424,380,443
20,322,416,346,437
نفر,290,416,320,444
اهل,253,416,289,445
خراسان,180,416,250,444
شمالی,119,415,177,445
بوده,76,422,116,444
و,57,424,73,443
تاکنون,881,482,944,512
اطلاعات,800,483,879,507
اولیه,756,483,797,511
دو,727,490,754,511
هزار,683,485,726,512
و,666,492,682,511
'30 نفر,593,485,648,512
تایید,549,484,592,511
شده,507,486,546,505
است.,453,485,504,506
نوری,894,567,944,592
افزود:,837,565,891,592
متاسفانه,764,565,833,586
در,734,570,760,591
حوزه,681,567,731,592
اصناف,613,565,677,587
تعدادی,542,565,610,590
از,518,565,538,591
کار,479,563,516,591
گران،,428,559,485,592
بیمه,388,570,424,592
نیستند,330,567,384,592
و,311,572,327,591
مشمول,243,564,308,592
قانون,192,565,240,592
تامین,140,565,188,593
اجتماعی,59,565,137,593
نمی,907,635,944,662
شوند،,848,634,903,660
اما,821,633,845,654
هر,790,638,817,661
صنفی,733,633,788,662
که,702,631,730,654
کار,661,631,699,659
گر,636,627,667,661
بیمه,597,638,634,660
شده,554,634,593,654
داشته,500,633,550,654
باشد,454,633,497,660
برای,408,633,451,661
پرداخت,329,633,404,661
بیمه,289,638,326,660
بیکاری,219,628,285,660
مورد,170,638,215,660
پذیرش,100,632,166,661
قرار,57,633,96,661
می,915,709,944,730
گیرد.,861,695,914,729
وی,911,787,944,807
ادامه,865,781,908,802
داد:,827,781,863,803
علاوه,772,781,824,807
بر,748,790,769,809
آن,718,778,748,804
اعلام,668,781,716,814
شده,626,782,665,802
که,595,779,624,802
حق,557,784,592,808
بیمه,518,787,555,808
اسفند،,456,781,515,803
فروردین,376,781,454,810
و,357,789,373,807
اردیبهشت,264,781,356,808
نیاز,228,781,262,808
به,209,787,227,808
پرداخت,130,781,206,810
نیست,76,783,128,808
و,57,789,73,807
کارفرما,876,847,945,877
می,844,857,874,878
تواند,795,849,841,877
این,761,849,793,878
حق,724,852,759,876
بیمه,685,855,721,876
را,663,849,683,875
تا,644,849,661,870
پایان,598,849,643,878
سال,558,848,596,873
پرداخت,480,849,555,878
کند.,434,847,478,871
1,917,931,929,951
طرح,870,929,914,963
تعاونی,807,930,867,959
در,779,936,805,956
اردبیل,720,930,778,959
افتتاح,666,930,718,963
شد/راه,594,930,664,956
اندازی,530,930,592,956
شر,498,931,528,958
کت,462,928,504,952
تعاونی,400,930,460,959
پوشاک,327,928,398,958
