word,x1,y1,x2,y2
,863,64,945,90
,797,66,859,85
,737,58,794,85
,664,63,735,89
,601,63,661,87
,581,71,597,90
,523,61,581,91
,439,63,521,90
,400,64,436,90
,332,62,397,89
,268,63,328,91
,246,63,266,89
,212,68,243,91
,187,69,216,89
,116,63,184,90
,97,71,113,90
,59,63,95,85
,860,138,944,160
,811,129,857,153
,782,137,808,158
,746,132,780,159
,712,132,743,160
,641,135,708,159
,599,131,637,165
,558,137,596,160
,528,137,554,158
,463,130,526,158
,417,134,458,159
,367,132,413,159
,319,131,363,161
,262,127,316,159
,207,132,257,153
,150,133,203,160
,59,132,146,159
,894,199,945,227
,844,200,893,223
,814,205,843,233
,787,205,813,226
,755,200,786,228
,697,200,753,233
,681,200,696,227
,645,200,680,227
,612,200,643,228
,587,198,616,221
,554,200,586,228
,497,200,552,232
,459,205,495,221
,418,198,457,221
,350,200,417,228
,333,200,348,227
,286,199,331,227
,220,196,285,228
,166,204,218,228
,124,198,165,233
,59,201,123,227
,873,269,944,296
,836,268,870,295
,807,265,833,289
,757,267,805,301
,740,268,755,295
,674,269,737,295
,634,268,645,289
,591,266,630,295
,541,268,588,301
,456,262,538,296
,397,262,454,290
,341,267,394,291
,320,273,339,295
,276,266,317,297
,223,269,272,301
,151,276,220,296
,133,276,149,294
,81,266,131,295
,58,276,78,296
,907,338,945,364
,809,336,899,361
,769,341,801,364
,742,330,776,358
,702,336,734,365
,637,336,694,369
,600,342,629,369
,571,345,592,364
,529,330,577,364
,481,338,523,358
,414,339,472,362
,340,334,405,369
,282,336,332,358
,207,335,273,364
,155,336,199,365
,92,336,147,364
,57,342,84,362
,840,404,944,431
,769,404,837,427
,730,404,766,433
,711,412,727,430
,648,403,708,433
,588,403,644,432
,536,404,585,430
,473,403,532,432
,449,404,470,430
,410,410,447,426
,340,404,407,433
,293,404,337,437
,245,408,290,433
,193,404,242,427
,172,410,190,431
,122,403,168,433
,59,404,119,433
,863,473,945,499
,807,472,859,501
,736,472,803,500
,696,474,733,494
,674,478,693,500
,600,467,671,501
,542,471,597,500
,473,478,538,501
,429,473,469,500
,364,473,427,499
,324,471,361,501
,284,473,320,499
,254,478,280,499
,160,469,253,500
,96,473,156,501
,59,476,93,505
,915,541,944,568
,893,541,913,567
,836,539,892,569
,772,544,833,567
,703,539,770,568
,644,539,701,573
,602,536,641,568
,570,541,600,568
,548,541,569,567
,486,544,547,567
,433,539,483,568
,380,545,430,573
,347,541,377,568
,326,541,346,567
,264,544,324,567
,198,541,261,568
,133,541,196,568
,78,541,130,568
,59,546,77,568
,899,607,945,637
,813,609,895,636
,756,608,808,637
,696,610,752,630
,641,609,652,630
,629,609,640,630
,565,608,624,636
,509,609,560,636
,434,609,504,636
,362,604,430,636
,338,609,358,635
,274,608,334,636
,200,607,271,641
,125,607,198,637
,92,617,122,637
,59,612,97,631
,915,685,944,706
,873,671,919,705
,829,677,868,706
,774,677,825,703
,711,671,770,706
,680,683,707,703
,622,677,678,710
,565,680,617,711
,544,685,560,703
,485,677,541,703
,435,680,481,705
,406,675,441,706
,363,677,401,704
,313,677,359,698
,293,685,309,703
,227,674,290,700
,174,677,223,700
,91,675,170,705
,59,675,88,698
,893,745,945,773
,879,744,891,768
,854,745,878,766
,753,744,852,772
,729,753,750,773
,688,739,735,773
,647,746,685,767
,630,745,645,772
,591,745,627,772
,542,741,589,772
,476,745,539,771
,434,745,473,772
,386,745,432,766
,367,753,383,771
,303,743,366,768
,260,741,300,772
,193,745,258,771
,159,750,191,773
,132,739,166,767
,58,745,129,767
,896,814,945,839
,867,819,893,839
,810,811,867,841
,756,813,809,835
,703,812,753,840
,662,811,708,841
,633,819,660,839
,601,813,632,842
,534,813,598,839
,479,813,531,840
,456,822,477,841
,396,817,455,840
,379,821,395,840
,328,812,377,837
,273,813,326,835
