word,x1,y1,x2,y2
روحانیت,863,64,945,90
هستند،,797,66,859,85
گفت:,737,58,794,85
رفتارها،,664,63,735,89
سخنان,601,63,661,87
و,581,71,597,90
کردار,523,61,581,91
روحانیت,439,63,521,90
باید,400,64,436,90
دل‌های,332,62,397,89
مومنان,268,63,328,91
را,246,63,266,89
متو,212,68,243,91
جه,187,69,216,89
خداوند,116,63,184,90
و,97,71,113,90
ائمه,59,63,95,85
معصومین,860,138,944,160
کند،,811,129,857,153
در,782,137,808,158
غیر,746,132,780,159
این,712,132,743,160
صورت,641,135,708,159
مبلغ,599,131,637,165
دین,558,137,596,160
در,528,137,554,158
رسالت,463,130,526,158
خود,417,134,458,159
موفق,367,132,413,159
عمل,319,131,363,161
نکرده,262,127,316,159
است.,207,132,257,153
رئیس,150,133,203,160
حوزه‌های,59,132,146,159
علمیه,894,199,945,227
استان,844,200,893,223
هم,814,205,843,233
در,787,205,813,226
این,755,200,786,228
مراسم,697,200,753,233
با,681,200,696,227
بیان,645,200,680,227
این‌,612,200,643,228
که,587,198,616,221
این,554,200,586,228
مراسم,497,200,552,232
همه,459,205,495,221
ساله,418,198,457,221
همزمان,350,200,417,228
با,333,200,348,227
میلاد,286,199,331,227
آخرین,220,196,285,228
منجی,166,204,218,228
عالم,124,198,165,233
بشریت,59,201,123,227
حضرت,873,269,944,296
بقیه,836,268,870,295
الله,807,265,833,289
اعظم,757,267,805,301
با,740,268,755,295
حضور,674,269,737,295
1,634,268,645,289
طلبه,591,266,630,295
انجام,541,268,588,301
میگرفت،,456,262,538,296
گفت:,397,262,454,290
امسال,341,267,394,291
به,320,273,339,295
دلیل,276,266,317,297
شیوع,223,269,272,301
ویروس,151,276,220,296
و,133,276,149,294
تاکید,81,266,131,295
بر,58,276,78,296
نبود,907,338,945,364
اجتماعات,809,336,899,361
بزر,769,341,801,364
گ,742,330,776,358
این,702,336,734,365
مراسم,637,336,694,369
هم,600,342,629,369
بر,571,345,592,364
گزار,529,330,577,364
نشد.,481,338,523,358
حجت,414,339,472,362
الاسلام,340,334,405,369
احمد,282,336,332,358
مطهری,207,335,273,364
اصل,155,336,199,365
افزود:,92,336,147,364
در,57,342,84,362
مناسبت‌های,840,404,944,431
مختلف,769,404,837,427
ملی,730,404,766,433
و,711,412,727,430
مذهبی,648,403,708,433
طلاب,588,403,644,432
واجد,536,404,585,430
شرایط,473,403,532,432
از,449,404,470,430
همه,410,410,447,426
مدارس,340,404,407,433
علوم,293,404,337,437
دینی,245,408,290,433
استان,193,404,242,427
به,172,410,190,431
لباس,122,403,168,433
مقدس,59,404,119,433
روحانیت,863,473,945,499
ملبس,807,472,859,501
خواهند,736,472,803,500
شد.,696,474,733,494
به,674,478,693,500
گزارش,600,467,671,501
روابط,542,471,597,500
عمومی,473,478,538,501
دفتر,429,473,469,500
نماینده,364,473,427,499
ولی,324,471,361,501
فقیه,284,473,320,499
در,254,478,280,499
آذربایجان,160,469,253,500
شرقی،,96,473,156,501
پنج,59,476,93,505
نفر,915,541,944,568
از,893,541,913,567
طلاب,836,539,892,569
مدرسه,772,544,833,567
ولیعصر,703,539,770,568
(عج)،,644,539,701,573
یک,602,536,641,568
نفر,570,541,600,568
از,548,541,569,567
مدرسه,486,544,547,567
طالبیه,433,539,483,568
و پنج,380,545,430,573
نفر,347,541,377,568
از,326,541,346,567
مدرسه,264,544,324,567
سفیران,198,541,261,568
هدایت,133,541,196,568
امروز,78,541,130,568
به,59,546,77,568
لباس,899,607,945,637
روحانیت,813,609,895,636
ملبس,756,608,808,637
شدند.,696,610,752,630
1,641,609,652,630
1,629,609,640,630
میلیارد,565,608,624,636
تومان,509,609,560,636
معوقات,434,609,504,636
بانک‌ها,362,604,430,636
را,338,609,358,635
وصول,274,608,334,636
کردیم/,200,607,271,641
کاداستر,125,607,198,637
سر,92,617,122,637
عت,59,612,97,631
می‌,915,685,944,706
گیرد,873,671,919,705
علی,829,677,868,706
هادی,774,677,825,703
چگنی,711,671,770,706
در,680,683,707,703
مراسم,622,677,678,710
تودیع,565,680,617,711
و,544,685,560,703
معارفه,485,677,541,703
مدیر,435,680,481,705
کل,406,675,441,706
ثبت,363,677,401,704
اسناد,313,677,359,698
و,293,685,309,703
املاک,227,674,290,700
استان,174,677,223,700
کرمانشاه,91,675,170,705
که,59,675,88,698
امروز,893,745,945,773
(,879,744,891,768
20,854,745,878,766
اردیبهشت),753,744,852,772
بر,729,753,750,773
گزار,688,739,735,773
شد،,647,746,685,767
با,630,745,645,772
بیان,591,745,627,772
اینکه,542,741,589,772
سازمان,476,745,539,771
ثبت,434,745,473,772
اسناد,386,745,432,766
و,367,753,383,771
املاک,303,743,366,768
یک,260,741,300,772
سازمان,193,745,258,771
بزر,159,750,191,773
گ,132,739,166,767
خدمات,58,745,129,767
رسان,896,814,945,839
در,867,819,893,839
کشور,810,811,867,841
است،,756,813,809,835
اظهار,703,812,753,840
کرد:,662,811,708,841
در,633,819,660,839
این,601,813,632,842
سازمان,534,813,598,839
علاوه,479,813,531,840
بر,456,822,477,841
صدور,396,817,455,840
و,379,821,395,840
انتقال,328,812,377,837
اسناد،,273,813,326,835
