word,x1,y1,x2,y2
معاون,891,63,944,90
سیاسی,827,63,889,92
امنیتی,772,63,825,92
و,754,71,770,90
اجتماعی,674,63,752,92
استانداری,584,63,672,89
کرمانشاه,503,61,582,91
در,474,69,501,89
ادامه,430,63,473,84
با,413,63,428,90
اشاره,362,63,410,89
به,342,69,360,90
دستور,281,68,339,91
مقام,241,63,280,96
معظم,189,62,238,96
رهبری,124,69,186,91
مبنی,80,67,122,92
بر,58,72,78,91
بکار,902,127,944,159
گیری,853,126,908,159
ظرفیت,783,130,846,159
درمانی,713,132,776,160
نیروهای,633,132,706,159
مسلح,575,131,626,164
برای,526,132,569,159
کنترل,464,129,520,159
بیماری,395,132,458,159
کرونا,337,129,389,159
تصریح,265,134,331,164
کرد:,214,129,260,159
با,193,132,207,159
اعلام,138,131,186,164
آمادگی,59,126,133,160
نیروهای,871,200,944,227
مسلح,817,199,868,232
در,787,205,814,226
استان,737,200,786,223
کرمانشاه,655,198,734,227
حداقل,590,199,651,229
120,548,200,582,221
تخت,494,201,544,221
به,473,205,491,227
ظرفیت,406,198,470,227
مراکز,347,198,402,228
درمانی,283,200,346,228
افزوده,222,200,279,228
خواهد,158,200,218,227
شد.,118,201,155,221
خوش,59,200,114,228
اقبال,902,267,945,295
افزود:,844,268,899,296
در,814,274,841,294
شرایطی,741,267,812,297
قرار,698,268,737,296
داریم,645,268,696,301
که,614,266,642,289
بیماری,547,268,610,295
کرونا,492,266,544,296
هیچ,450,274,488,300
رحمی,387,276,446,297
به,365,273,383,295
کسی,312,266,362,297
نمی,270,270,309,297
کند,230,266,267,289
و,209,276,225,294
این,176,268,207,296
توقع,130,268,172,302
از,106,268,127,294
مردم,59,274,104,301
وجود,892,342,944,364
دارد,847,336,887,362
که,815,334,844,357
با,796,336,811,363
رعایت,722,336,785,363
دستورالعمل,613,335,718,365
های,569,336,608,362
بهداشتی،,482,336,565,365
همکاری,399,332,478,362
بیشتری,330,338,395,364
جهت,274,339,326,363
کنترل,214,334,271,364
این,179,336,210,365
بیماری,112,336,175,363
داشته,59,336,108,357
باشند.,890,404,944,431
در,861,410,887,430
شبانه,813,404,858,431
روز,772,406,810,430
گذشته,709,399,771,425
45,676,404,704,426
نفر,644,404,674,432
به,623,409,642,431
جمع,576,412,620,438
بیماران,510,404,573,431
کرونایی,431,402,507,433
بستری,369,409,427,432
در,339,410,366,430
مراکز,282,402,337,432
درمانی,217,404,280,433
استان,165,404,214,427
اضافه,112,404,162,427
شد,77,405,108,425
و,57,412,73,430
جمع,900,480,944,506
موارد,847,472,898,500
مثبت,798,475,845,499
بستری,737,477,796,500
از,715,472,735,499
ابتدای,657,472,714,499
شیوع,605,474,655,505
بیماری,541,472,604,500
تاکنون,476,470,538,500
به,455,478,474,500
1,438,473,449,494
'51 نفر,369,473,425,500
رسید.,314,476,368,499
همچنین,240,476,313,501
در,212,478,239,499
24,182,473,210,493
ساعت,123,472,182,494
گذشته,59,467,122,493
'88 مورد,869,541,944,568
بیمار,821,541,866,568
مثبت,772,543,819,568
سرپایی,704,541,769,569
نیز,674,543,701,568
در,647,546,673,567
استان,597,541,646,564
شناسایی,519,541,594,569
شد,486,542,516,562
و,467,548,483,567
جمع,421,548,465,574
موارد,369,541,419,568
سرپایی,300,541,366,569
مثبت,250,543,297,568
در,221,546,247,567
استان,171,541,220,564
به,150,546,169,568
16,120,541,147,562
هزار,74,541,117,568
و,57,548,73,567
655,904,609,944,630
نفر,871,609,901,637
رسید.,815,612,869,636
هم,783,614,811,642
اکنون,724,607,779,636
555,679,609,719,630
بیمار,631,609,676,636
مربوط,569,607,628,637
به,547,614,565,636
کرونا,492,607,544,637
در,462,614,488,635
مراکز,404,607,459,637
درمانی,339,609,402,638
استان,286,609,335,632
بستری,224,614,283,637
هستند,165,612,220,630
که,133,607,162,630
بالاترین,59,607,130,637
تعداد,896,677,944,698
تاکنون,828,675,891,705
است.,773,677,825,699
تعداد,720,677,769,698
موارد,666,677,716,705
فوت,616,677,661,705
در,585,683,612,703
اثر,556,677,583,705
ابتلا,515,677,553,704
قطعی,461,676,513,706
به,439,682,458,704
ویروس,366,685,434,705
کرونا,311,675,363,705
هم,278,683,307,710
در,247,683,274,703
24,216,677,244,698
ساعت,154,677,213,699
گذشته,88,671,151,698
در,57,683,84,703
استان,896,745,945,768
هفت,846,745,893,767
نفر,814,745,844,773
می,783,753,812,774
باشد,738,745,780,772
و,720,753,735,771
مجموع,651,750,718,778
جان,610,745,649,771
باختگان,534,739,607,772
در اثر,478,745,532,773
ابتلا,439,745,477,772
به,419,751,438,772
