word,x1,y1,x2,y2
,870,62,944,91
,813,63,868,91
,769,64,810,89
,683,62,767,91
,666,72,680,91
,616,62,664,91
,573,62,614,90
,477,62,570,92
,457,62,475,91
,405,62,455,92
,376,62,404,84
,358,62,374,89
,314,64,355,89
,278,60,312,91
,216,62,275,84
,199,72,213,91
,180,62,197,89
,132,67,178,92
,59,62,130,91
,899,122,945,152
,814,123,895,152
,754,123,810,150
,682,123,750,150
,663,132,677,152
,617,124,658,150
,579,120,613,151
,556,123,574,152
,509,123,552,152
,463,125,504,152
,403,123,458,145
,349,123,398,150
,288,123,344,152
,216,123,283,152
,170,124,211,150
,115,123,166,145
,58,123,111,152
,896,183,945,210
,828,184,892,212
,799,189,824,212
,741,183,796,212
,657,183,738,212
,606,184,654,212
,527,183,601,210
,468,185,523,212
,419,183,464,213
,346,190,415,212
,328,193,342,212
,274,184,325,212
,170,183,271,213
,144,189,165,210
,100,185,141,210
,58,184,96,213
,856,244,945,273
,797,244,851,273
,751,244,794,273
,705,244,748,271
,653,244,701,273
,574,244,650,271
,521,246,571,273
,505,253,518,273
,456,244,501,273
,383,250,452,273
,359,250,380,271
,314,246,355,271
,275,251,311,273
,213,244,272,273
,179,250,209,273
,87,244,176,273
,59,244,83,266
,902,304,945,333
,847,306,898,333
,743,305,845,334
,694,310,740,333
,659,304,692,333
,610,304,655,334
,546,309,606,333
,482,304,543,333
,452,305,479,326
,366,305,448,333
,300,304,362,334
,261,305,297,332
,204,304,257,334
,174,302,202,333
,113,305,171,331
,912,385,945,406
,856,378,908,407
,803,378,852,405
,718,378,799,406
,647,378,714,406
,601,378,642,405
,559,378,597,406
,490,377,554,406
,456,381,486,406
,410,377,453,406
,364,379,405,404
,322,378,360,407
,303,387,317,406
,264,385,300,407
,202,377,260,407
,152,377,197,406
,58,378,147,406
,913,438,945,467
,849,442,908,468
,829,448,844,467
,782,438,826,467
,757,438,776,467
,703,438,754,465
,665,438,698,467
,574,438,660,467
,504,443,569,460
,472,438,500,460
,426,440,467,465
,387,435,421,467
,321,438,382,467
,234,438,316,467
,166,438,229,468
,144,438,161,467
,58,438,138,468
,892,499,945,526
,832,498,890,528
,742,496,830,527
,715,508,740,527
,693,499,720,527
,624,499,692,526
,559,504,622,527
,524,499,557,528
,455,499,522,528
,428,505,454,527
,387,499,428,527
,315,499,386,521
,232,499,313,527
,215,499,230,526
,157,504,213,527
,137,498,155,527
,58,498,136,526
,926,559,945,588
,872,559,921,589
,847,559,866,588
,786,559,844,588
,727,559,780,588
,681,559,722,587
,601,556,675,589
,553,559,596,588
,526,568,547,588
,494,561,531,589
,470,559,489,588
,435,561,466,588
,404,559,441,582
,357,559,399,587
,300,559,352,588
,245,559,295,588
,202,559,240,588
,125,559,196,589
,88,567,120,588
,57,565,83,588
,892,622,945,649
,819,620,883,649
,790,620,809,649
,699,620,782,649
,669,626,690,647
,598,620,660,649
,547,620,589,648
,498,627,537,649
,442,624,488,649
,390,628,432,649
,314,620,381,649
,263,622,304,647
,204,620,254,642
,141,620,195,649
,107,626,133,649
,58,620,99,649
,816,681,942,710
,796,690,809,710
,738,680,790,703
,672,681,732,710
,645,687,665,708
,592,681,638,708
,541,681,586,710
,481,681,534,710
,407,681,474,710
,360,682,401,708
,303,681,354,703
,244,681,298,710
,220,681,239,710
,166,689,214,710
,96,681,159,710
,58,681,89,710
,877,741,945,768
,847,747,872,770
,777,742,843,771
,746,742,774,763
,684,741,741,770
,635,742,680,771
,479,741,631,770
,457,741,475,770
,390,741,453,771
,332,741,386,770
,272,741,328,770
,226,743,267,768
,172,741,222,763
,114,741,168,770
,58,741,111,770
,896,802,945,829
,843,802,893,831
,766,802,840,831
,738,808,764,831
,694,802,736,831
,634,802,690,825
,603,808,629,831
