word,x1,y1,x2,y2
,1577,142,1603,152
,1452,133,1568,164
,1461,126,1477,136
,1357,120,1442,166
,1288,116,1347,164
,1271,128,1292,152
,1220,117,1263,152
,1133,117,1211,165
,1074,134,1123,166
,1000,127,1065,152
,881,116,991,152
,806,117,872,162
,741,116,796,164
,693,116,744,166
,610,127,684,164
,572,127,603,161
,511,116,562,165
,412,116,501,152
,382,134,402,164
,319,117,375,164
,281,123,312,164
,203,127,285,161
,152,116,193,152
,101,117,144,152
,1573,244,1604,275
,1535,227,1577,273
,1505,249,1525,275
,1468,229,1509,277
,1326,228,1457,266
,1294,228,1315,272
,1259,238,1296,272
,1128,238,1247,275
,1137,237,1153,247
,1033,228,1117,277
,932,227,1022,263
,950,237,966,247
,835,228,921,272
,804,245,824,275
,768,227,794,275
,645,227,759,263
,601,228,635,263
,505,228,592,264
,364,227,494,275
,303,242,353,275
,235,223,292,272
,202,245,238,275
,134,232,193,263
,101,228,123,272
,1584,356,1604,386
,1540,353,1587,386
,1522,350,1543,374
,1431,338,1509,383
,1379,350,1417,386
,1316,339,1382,386
,1215,339,1303,386
,1090,338,1204,374
,1057,360,1077,386
,1004,338,1061,386
,904,349,990,386
,869,352,883,366
,846,352,860,366
,823,340,838,375
,771,340,807,386
,748,338,775,386
,704,338,752,374
,562,345,691,388
,419,338,549,383
,340,339,406,384
,271,338,326,386
,223,338,275,388
,101,339,209,375
,1558,449,1603,497
,1530,461,1561,485
,1482,449,1519,485
,1343,454,1471,499
,1281,449,1332,498
,1254,445,1270,485
,1210,450,1257,497
,1102,453,1201,494
,1019,449,1090,485
,1028,459,1044,469
,988,467,1008,497
,958,450,979,494
,923,460,960,494
,869,449,912,497
,806,449,873,498
,735,449,794,498
,656,450,726,485
,556,466,645,499
,449,450,546,497
,351,449,438,497
,393,459,409,469
,312,449,355,485
,174,456,301,499
,143,471,163,497
,137,449,146,485
,100,449,126,497
,1542,561,1603,608
,1469,574,1531,610
,1412,561,1459,610
,1294,568,1401,610
,1252,571,1283,605
,1126,567,1241,609
,1082,561,1116,596
,1051,578,1071,608
,1009,568,1042,608
,922,560,1013,605
,826,561,910,610
,713,560,815,596
,722,570,738,580
,682,578,702,608
,615,560,673,608
,589,572,618,596
,540,572,578,608
,445,561,532,608
,383,561,449,606
,294,567,371,609
,247,562,298,596
,167,571,235,608
,149,572,170,596
,100,572,139,608
,1579,672,1603,707
,1494,672,1569,720
,1447,683,1486,719
,1398,682,1451,707
,1361,671,1388,719
,1315,683,1354,719
,1304,667,1320,707
,1265,682,1306,707
,1140,672,1255,720
,1045,672,1132,719
,1017,693,1037,719
,1012,671,1021,707
,972,682,1002,716
,848,678,962,720
,700,671,838,720
,641,689,690,721
,542,682,632,707
,481,671,532,720
,433,683,472,719
,359,672,437,721
,277,671,349,707
,286,681,302,691
,227,672,270,707
,166,671,217,720
,137,693,157,719
,101,673,141,721
,1565,795,1603,831
,1467,784,1555,831
,1426,784,1456,819
,1327,794,1413,831
,1263,790,1313,833
,1210,795,1249,831
,1161,794,1214,819
,1076,783,1147,819
,1085,793,1101,803
,1043,801,1063,831
,980,783,1031,832
,915,790,966,833
,863,795,902,831
,813,794,867,819
,753,795,800,833
,650,790,740,831
,668,793,684,803
,561,800,638,831
,529,793,565,819
,455,784,516,833
,391,800,442,831
,359,785,395,819
,297,801,346,833
,218,788,283,831
,185,801,205,831
,101,797,173,833
,1490,894,1604,930
,1414,895,1480,940
,1336,899,1403,942
,1246,895,1340,944
,1208,894,1235,942
,1185,890,1201,930
,1158,908,1187,943
,1065,895,1148,942
,952,905,1056,942
,862,894,941,930
,879,904,895,914
,1513,1028,1603,1076
,1388,1034,1502,1076
,1358,1045,1378,1075
,1243,1028,1350,1075
,1119,1027,1233,1063
,1089,1049,1109,1075
,1036,1027,1093,1075
,984,1028,1027,1075
,894,1028,988,1063
,845,1039,884,1075
,764,1027,836,1063
,732,1028,754,1072
,657,1028,722,1076
,569,1027,646,1072
,501,1028,558,1077
,434,1038,490,1077
,358,1028,423,1075
,242,1027,348,1063
,260,1037,276,1047
,175,1038,231,1077
,122,1038,165,1075
,99,1027,126,1075
,1579,1140,1603,1188
,1527,1140,1581,1184
,1476,1151,1515,1187
,1415,1139,1466,1188
,1288,1139,1402,1175
,1243,1147,1276,1187
,1198,1140,1247,1184
,1108,1144,1185,1175
,1021,1139,1096,1189
,968,1140,1010,1187
,942,1151,972,1175
,871,1140,930,1187
,836,1153,850,1167
,813,1141,828,1176
,759,1151,798,1187
,709,1150,763,1175
,670,1139,697,1187
,608,1139,659,1188
,571,1140,596,1188
,521,1140,573,1188
,450,1140,509,1175
,405,1140,438,1175
,362,1150,392,1184
,252,1140,349,1187
,175,1156,240,1187
,144,1140,178,1175
,102,1150,132,1184
,1515,1250,1603,1299
,1470,1267,1504,1299
,1385,1250,1474,1286
,1333,1251,1376,1286
,1253,1250,1322,1295
,1271,1260,1287,1270
,1219,1251,1242,1286
,1090,1261,1208,1298
,974,1251,1080,1300
,882,1250,963,1286
,901,1260,917,1270
,823,1265,871,1299
,818,1250,827,1286
,766,1251,809,1286
,643,1250,756,1286
,599,1251,633,1286
,539,1251,590,1298
,501,1251,544,1298
,452,1262,505,1296
,381,1251,441,1300
,350,1268,370,1298
,268,1265,342,1300
,296,1260,312,1270
,222,1252,258,1298
,158,1250,226,1300
,101,1262,148,1300
,1558,1361,1603,1409
,1528,1368,1561,1397
,1498,1379,1518,1409
,1460,1372,1491,1406
,1386,1372,1451,1398
,1280,1362,1377,1409
,1238,1369,1271,1409
,1194,1372,1241,1406
,1135,1379,1184,1411
,1043,1362,1127,1397
,1011,1363,1026,1398
,988,1363,1003,1398
,954,1373,975,1397
,906,1362,958,1409
,811,1362,896,1409
,763,1361,814,1411
,715,1373,754,1409
,641,1366,708,1409
,563,1362,644,1410
,488,1362,554,1407
,437,1362,480,1409
,384,1362,441,1410
,355,1379,375,1409
,328,1383,348,1409
,289,1361,331,1409
,159,1362,281,1411
,101,1379,150,1411
,1526,1477,1603,1520
,1485,1483,1516,1517
,1433,1472,1475,1520
,1410,1472,1437,1520
,1368,1477,1413,1521
,1272,1472,1358,1517
,1198,1482,1261,1520
,1165,1472,1201,1520
,1134,1484,1155,1508
,1079,1473,1138,1520
,1021,1489,1071,1521
,987,1472,1025,1520
,893,1472,991,1522
,838,1473,882,1509
,773,1483,840,1517
,724,1490,762,1520
,687,1484,728,1522
,635,1473,678,1520
,581,1473,638,1521
,551,1490,571,1520
