word,x1,y1,x2,y2
,1561,130,1604,164
,1517,119,1565,156
,1467,129,1508,161
,1439,134,1462,161
,1380,121,1443,166
,1563,276,1603,308
,1546,266,1555,299
,1506,277,1546,313
,1458,281,1496,311
,1405,266,1462,322
,1352,262,1396,299
,1318,266,1339,299
,1300,266,1314,299
,1173,268,1289,311
,1145,266,1166,310
,1032,268,1134,311
,982,266,1025,299
,938,269,982,308
,875,264,928,308
,842,281,865,308
,779,269,846,313
,660,278,768,311
,629,280,652,308
,548,271,622,311
,523,262,552,300
,501,269,526,303
,370,262,492,311
,336,280,359,308
,236,266,329,313
,185,276,225,308
,157,266,178,299
,103,275,157,310
,1504,398,1604,438
,1470,406,1493,433
,1411,393,1474,438
,1376,405,1399,433
,1270,400,1367,447
,1223,406,1258,437
,1142,386,1227,425
,1088,402,1130,436
,1044,391,1092,428
,1000,406,1031,436
,957,380,1006,436
,930,391,960,433
,860,393,921,425
,809,396,848,424
,775,406,809,436
,713,387,768,439
,662,391,701,424
,606,394,662,433
,536,387,596,433
,504,405,527,433
,473,406,496,433
,438,391,477,424
,298,391,426,438
,208,391,286,428
,165,391,196,433
,103,390,169,439
,1521,513,1603,559
,1467,512,1516,561
,1442,526,1471,550
,1348,516,1432,561
,1318,530,1341,558
,1249,526,1311,561
,1202,516,1253,553
,1172,516,1194,560
,1099,516,1162,549
,1050,516,1089,549
,1006,519,1050,558
,977,526,989,542
,955,516,969,549
,873,513,944,570
,765,516,861,563
,729,525,756,560
,669,516,718,558
,630,517,673,563
,601,526,613,542
,573,517,599,549
,556,516,576,549
,468,515,548,560
,452,526,471,549
,407,521,442,561
,360,516,411,553
,309,526,350,558
,272,516,302,558
,209,515,275,564
,173,525,200,560
,114,528,164,561
,102,530,118,549
,1573,656,1603,686
,1498,641,1576,683
,1445,656,1491,688
,1415,656,1438,683
,1362,646,1420,675
,1282,641,1354,697
,1252,656,1275,683
,1168,655,1255,688
,1078,638,1160,686
,1013,641,1082,678
,959,637,1007,686
,933,651,962,675
,883,641,926,683
,776,641,875,683
,759,641,768,674
,719,652,759,688
,640,638,712,695
,602,641,633,674
,571,655,594,683
,520,643,567,686
,460,637,526,675
,471,646,486,658
,389,641,452,683
,285,641,381,688
,255,645,278,683
,205,648,258,685
,102,639,197,679
,1529,766,1600,799
,1478,766,1526,811
,1439,766,1474,811
,1391,766,1443,822
,1362,759,1385,799
,1311,771,1364,799
,1280,766,1303,799
,1263,766,1272,799
,1223,777,1263,813
,1128,780,1215,811
,1094,775,1132,799
,1055,766,1086,799
,949,763,1047,810
,960,771,975,783
,878,766,941,808
,820,770,870,811
,805,776,824,799
,769,766,798,808
,741,759,764,799
,690,766,743,808
,607,762,687,800
,547,776,599,808
,471,766,539,799
,408,766,464,800
,392,766,401,799
,352,777,392,813
,307,781,344,811
,254,766,311,822
,220,775,247,810
,138,779,213,811
,102,779,141,800
,113,771,128,783
,1547,890,1603,938
,1512,905,1535,933
,1483,891,1503,935
,1369,893,1471,936
,1274,891,1360,933
,1210,889,1262,933
,1176,906,1199,933
,1113,894,1180,938
,992,903,1100,936
,961,905,984,933
,880,895,952,936
,776,891,871,933
,706,887,766,933
,675,905,698,933
,644,906,667,933
,609,891,648,924
,470,891,597,938
,427,906,458,936
,384,880,433,936
,357,891,387,933
,302,906,348,938
,242,893,291,936
,227,901,246,924
,192,891,215,924
,102,891,181,924
,1551,1016,1603,1049
,1521,1031,1556,1070
,1490,1030,1513,1058
,1436,1028,1486,1061
,1424,1030,1440,1049
,1386,1031,1417,1061
,1311,1016,1389,1058
,1272,1016,1303,1058
,1179,1030,1267,1061
,1145,1025,1183,1049
,1074,1016,1137,1058
,1031,1021,1066,1061
,959,1013,1035,1060
,910,1026,951,1058
,822,1019,906,1063
,775,1016,814,1049
,731,1019,775,1058
,636,1016,724,1072
,588,1021,628,1049
,555,1031,589,1061
,497,1012,552,1064
,450,1016,489,1049
,394,1019,450,1058
,328,1012,388,1058
,300,1030,323,1058
,273,1031,296,1058
,238,1016,277,1049
,103,1016,230,1063
,1525,1141,1603,1178
,1486,1141,1516,1183
,1424,1140,1489,1189
,1332,1144,1415,1188
,1240,1141,1323,1183
,1204,1141,1232,1183
,1126,1133,1195,1188
,1087,1141,1117,1183
,957,1150,1081,1188
,865,1144,948,1188
,793,1141,857,1183
,659,1141,785,1183
,558,1137,652,1186
,522,1156,552,1186
,459,1143,526,1186
,443,1151,462,1174
,411,1155,434,1183
,315,1130,408,1175
,335,1146,350,1158
,265,1151,306,1183
,191,1137,261,1183
,102,1144,185,1188
,1516,1263,1603,1313
,1425,1270,1508,1311
,1366,1279,1429,1313
,1275,1269,1359,1313
