word,x1,y1,x2,y2
,924,63,945,89
,854,64,923,92
,830,63,851,84
,759,65,828,91
,701,66,757,91
,614,63,699,89
,557,63,612,89
,500,61,556,92
,482,71,498,90
,445,61,482,90
,428,71,444,90
,369,62,427,87
,334,71,366,90
,269,57,332,90
,213,66,267,92
,147,63,212,96
,111,69,145,90
,59,63,109,86
,899,129,945,159
,879,137,897,159
,841,130,876,159
,810,140,840,160
,766,135,808,158
,748,132,763,159
,691,137,744,159
,656,132,688,160
,591,132,654,160
,549,132,588,157
,494,131,545,160
,475,139,491,158
,399,133,474,160
,377,137,396,159
,323,132,374,158
,271,129,321,160
,232,128,270,158
,210,132,229,158
,181,137,207,158
,144,131,179,161
,59,127,141,154
,928,207,944,226
,872,202,927,227
,812,200,869,222
,752,198,810,227
,735,207,751,226
,716,205,734,227
,684,203,714,233
,633,200,682,223
,589,202,631,227
,544,195,587,227
,484,193,543,228
,447,200,482,233
,891,288,944,309
,840,280,888,313
,791,278,837,308
,753,278,789,307
,722,286,749,306
,659,274,722,301
,599,282,656,309
,575,280,596,306
,503,282,574,308
,454,280,500,309
,423,278,452,301
,393,286,420,306
,322,274,392,301
,298,280,319,301
,246,275,295,309
,213,288,242,309
,150,274,210,308
,59,278,147,308
,877,348,944,370
,859,356,875,374
,809,348,859,371
,716,350,806,376
,687,346,715,369
,667,354,685,375
,606,351,665,381
,557,352,604,377
,494,348,555,377
,397,342,493,374
,374,348,395,369
,328,348,373,381
,296,349,327,369
,278,348,294,369
,206,350,277,377
,183,348,204,369
,142,348,182,382
,58,344,141,371
,896,416,945,439
,840,417,894,444
,804,422,838,442
,754,416,802,449
,707,414,752,444
,678,422,704,444
,643,419,682,444
,570,413,642,445
,524,415,568,445
,460,415,522,442
,412,416,458,444
,363,416,409,445
,343,422,361,443
,287,421,341,445
,240,416,285,438
,210,414,239,437
,137,418,208,445
,80,417,135,445
,58,416,78,442
,918,490,944,511
,865,488,917,511
,829,485,863,518
,746,480,827,507
,695,484,744,508
,662,492,693,512
,626,482,668,506
,578,488,624,506
,553,484,576,505
,482,485,551,512
,366,478,480,512
,324,484,364,510
,259,484,323,513
,229,490,257,518
,191,485,227,512
,102,484,190,510
,59,487,100,512
,926,553,945,579
,906,558,924,580
,835,546,904,574
,813,553,834,574
,763,553,812,586
,713,551,762,574
,668,557,711,581
,573,552,666,580
,543,551,572,574
,473,546,542,574
,423,549,473,574
,366,554,421,580
,311,553,365,574
,259,553,310,575
,229,558,258,586
,193,553,228,580
,148,553,191,580
,115,553,147,581
,59,554,114,580
,892,626,944,648
,839,621,888,642
,793,621,835,648
,773,621,790,642
,724,621,770,653
,631,621,721,649
,608,621,628,647
,584,621,605,647
,554,617,583,644
,498,625,550,654
,441,621,494,647
,367,623,437,649
,347,629,363,647
,281,621,345,647
,209,614,277,642
,156,621,205,647
,134,626,153,648
,59,622,131,648
,913,689,945,717
,842,683,911,710
,811,695,840,722
,782,695,809,715
,727,695,782,717
,654,691,725,717
,636,697,652,715
,561,688,635,717
,507,688,559,718
,457,689,505,715
,416,687,456,717
,397,697,413,715
,340,683,398,711
,312,695,339,715
,271,688,311,713
,213,689,269,717
,143,683,212,710
,91,689,141,715
,59,696,90,717
,876,751,945,778
,831,757,871,783
,778,757,825,791
,716,755,774,785
,686,763,713,783
,646,760,683,784
,601,763,640,790
,580,765,596,783
,512,757,576,790
,468,757,507,785
,424,757,465,783
,391,755,419,778
,328,755,386,786
,303,757,324,783
,229,753,300,785
,170,760,223,785
,133,757,165,786
,59,751,128,778
,872,827,945,853
,799,827,870,854
,744,825,797,847
,719,825,742,846
,645,819,716,853
,614,834,644,853
,583,833,612,854
,540,829,580,858
,509,823,538,846
,458,825,507,849
,437,826,455,846
,408,831,435,851
,337,825,407,854
,290,826,335,854
,244,825,287,846
,178,828,241,853
,117,824,176,849
,99,833,115,852
