word,x1,y1,x2,y2
,1513,116,1603,166
,1428,117,1499,166
,1366,134,1414,164
,1340,117,1370,152
,1308,127,1342,161
,1210,116,1311,164
,1087,117,1196,165
,1033,130,1073,164
,984,117,1038,165
,948,117,970,161
,886,134,934,164
,860,117,890,152
,828,127,862,161
,730,116,831,164
,632,120,716,165
,482,120,617,166
,362,128,468,166
,399,126,415,136
,306,117,349,152
,229,123,292,164
,163,127,215,164
,102,117,168,162
,1569,244,1603,276
,1523,228,1575,275
,1496,245,1516,275
,1454,245,1490,275
,1416,234,1457,275
,1301,227,1407,275
,1272,249,1292,275
,1267,227,1276,263
,1219,239,1258,275
,1161,227,1212,276
,1069,228,1152,272
,950,238,1060,277
,978,237,994,247
,821,238,941,277
,762,242,812,275
,731,228,752,272
,657,227,721,275
,644,243,662,263
,604,238,635,272
,517,227,594,272
,469,239,508,275
,411,227,462,276
,382,245,402,275
,327,227,385,263
,285,235,318,275
,207,228,289,273
,101,228,198,277
,1548,339,1604,388
,1508,355,1539,386
,1474,339,1498,375
,1455,340,1470,375
,1353,339,1442,386
,1335,350,1356,374
,1239,339,1325,387
,1182,356,1230,386
,1156,339,1186,374
,1124,349,1158,383
,1027,338,1127,386
,950,343,1016,374
,858,338,940,374
,878,348,894,358
,765,339,849,386
,691,339,769,387
,641,339,683,386
,615,350,644,374
,567,350,606,386
,504,339,560,383
,475,356,495,386
,417,345,468,388
,341,339,407,386
,226,338,332,374
,244,348,260,358
,195,339,217,383
,101,339,185,387
,1519,453,1604,498
,1369,453,1504,499
,1280,449,1354,497
,1233,457,1265,497
,1155,450,1237,495
,1031,450,1140,498
,977,463,1017,497
,927,450,981,498
,882,460,913,494
,817,463,867,497
,775,465,822,497
,702,449,779,497
,668,471,688,497
,605,460,671,494
,570,467,590,497
,519,461,557,497
,462,450,507,497
,397,449,449,497
,331,449,382,498
,245,450,316,499
,133,450,230,499
,99,467,119,497
,1570,568,1603,608
,1493,561,1574,606
,1452,562,1477,597
,1429,562,1454,597
,1370,564,1417,608
,1248,561,1358,608
,1204,571,1235,605
,1140,561,1192,608
,1038,565,1129,596
,906,560,1024,608
,868,560,894,608
,797,561,871,608
,700,560,783,596
,717,570,733,580
,665,561,687,605
,619,568,652,608
,557,571,622,596
,524,578,544,608
,411,561,512,608
,314,561,397,605
,191,571,301,610
,219,570,235,580
,158,582,178,608
,101,577,162,610
,1521,672,1603,707
,1467,671,1509,719
,1403,671,1470,720
,1284,671,1390,719
,1233,683,1272,719
,1126,672,1223,707
,1031,686,1113,719
,1002,693,1022,719
,945,688,1006,721
,885,675,932,719
,819,671,888,721
,759,683,807,719
,706,672,748,707
,628,672,693,721
,589,671,616,719
,485,671,578,707
,392,671,472,721
,341,683,380,719
,298,672,345,707
,307,681,323,691
,206,679,286,719
,176,689,196,719
,102,671,166,716
,1515,787,1603,833
,1404,784,1505,831
,1294,798,1394,833
,1264,801,1284,831
,1176,784,1257,831
,1194,793,1210,803
,1135,791,1167,831
,1073,794,1138,819
,989,784,1063,828
,892,784,980,831
,857,783,884,831
,700,798,848,831
,709,793,725,803
,599,784,690,833
,509,783,589,819
,526,793,542,803
,378,784,499,831
,306,784,370,832
,254,784,296,831
,228,795,257,819
,196,784,218,828
,101,784,185,832
,1583,912,1603,942
,1493,906,1575,931
,1502,904,1518,914
,1409,905,1482,942
,1376,894,1412,943
,1297,899,1364,942
,1195,895,1302,940
,1074,905,1184,944
,1103,904,1119,914
,974,894,1062,943
,936,894,962,942
,865,895,940,942
,771,895,853,930
,687,901,760,942
,624,894,675,943
,530,895,613,939
,409,905,518,944
,437,904,453,914
,376,895,397,939
,269,902,364,942
,209,905,258,942
,101,895,212,944
,130,904,146,914
,1588,1001,1604,1041
,1562,1019,1591,1054
,1446,1017,1553,1055
,1484,1015,1500,1025
,1395,1006,1437,1041
,1245,1005,1385,1055
,1213,1006,1235,1050
,1131,1012,1204,1053
,1070,1005,1121,1054
,976,1009,1060,1054
,866,1005,967,1055
,938,1015,954,1025
,818,1017,856,1053
,768,1005,810,1053
,704,1005,771,1054
,587,1005,694,1053
,539,1017,578,1053
,480,1005,531,1054
,373,1006,470,1041
,267,1006,363,1055
,207,1020,258,1053
,176,1006,198,1050
,102,1006,166,1054
,1526,1116,1603,1161
,1488,1117,1512,1153
,1468,1118,1483,1153
,1418,1118,1453,1164
,1394,1116,1421,1164
,1351,1116,1398,1152
,1319,1134,1339,1164
,1215,1116,1322,1164
,1164,1128,1203,1164
,1071,1117,1155,1161
,950,1127,1059,1166
,978,1126,994,1136
,918,1138,938,1164
,860,1133,922,1166
,833,1112,849,1152
,772,1117,836,1152
,712,1134,759,1164
,686,1117,716,1152
,654,1127,688,1161
,556,1116,656,1164
,462,1116,543,1152
,481,1126,497,1136
,367,1116,450,1152
,384,1126,400,1136
,215,1116,355,1166
,179,1117,203,1152
,101,1117,167,1164
,1588,1223,1604,1263
,1524,1238,1591,1272
,1489,1241,1503,1255
,1466,1229,1481,1264
,1430,1245,1450,1275
,1375,1227,1433,1263
,1336,1227,1363,1275
,1274,1227,1325,1276
,1114,1228,1261,1276
,1053,1245,1101,1275
,1027,1228,1056,1263
,995,1238,1029,1272
,897,1227,997,1275
,865,1249,885,1275
,859,1227,868,1263
,808,1239,847,1275
,714,1228,798,1272
,592,1238,702,1277
,621,1237,637,1247
,560,1249,580,1275
,503,1244,564,1277
,460,1238,490,1272
,397,1241,447,1275
,355,1243,402,1275
,282,1227,359,1275
,239,1244,269,1275
,155,1228,242,1277
,101,1228,144,1263
,1533,1340,1604,1375
,1501,1340,1523,1384
,1440,1339,1491,1388
,1394,1357,1430,1387
,1364,1346,1397,1375
,1256,1340,1353,1375
,1146,1354,1245,1389
,1116,1361,1136,1387
,1058,1356,1120,1389
,1002,1346,1048,1387
,966,1339,993,1387
,925,1347,957,1387
,863,1350,928,1375
,799,1349,852,1387
,750,1339,802,1388
,690,1353,740,1387
,621,1350,694,1375
,514,1339,610,1387
,444,1344,503,1375
