word,x1,y1,x2,y2
,1562,133,1604,161
,1469,119,1565,163
,1480,124,1495,136
,1357,124,1458,153
,1256,108,1349,153
,1277,124,1292,136
,1224,134,1247,161
,1171,119,1228,161
,1132,119,1175,153
,1024,119,1122,156
,990,133,1013,161
,936,115,985,164
,891,119,939,161
,841,133,884,161
,749,119,845,163
,760,124,775,136
,718,119,739,163
,683,124,719,163
,567,117,673,161
,517,134,556,164
,459,119,521,156
,421,119,450,161
,361,128,411,164
,320,128,365,160
,200,119,310,161
,166,133,189,161
,102,119,159,153
,1515,257,1603,289
,1465,255,1519,291
,1382,240,1455,278
,1330,254,1371,286
,1270,244,1323,289
,1252,244,1261,277
,1213,255,1253,291
,1127,257,1202,289
,1092,257,1131,278
,1103,249,1118,261
,1021,243,1081,300
,952,254,1010,291
,899,254,940,286
,869,259,892,286
,789,241,873,278
,800,249,815,261
,727,248,777,289
,712,254,731,277
,661,259,700,289
,626,244,665,288
,545,243,615,292
,477,236,535,289
,447,254,480,277
,354,244,435,278
,374,249,389,261
,257,247,343,291
,103,244,246,289
,1523,368,1604,413
,1438,369,1516,406
,1387,379,1431,425
,1339,379,1379,411
,1325,369,1334,402
,1286,380,1326,416
,1241,384,1278,414
,1188,369,1244,425
,1160,369,1181,413
,1099,369,1154,413
,1082,369,1091,402
,1043,380,1083,416
,1001,365,1045,402
,985,369,994,402
,945,380,985,416
,900,384,937,414
,847,369,904,425
,782,378,840,403
,713,366,775,402
,643,379,706,414
,597,369,647,406
,569,369,590,413
,488,368,561,413
,459,362,482,402
,376,373,462,416
,285,383,369,416
,213,366,278,425
,103,372,207,414
,114,374,129,386
,1521,496,1603,539
,1486,507,1525,528
,1497,499,1512,511
,1423,494,1477,538
,1375,489,1413,527
,1290,491,1366,550
,1260,494,1281,538
,1148,496,1250,539
,1122,504,1134,520
,1101,504,1113,520
,1080,494,1094,527
,1007,491,1069,538
,923,494,997,549
,839,482,913,539
,777,494,842,528
,801,499,816,511
,677,483,770,528
,697,499,712,511
,583,492,667,532
,547,503,574,538
,471,491,537,542
,382,496,461,549
,300,508,372,539
,260,510,303,541
,228,508,251,536
,140,490,221,538
,100,509,131,539
,1560,622,1604,664
,1545,629,1564,652
,1378,619,1526,660
,1389,624,1404,636
,1310,628,1360,664
,1264,608,1317,653
,1236,619,1245,652
,1196,630,1236,666
,1139,634,1177,664
,1086,619,1143,675
,1023,629,1067,675
,973,634,1005,664
,929,608,979,664
,902,619,933,661
,820,622,887,653
,706,633,800,660
,717,624,732,636
,650,615,686,653
,580,618,653,674
,481,619,561,653
,354,616,462,664
,266,618,335,667
,185,619,247,664
,159,629,188,653
,99,629,140,661
,1431,744,1603,788
,1504,749,1519,761
,1310,743,1420,780
,1243,743,1300,791
,1210,758,1233,786
,1104,742,1202,791
,1002,741,1093,780
,913,744,992,786
,857,746,903,789
,851,744,860,777
,806,741,852,788
,765,744,796,786
,700,753,757,778
,620,744,689,786
,581,760,624,791
,516,743,571,789
,500,758,519,799
,471,754,490,777
,419,759,471,791
,330,744,409,781
,294,753,321,788
,210,741,284,791
,103,744,200,791
,1562,883,1604,911
,1469,869,1565,913
,1480,874,1495,886
,1375,868,1458,916
,1313,873,1363,914
,1254,869,1316,902
,1186,871,1244,903
,1148,878,1176,913
,1090,858,1139,914
,1063,869,1093,911
,1023,870,1066,916
,923,866,1013,913
,848,880,913,914
,806,884,851,916
,731,869,794,914
,682,869,724,903
,622,874,683,913
,553,866,611,916
,485,869,542,913
,433,879,474,911
,404,862,427,902
,349,868,406,913
,274,869,349,913
,217,871,264,914
,166,869,221,916
,103,876,155,923
,1557,994,1604,1039
,1520,994,1550,1036
,1423,991,1514,1030
,1353,999,1414,1036
,1315,1003,1358,1027
,1196,991,1306,1039
,1174,991,1190,1030
,1098,991,1175,1048
,1026,986,1088,1038
,970,994,1018,1039
,933,994,964,1036
,866,999,927,1036
,828,1003,871,1027
,738,991,819,1038
,706,1008,729,1036
,648,1001,701,1048
,592,994,640,1039
,555,994,586,1036
,489,999,549,1036
,451,1003,493,1027
,369,994,442,1039
,340,994,373,1031
,279,994,331,1027
,228,1009,279,1038
,239,999,254,1011
,135,994,219,1039
,103,1003,130,1038
,1531,1116,1604,1166
,1477,1133,1519,1161
,1384,1119,1480,1163
,1395,1124,1410,1136
,1288,1118,1371,1166
,1186,1121,1276,1153
,1155,1129,1167,1145
,1134,1129,1146,1145
,1113,1129,1125,1145
,1092,1119,1106,1152
,1071,1119,1085,1152
,977,1118,1058,1163
,962,1129,981,1152
,914,1124,949,1164
,867,1119,917,1156
,799,1133,854,1164
,740,1119,803,1153
,751,1124,766,1136
,618,1111,729,1163
,578,1119,606,1161
,543,1133,566,1161
,469,1117,547,1164
,410,1115,459,1164
,395,1129,414,1152
,359,1134,395,1175
,342,1122,359,1154
,214,1115,335,1164
,159,1134,206,1164
,103,1130,163,1153
,114,1124,129,1136
,1558,1259,1603,1291
,1501,1233,1561,1289
,1486,1254,1505,1277
,1412,1243,1474,1291
,1318,1244,1400,1286
,1212,1232,1306,1291
,1159,1254,1200,1286
,1112,1259,1150,1289
,1059,1244,1116,1300
,1012,1249,1047,1289
,963,1254,1015,1300
,927,1258,950,1286
,853,1244,918,1286
,827,1244,857,1277
,776,1249,815,1277
,742,1259,776,1289
,693,1240,748,1292
,619,1244,680,1288
,630,1249,645,1261
,535,1244,607,1277
,500,1258,523,1286
,388,1239,490,1280
,298,1244,376,1281
,238,1240,287,1289
,157,1244,242,1277
,102,1240,147,1277
,1520,1369,1603,1414
,1496,1366,1512,1405
,1478,1379,1490,1395
,1453,1369,1473,1402
,1415,1369,1446,1411
,1400,1379,1419,1402
,1282,1366,1400,1413
,1307,1374,1322,1386
,1242,1384,1273,1414
,1198,1358,1248,1414
,1171,1369,1202,1411
