word,x1,y1,x2,y2
,877,62,945,92
,822,63,874,90
,806,63,820,90
,740,63,802,90
,700,62,737,92
,660,64,697,90
,630,69,657,89
,580,63,629,87
,561,71,577,90
,524,63,559,96
,470,69,521,89
,381,61,468,91
,358,72,379,91
,299,58,363,91
,249,63,295,90
,185,61,246,92
,121,63,182,90
,101,71,117,90
,59,66,100,91
,853,132,944,160
,821,137,847,158
,778,132,817,164
,737,137,773,159
,714,129,742,152
,660,132,709,155
,640,132,654,159
,571,132,634,158
,459,127,566,161
,370,132,453,160
,345,140,365,159
,286,126,350,159
,220,133,280,153
,132,133,215,160
,79,132,127,158
,59,132,74,159
,882,201,944,227
,809,200,880,226
,723,198,809,228
,700,208,720,228
,640,194,705,228
,570,200,638,228
,510,200,568,227
,459,200,507,226
,438,205,456,227
,367,203,435,227
,291,198,366,227
,272,207,288,226
,251,200,271,226
,199,198,249,228
,142,201,196,227
,58,198,148,228
,886,268,945,296
,835,266,880,300
,759,268,829,294
,678,268,752,297
,613,268,672,296
,562,266,607,300
,447,271,557,297
,427,268,442,295
,358,269,420,295
,283,263,354,296
,261,276,277,294
,209,266,257,294
,150,268,204,294
,117,274,143,294
,58,267,112,295
,840,336,944,364
,782,336,839,365
,677,330,780,363
,639,341,675,358
,584,336,637,362
,527,336,583,369
,470,336,525,365
,448,336,469,362
,380,336,447,359
,311,336,378,359
,211,336,310,365
,98,335,209,365
,58,336,97,369
,908,409,944,432
,885,402,914,425
,863,404,883,430
,841,404,861,430
,792,404,840,430
,703,404,790,432
,660,404,701,430
,633,402,666,426
,587,407,630,431
,545,406,584,425
,516,410,543,430
,480,410,515,425
,429,404,477,431
,350,404,427,430
,270,402,349,432
,194,406,267,432
,165,405,192,425
,114,404,163,430
,59,407,112,431
,918,478,944,499
,866,472,915,496
,783,470,862,500
,740,473,778,500
,696,474,735,493
,657,478,691,499
,626,478,653,499
,580,473,623,493
,560,472,576,500
,508,472,556,499
,485,478,503,499
,402,474,480,500
,300,473,397,500
,228,472,296,499
,181,472,224,500
,117,473,176,499
,58,470,113,500
,876,534,945,568
,827,541,874,567
,799,546,826,567
,737,541,799,566
,680,535,737,562
,604,541,679,567
,524,539,603,568
,456,541,523,567
,406,546,454,567
,352,543,405,569
,333,546,351,568
,300,541,331,569
,248,543,298,568
,174,541,247,562
,145,539,173,562
,59,541,144,574
,895,609,944,636
,865,614,892,635
,799,609,864,637
,731,603,797,638
,684,614,728,642
,654,615,680,635
,607,614,652,636
,543,609,603,636
,464,609,539,637
,443,614,462,636
,392,609,440,635
,362,609,389,637
,318,603,368,635
,277,614,316,636
,258,617,274,635
,178,609,256,636
,111,609,176,637
,59,609,108,630
,865,677,944,705
,812,677,861,700
,762,678,808,705
,690,676,758,706
,637,677,686,703
,606,677,633,703
,573,683,601,710
,550,683,569,704
,507,677,545,704
,476,677,502,698
,423,677,471,703
,365,680,418,704
,334,683,360,703
,282,677,331,700
,200,675,279,705
,175,677,196,703
,115,677,172,704
,58,676,111,701
,881,743,944,773
,824,745,880,767
,807,753,823,771
,750,739,807,767
,699,748,748,767
,666,745,697,774
,584,745,664,773
,556,751,583,771
,506,747,556,773
,464,745,504,771
,400,742,463,774
,339,741,399,767
,319,751,337,772
,231,745,318,772
,191,745,229,778
,153,753,189,771
,112,751,151,773
,59,745,110,767
,911,819,944,840
,883,819,909,839
,837,813,881,842
,749,813,835,839
,720,814,731,834
,679,815,717,841
,650,808,684,834
,553,815,647,841
,524,819,551,839
,485,813,523,846
,446,818,482,841
,423,811,452,834
