word,x1,y1,x2,y2
,1584,138,1604,164
,1545,116,1588,164
,1494,128,1533,164
,1379,117,1483,165
,1302,121,1365,164
,1264,116,1305,162
,1139,116,1249,166
,1098,116,1125,164
,971,133,1087,164
,980,126,996,136
,831,117,958,161
,705,134,817,166
,727,126,743,136
,664,116,691,164
,573,117,668,166
,539,134,559,164
,456,117,527,165
,373,117,441,161
,382,126,398,136
,339,134,359,164
,263,128,328,164
,242,116,267,152
,190,128,229,164
,115,127,178,164
,101,132,119,152
,1536,232,1603,275
,1458,228,1540,276
,1383,228,1449,273
,1332,228,1375,275
,1279,228,1335,276
,1249,245,1269,275
,1222,249,1242,275
,1182,227,1225,275
,1136,239,1175,275
,1030,239,1128,275
,1064,237,1080,247
,972,228,1024,275
,816,228,966,276
,749,228,807,263
,712,243,751,277
,599,228,702,276
,525,232,589,275
,488,227,529,273
,367,227,478,277
,322,229,358,275
,299,227,326,275
,250,227,292,275
,202,229,254,263
,211,237,227,247
,173,245,193,275
,100,244,165,276
,1552,338,1603,387
,1435,338,1540,386
,1318,345,1423,374
,1327,348,1343,358
,1224,345,1307,386
,1242,348,1258,358
,1176,339,1229,388
,1142,339,1164,383
,1037,353,1130,386
,962,349,1027,386
,925,338,951,386
,819,339,928,383
,787,356,807,386
,672,339,778,386
,524,338,660,377
,491,350,512,374
,437,339,495,386
,377,355,427,387
,343,338,381,386
,249,338,347,388
,217,356,237,386
,134,349,207,386
,102,338,138,387
,1553,450,1605,497
,1515,449,1542,497
,1410,450,1519,494
,1294,450,1400,497
,1158,449,1283,488
,1127,467,1147,497
,1046,460,1119,497
,999,450,1051,497
,902,450,988,497
,863,449,906,485
,764,449,852,498
,712,450,755,497
,659,450,716,498
,538,450,648,498
,485,450,527,498
,405,450,489,499
,375,467,395,497
,236,453,366,499
,160,460,225,497
,131,467,151,497
,102,450,123,494
,1524,562,1604,596
,1469,577,1515,608
,1414,578,1472,610
,1389,556,1405,596
,1304,564,1392,609
,1178,577,1294,608
,1187,570,1203,580
,1142,560,1168,608
,1036,561,1145,605
,988,572,1026,608
,939,561,982,608
,886,561,942,609
,856,578,876,608
,829,582,849,608
,790,560,832,608
,751,577,782,608
,714,560,756,608
,691,560,718,608
,624,565,683,596
,593,572,614,596
,539,561,597,608
,433,571,542,608
,396,561,437,596
,336,577,386,609
,303,560,340,608
,208,560,306,610
,160,572,198,608
,101,560,152,609
,1499,678,1603,707
,1508,681,1524,691
,1405,685,1489,720
,1332,671,1395,719
,1350,681,1366,691
,1281,671,1336,720
,1240,682,1271,716
,1114,688,1230,719
,1123,681,1139,691
,977,672,1104,716
,940,671,966,719
,834,672,943,716
,785,683,824,719
,710,676,777,719
,632,672,713,720
,556,672,622,717
,504,672,547,719
,451,672,508,720
,420,689,440,719
,393,693,413,719
,353,671,396,719
,324,672,345,716
,236,679,313,719
,195,682,226,716
,101,676,185,721
,1529,784,1605,831
,1496,801,1516,831
,1423,794,1486,833
,1298,783,1411,819
,1202,783,1286,832
,1175,779,1191,819
,1124,794,1178,831
,1080,783,1127,832
,960,784,1068,832
,928,801,948,831
,806,801,918,833
,829,793,845,803
,729,784,795,829
,701,779,717,819
,650,794,704,831
,595,788,654,833
,556,783,583,831
,495,783,546,832
,436,784,483,831
,373,785,440,828
,382,793,398,803
,278,783,361,819
,296,793,312,803
,227,784,267,831
,192,784,231,819
,150,800,194,833
,99,795,138,831
,1576,894,1603,942
,1471,895,1580,939
,1428,911,1459,942
,1373,898,1431,944
,1260,895,1360,942
,1227,912,1247,942
,1150,899,1217,942
,1088,895,1154,940
,1034,895,1077,942
,981,895,1038,943
,949,916,969,942
,943,894,952,930
,909,895,931,939
,798,895,896,942
,702,905,786,940
,599,894,689,942
,546,895,589,942
,513,906,550,930
,421,894,501,930
,438,904,454,914
,358,909,409,942
,261,894,346,942
,210,895,249,942
,175,895,213,930
,132,911,176,944
,100,912,120,942
,1519,1009,1604,1042
,1444,1006,1510,1051
,1323,1023,1434,1055
,1345,1015,1361,1025
,1286,1005,1313,1053
,1194,1006,1289,1055
,1146,1017,1184,1053
,1070,1010,1138,1053
,993,1006,1074,1054
,917,1006,983,1051
,866,1006,909,1053
,813,1006,869,1054
