word,x1,y1,x2,y2
,888,61,945,91
,869,69,887,90
,794,66,865,92
,743,66,791,90
,724,71,740,90
,684,63,722,91
,651,65,682,84
,620,61,649,84
,584,67,618,96
,542,62,581,84
,475,63,539,92
,424,65,472,91
,370,63,422,91
,321,61,368,91
,249,64,318,84
,225,63,246,90
,204,69,222,90
,141,62,201,92
,106,63,138,92
,58,62,103,96
,911,130,944,160
,874,135,908,164
,834,131,872,155
,769,126,832,152
,733,132,767,158
,702,132,726,153
,643,135,700,158
,569,132,641,160
,517,132,566,152
,463,132,514,153
,410,132,460,157
,349,125,407,160
,314,130,346,152
,256,129,318,159
,219,132,253,159
,194,137,223,157
,173,137,191,159
,123,127,170,158
,59,131,120,158
,888,200,944,228
,855,200,881,221
,796,203,853,226
,729,200,792,226
,670,199,724,232
,626,201,666,221
,595,205,622,226
,529,198,592,233
,464,200,525,228
,400,198,460,228
,378,205,396,227
,313,200,374,228
,293,207,309,226
,217,199,290,221
,185,196,214,223
,127,200,180,221
,59,200,123,228
,886,268,945,296
,853,268,885,296
,806,266,851,300
,733,268,805,297
,713,273,731,295
,649,266,712,296
,584,268,647,294
,527,267,582,295
,478,262,533,296
,410,268,476,296
,342,268,408,295
,325,276,341,294
,251,271,324,296
,203,270,249,296
,175,274,202,294
,118,266,175,295
,59,264,119,289
,901,334,945,358
,865,342,898,362
,847,336,862,363
,808,336,843,363
,759,332,806,363
,697,336,756,364
,649,335,694,369
,574,334,647,364
,537,336,573,363
,507,342,534,362
,479,342,506,362
,426,338,478,365
,386,339,422,363
,340,336,383,357
,321,344,337,362
,268,338,320,363
,219,336,266,369
,162,330,217,364
,107,336,159,364
,58,334,105,364
,918,410,945,430
,864,406,916,433
,823,407,860,431
,777,404,819,425
,718,407,773,430
,675,404,712,425
,614,404,670,432
,554,400,610,430
,506,406,552,433
,475,410,502,430
,417,402,474,432
,363,404,415,438
,332,402,360,425
,307,404,327,430
,273,404,305,433
,221,404,269,432
,178,404,215,425
,116,404,173,432
,57,400,113,430
,886,471,944,500
,864,478,883,500
,819,472,861,506
,780,472,815,501
,761,480,777,499
,703,471,759,501
,684,480,700,499
,643,468,682,499
,583,472,640,500
,524,468,580,499
,449,473,522,499
,430,480,446,499
,390,473,428,499
,371,480,387,499
,318,480,369,506
,279,469,316,499
,225,472,276,494
,184,471,222,500
,133,473,181,500
,58,470,131,500
,884,541,945,569
,853,538,882,562
,824,546,850,567
,753,536,821,568
,695,539,749,567
,654,541,692,568
,603,541,652,567
,563,544,600,568
,517,541,559,562
,485,537,514,564
,447,541,482,568
,388,539,443,568
,283,534,385,566
,215,541,279,569
,165,541,212,573
,116,542,162,568
,59,541,112,567
,906,609,944,636
,858,609,903,630
,799,607,856,636
,746,609,798,636
,699,607,744,637
,642,612,696,635
,611,609,635,630
,553,608,610,636
,495,605,550,635
,430,609,494,638
,400,607,429,630
,379,609,398,630
,342,609,377,636
,297,609,340,630
,267,605,296,632
,246,609,265,635
,206,612,243,636
,160,607,204,641
,130,607,158,630
,96,609,127,637
,57,607,94,635
,925,677,945,703
,904,682,923,704
,875,683,902,703
,824,673,873,706
,791,685,821,706
,747,677,788,705
,698,677,745,710
,658,677,695,698
,639,677,655,704
,589,673,636,704
,541,679,586,705
,479,677,539,705
,436,678,476,705
,417,685,433,703
,399,677,416,704
,352,673,397,698
,277,677,349,705
,247,674,276,700
,224,677,244,703
,175,677,222,710
,121,683,172,710
,83,677,118,705
,59,682,88,702
,926,750,944,772
,876,741,923,772
,823,745,871,766
,777,745,819,773
,731,745,773,766
,680,745,727,773
,651,751,677,771
,563,745,648,771
,520,745,559,774
,477,745,516,772
,414,747,474,772
,368,745,411,773
,315,751,364,774
,257,744,311,772
,209,747,254,773
,146,745,205,773
,105,748,141,772
,59,745,101,766
,872,811,945,841
,816,818,871,847
,797,821,813,840
,741,811,796,841
,710,819,739,847
,681,819,708,839
,587,813,680,841
,510,813,585,840
,416,810,508,840
,354,813,414,842
,271,811,352,841
,253,821,268,840
,199,813,251,842
,123,817,197,841
