word,x1,y1,x2,y2
,1487,119,1603,163
,1428,133,1476,164
,1389,119,1432,153
,1317,119,1378,163
,1328,124,1343,136
,1238,119,1306,164
,1163,119,1242,153
,1174,124,1189,136
,1130,133,1153,161
,1054,119,1123,156
,980,119,1043,161
,904,123,969,164
,865,119,907,163
,824,134,865,166
,785,119,814,161
,693,119,775,175
,640,115,684,152
,609,119,630,163
,537,119,598,163
,548,124,563,136
,470,112,528,162
,376,116,459,152
,343,133,366,161
,311,119,334,163
,233,128,300,166
,102,115,224,164
,1524,232,1603,289
,1458,247,1519,291
,1424,249,1459,289
,1387,244,1427,277
,1287,244,1377,286
,1165,236,1277,288
,1176,249,1191,261
,1133,258,1156,286
,1065,244,1126,288
,1076,249,1091,261
,999,237,1057,287
,961,244,990,286
,921,259,953,289
,883,244,925,286
,823,248,873,289
,808,254,827,277
,719,244,798,277
,633,244,711,288
,537,244,623,286
,470,244,527,286
,423,244,474,281
,352,244,413,288
,363,249,378,261
,270,244,343,277
,187,244,262,288
,168,244,177,277
,102,236,168,288
,1501,365,1603,414
,1450,379,1491,411
,1365,369,1443,406
,1308,365,1356,414
,1226,369,1311,402
,1181,369,1216,414
,1142,370,1185,416
,1016,369,1132,413
,933,369,1006,414
,923,382,936,403
,842,358,915,425
,790,379,831,414
,731,380,794,416
,697,383,720,411
,648,383,691,411
,604,369,652,416
,547,365,595,414
,431,369,550,416
,394,378,422,413
,323,369,384,413
,334,374,349,386
,256,368,313,416
,224,384,247,411
,102,369,228,413
,1549,501,1604,539
,1520,494,1553,531
,1459,490,1507,539
,1434,504,1462,528
,1364,491,1420,538
,1316,494,1351,539
,1276,495,1319,541
,1147,494,1262,538
,1060,494,1133,539
,1027,508,1050,536
,945,483,1018,550
,888,504,930,539
,829,505,893,541
,789,503,817,538
,715,494,775,538
,726,499,741,511
,653,505,702,541
,549,491,640,541
,491,504,535,550
,455,509,478,536
,333,494,460,538
,284,494,320,527
,240,509,272,539
,202,494,243,536
,147,508,189,536
,102,494,151,541
,1557,615,1605,664
,1441,619,1560,666
,1360,623,1432,664
,1345,619,1354,652
,1305,630,1345,666
,1225,619,1296,674
,1141,632,1216,664
,1106,632,1145,653
,1117,624,1132,636
,1039,607,1097,664
,1003,619,1043,652
,951,615,996,652
,868,624,942,664
,824,616,872,666
,723,619,815,666
,693,619,714,663
,658,624,694,663
,569,607,650,665
,542,612,565,652
,520,622,545,656
,423,619,512,663
,1551,776,1603,808
,1467,766,1542,810
,1447,766,1456,799
,1381,758,1448,810
,1324,762,1372,811
,1242,766,1327,799
,1187,763,1232,811
,1128,766,1191,810
,1139,771,1154,783
,1054,766,1117,808
,983,766,1044,810
,954,776,973,799
,864,754,954,811
,812,769,854,811
,774,781,806,811
,737,766,778,808
,665,766,726,810
,676,771,691,783
,597,765,654,813
,564,780,587,808
,509,777,557,813
,408,763,498,813
,348,766,397,808
,320,776,351,800
,228,762,309,810
,182,762,230,811
,157,776,185,800
,102,766,147,803
,1573,906,1604,936
,1510,894,1577,938
,1478,905,1501,933
,1412,880,1474,936
,1400,905,1416,924
,1360,891,1391,933
,1278,890,1354,932
,1259,891,1268,924
,1220,902,1260,938
,1166,888,1211,936
,1077,891,1170,935
,1118,896,1133,908
,979,896,1068,924
,927,887,972,924
,857,891,918,935
,868,896,883,908
,791,884,850,934
,712,891,782,925
,693,905,712,946
,610,896,684,936
,566,888,614,938
,465,891,557,938
,428,891,456,933
,296,888,418,938
,205,891,287,933
,102,879,196,938
,1562,1016,1603,1060
,1541,1009,1564,1049
,1502,1030,1544,1058
,1449,1018,1506,1050
,1402,1031,1439,1061
,1359,1012,1408,1061
,1327,1016,1353,1049
,1241,1008,1327,1060
,1252,1021,1267,1033
,1137,1023,1232,1061
,1119,1016,1128,1049
,1080,1027,1120,1063
,1013,1016,1071,1058
,967,1016,1017,1053
,917,1026,957,1058
,843,1012,913,1058
,719,1016,837,1050
,730,1021,745,1033
,645,1012,710,1061
,573,1018,649,1050
,544,1016,565,1060
,473,1026,535,1061
,437,1029,476,1050
,448,1021,463,1033
,398,1016,428,1058
,271,1016,392,1060
,231,1016,262,1058
,165,1016,225,1058
,138,1031,173,1070
,99,1016,129,1058
,1502,1137,1605,1186
,1463,1156,1495,1186
,1447,1141,1468,1174
,1414,1150,1447,1174
,1343,1141,1406,1183
,1312,1134,1335,1174
,1257,1145,1315,1186
,1207,1143,1261,1188
,1168,1156,1199,1186
,1130,1141,1171,1183
,1091,1156,1122,1186
,1037,1145,1094,1188
,998,1141,1028,1183
,945,1143,992,1186
,885,1137,951,1175
,896,1146,911,1158
,813,1141,876,1183
,722,1141,804,1188
,649,1141,715,1185
,582,1141,640,1186
,577,1141,586,1174
,523,1156,568,1188
,455,1137,525,1175
,394,1151,446,1183
,344,1151,385,1183
