word,x1,y1,x2,y2
,1491,122,1604,165
,1421,116,1479,155
,1375,134,1413,164
,1319,116,1379,155
,1225,132,1310,164
,1189,132,1228,153
,1200,124,1215,136
,1124,124,1179,163
,1091,122,1125,164
,1022,115,1097,164
,962,119,1025,166
,917,124,952,164
,863,116,922,152
,831,134,854,161
,768,122,835,166
,649,131,757,164
,560,119,642,173
,499,123,549,164
,451,119,503,152
,351,119,441,153
,362,124,377,136
,318,133,341,161
,285,128,312,163
,173,117,275,157
,102,119,163,163
,1531,248,1603,289
,1451,244,1526,287
,1383,240,1445,277
,1294,248,1383,286
,1263,258,1286,286
,1184,249,1258,289
,1128,241,1189,291
,1089,244,1120,286
,1015,244,1084,286
,980,257,1019,278
,991,249,1006,261
,911,247,973,289
,879,244,907,286
,829,247,871,289
,798,253,825,288
,715,257,790,289
,680,257,719,278
,691,249,706,261
,540,246,671,289
,491,254,532,286
,415,243,486,292
,349,244,406,289
,312,244,353,286
,220,243,304,290
,162,248,212,289
,103,244,165,300
,1503,369,1603,403
,1524,374,1539,386
,1440,379,1492,411
,1319,378,1427,424
,1284,383,1307,411
,1208,383,1288,403
,1219,374,1234,386
,1113,368,1196,415
,1014,369,1102,402
,953,358,1003,414
,855,379,957,414
,816,369,844,411
,731,374,804,411
,716,379,735,402
,658,369,702,403
,608,379,650,414
,581,369,612,411
,483,361,572,411
,397,368,474,424
,339,365,387,414
,323,379,342,402
,289,383,312,411
,212,369,280,402
,144,369,200,403
,102,369,134,413
,1522,494,1603,550
,1429,492,1512,532
,1397,508,1420,536
,1368,494,1391,527
,1322,494,1359,536
,1282,493,1322,542
,1251,498,1274,536
,1169,494,1254,531
,1087,499,1159,536
,1072,504,1091,527
,1019,494,1063,527
,970,504,1012,539
,943,494,973,536
,847,486,936,536
,810,494,841,536
,795,494,804,527
,755,505,795,541
,663,493,747,540
,627,494,655,536
,592,503,619,538
,534,506,584,539
,492,508,538,539
,418,494,496,536
,378,509,410,539
,304,494,382,550
,252,490,297,527
,199,504,243,550
,102,490,190,539
,1578,619,1604,652
,1562,619,1576,652
,1510,628,1551,664
,1483,619,1513,661
,1386,611,1476,661
,1348,619,1379,661
,1332,619,1341,652
,1293,630,1333,666
,1234,634,1283,664
,1205,619,1238,656
,1174,612,1197,652
,1117,619,1177,652
,1058,631,1108,664
,1016,633,1062,664
,942,619,1019,661
,849,619,931,653
,870,624,885,636
,753,619,839,661
,605,607,743,666
,529,619,595,664
,396,619,522,661
,241,619,386,661
,184,615,233,664
,103,619,188,652
,1573,744,1603,786
,1525,759,1562,789
,1520,744,1529,777
,1465,744,1520,788
,1403,756,1453,789
,1361,758,1407,789
,1287,744,1365,786
,1242,744,1273,786
,1197,744,1233,777
,1145,744,1197,777
,1084,733,1134,789
,987,754,1088,789
,932,744,974,788
,872,740,920,789
,856,754,875,777
,801,740,845,777
,705,747,788,791
,587,741,692,791
,543,744,573,786
,495,759,532,789
,468,744,499,786
,447,753,481,799
,285,740,436,786
,229,744,272,789
,194,757,233,778
,102,744,180,781
,1556,865,1605,914
,1475,869,1560,902
,1424,869,1452,911
,1378,862,1401,902
,1342,884,1382,916
,1267,873,1317,914
,1219,869,1271,902
,1148,865,1197,914
,1133,879,1152,902
,1086,883,1109,911
,997,869,1065,902
,917,869,973,903
,850,869,893,914
,845,869,854,902
,787,872,845,916
,714,881,764,914
,620,879,718,911
,553,869,596,914
,548,869,557,902
,490,872,548,916
,365,861,466,914
,350,879,369,902
,285,879,326,911
,222,879,264,914
,102,861,201,911
,1557,1009,1604,1039
,1534,994,1561,1027
,1505,1003,1535,1038
,1336,983,1508,1036
,1265,999,1316,1035
,1199,999,1266,1038
,1095,998,1178,1039
,1055,994,1099,1030
,995,1004,1036,1036
,897,998,978,1039
,824,994,879,1030
,790,1009,824,1050
,725,999,771,1038
,673,993,725,1041
,630,1008,653,1036
,560,994,614,1030
,526,1009,560,1050
,359,999,507,1038
,304,999,339,1039
,249,1003,308,1027
,102,994,230,1036
,113,999,128,1011
,1503,1132,1603,1164
,1478,1115,1507,1153
,1442,1132,1481,1153
,1453,1124,1468,1136
,1266,1115,1430,1161
,1153,1119,1252,1164
,1164,1124,1179,1136
,1092,1108,1142,1164
,976,1107,1095,1164
,939,1133,962,1161
,885,1119,928,1164
,880,1119,889,1152
,822,1122,880,1166
,773,1124,808,1164
,686,1116,777,1163
,697,1124,712,1136
,603,1119,673,1166
,558,1119,588,1161
,423,1128,547,1166
,372,1134,409,1164
,367,1119,376,1152
,312,1119,367,1163
,241,1119,298,1164
,203,1119,244,1161
,102,1119,190,1152
,1556,1233,1606,1289
,1459,1254,1560,1289
,1362,1244,1443,1278
,1382,1249,1397,1261
,1246,1244,1346,1291
,1199,1244,1230,1286
,1092,1242,1187,1282
,1016,1243,1077,1292
,966,1249,1001,1289
,924,1253,969,1285
,826,1243,909,1290
,724,1244,811,1277
,661,1233,711,1289
,563,1254,664,1289
,504,1254,548,1300
,447,1244,488,1288
,384,1240,433,1289
,369,1254,388,1277
,331,1258,354,1286
,298,1244,319,1288
,228,1244,284,1288
,204,1244,213,1277
,138,1236,204,1288
,102,1244,123,1288
,1554,1381,1604,1414
,1513,1383,1559,1414
,1438,1369,1516,1411
,1399,1369,1430,1411
,1335,1378,1393,1403
,1281,1369,1325,1403
,1235,1378,1276,1414
,1208,1369,1238,1411
,1112,1361,1202,1411
,1020,1369,1107,1402
,963,1358,1013,1414
,866,1379,967,1414
,827,1384,858,1414
,789,1369,830,1411
,761,1379,773,1395
,740,1369,754,1402
,688,1379,730,1414
,661,1369,692,1411
,609,1369,657,1414
,535,1368,604,1417
,517,1369,526,1402
,448,1369,517,1413
,347,1371,439,1416
,319,1379,350,1403
,248,1369,310,1414
,223,1379,251,1403
,173,1379,214,1411
,100,1365,170,1411
,1594,1494,1603,1527
,1525,1494,1595,1538
,1417,1493,1516,1542
,1357,1499,1408,1535
,1310,1499,1358,1538
