word,x1,y1,x2,y2
,903,62,945,91
,836,62,901,91
,790,62,832,91
,702,62,786,91
,678,68,699,89
,642,62,675,91
,563,68,638,91
,486,62,559,91
,440,65,483,84
,387,62,437,85
,316,70,384,92
,272,62,313,91
,227,63,269,91
,191,62,224,91
,123,62,188,91
,59,62,120,91
,897,123,944,152
,852,125,894,145
,823,129,848,152
,787,122,821,152
,708,129,784,152
,645,123,704,152
,615,123,642,145
,590,129,611,150
,526,128,587,152
,458,123,523,152
,399,122,455,152
,364,132,395,152
,313,125,360,152
,267,123,305,145
,221,123,262,152
,152,123,218,152
,106,123,149,152
,58,123,103,145
,917,184,945,205
,853,184,914,212
,784,183,850,212
,737,184,775,206
,700,185,731,212
,672,189,698,212
,641,183,670,212
,605,183,639,212
,587,193,601,212
,559,189,584,212
,504,183,556,210
,433,188,500,213
,376,186,429,212
,303,183,372,212
,252,186,299,213
,222,189,248,212
,174,184,219,210
,138,183,171,212
,58,189,134,212
,885,244,944,273
,828,244,881,273
,781,241,825,266
,728,244,777,266
,902,318,913,339
,846,320,894,346
,763,320,840,346
,709,317,759,338
,653,324,704,345
,592,317,650,346
,556,316,589,345
,499,317,552,345
,446,317,495,346
,386,320,442,343
,334,317,381,345
,283,317,331,345
,224,326,279,346
,194,322,220,345
,120,320,191,346
,58,318,116,345
,917,378,945,400
,865,377,913,406
,836,378,861,403
,823,379,835,400
,777,375,817,406
,747,383,772,406
,684,375,744,400
,634,380,681,400
,559,381,629,407
,533,387,554,406
,498,377,538,406
,456,380,494,400
,381,381,450,407
,363,387,377,406
,294,378,359,406
,272,377,289,406
,212,377,267,407
,149,381,207,406
,130,387,144,406
,58,378,126,406
,902,438,945,467
,841,442,900,467
,774,438,839,468
,745,445,772,467
,691,438,745,467
,627,438,690,460
,611,448,625,467
,559,438,610,467
,516,438,559,467
,458,438,514,467
,385,438,456,467
,318,438,383,460
,262,438,316,467
,207,438,260,467
,179,445,207,467
,125,438,178,467
,59,438,124,468
,924,504,945,526
,867,498,920,528
,790,499,863,527
,734,499,787,528
,718,508,731,527
,637,502,714,528
,589,498,633,521
,558,499,586,521
,530,505,555,527
,500,496,527,528
,444,499,497,527
,393,498,441,528
,359,508,390,528
,304,498,356,527
,912,579,945,600
,892,571,907,598
,838,571,887,600
,812,577,833,598
,722,571,807,600
,670,573,717,593
,594,575,664,600
,532,571,589,600
,505,577,526,598
,446,571,500,600
,370,575,440,600
,350,581,364,600
,281,571,346,600
,250,577,275,600
,182,573,245,594
,118,575,176,600
,58,571,113,600
,893,632,945,655
,845,632,889,654
,784,636,841,661
,732,632,780,661
,679,638,728,661
,628,632,676,661
,554,636,624,661
,536,642,550,661
,468,632,533,661
,380,632,464,661
,322,636,378,659
,303,642,318,661
,267,632,300,661
,217,637,264,661
,189,638,214,661
,133,632,187,661
,116,642,130,661
,58,632,113,661
,924,693,944,715
,860,693,920,722
,833,699,854,720
,779,701,828,722
,733,693,774,721
,680,697,728,722
,602,693,674,722
,545,693,596,722
,526,702,539,722
,443,696,521,722
,389,693,438,716
,332,693,385,722
,277,693,326,715
,216,693,271,722
,133,696,211,722
,59,692,128,715
,899,753,945,782
,849,753,896,783
,804,754,847,782
,730,753,802,782
,642,753,728,782
,579,753,638,783
,535,757,576,782
,476,759,533,781
,427,753,473,782
,405,753,424,782
,367,753,404,782
,296,757,365,783
,278,763,292,782
,228,754,276,782
,173,753,225,783
,145,759,170,782
,102,757,143,782
,58,753,99,781
,915,814,943,837
,890,814,907,836
,857,815,884,836
,789,814,849,843
,746,814,784,843
,702,814,742,843
,669,814,697,836
,582,813,664,843
,482,811,577,843
,426,814,477,836
,396,814,420,836
,312,814,390,836
,289,814,307,843
,235,822,284,843
,183,814,230,843
,147,823,178,843
,91,820,141,843
,58,814,86,836
,879,874,944,904
,838,872,875,903
,787,875,835,902
,713,878,783,904
,695,884,710,903
,644,875,693,903
,588,875,640,904
,559,881,585,903
,537,884,557,903
,504,876,541,904
,455,874,501,903
