word,x1,y1,x2,y2
خدمات,874,63,944,85
مهم,834,70,871,97
دیگری,766,57,832,91
همچون,694,65,763,91
ثبت,653,63,691,90
شر,621,65,650,91
کت‌ها,567,61,626,85
را,545,63,565,89
انجام,496,63,543,96
می‌دهیم.,416,69,493,97
وی,380,69,413,90
به,359,69,377,90
اهمیت,296,63,357,90
ثبت,254,64,293,90
شر,222,65,252,91
کت‌ها,169,61,228,85
اشاره,118,63,166,90
کرد,76,61,116,91
و,58,71,74,90
گفت:,889,126,946,153
یک,846,127,885,158
شر,813,133,842,159
کت,777,129,818,153
زمانی,721,132,773,160
می‌تواند,647,132,718,160
وجاهت,572,132,643,158
قانونی,513,132,569,160
پیدا,476,132,510,160
کند,435,129,473,152
که,404,129,432,152
در,374,137,401,158
ثبت,334,132,373,159
اسناد,285,132,331,152
به,264,137,282,159
ثبت,221,132,260,159
رسیده,162,135,219,159
باشد,116,132,159,159
و,97,139,113,158
پس,59,140,95,160
از,924,200,945,226
آن,896,196,925,223
وارد,852,200,894,226
فضای,795,200,850,226
کسب,738,198,794,228
و,720,207,736,226
کار,684,198,720,226
می‌شود،,609,201,683,228
بنابراین,542,200,607,228
باتو,505,200,540,227
جه,481,205,510,225
به,461,205,479,227
اهمیتی,398,200,459,228
که,368,198,396,221
شر,337,201,366,228
کت‌ها,283,198,341,222
در ارتقا,212,200,280,226
رتبه,173,202,210,227
فضای,116,200,171,226
کسب,59,198,114,228
و,928,276,944,294
کار,890,266,927,294
کشور,831,266,889,295
در,802,274,829,294
دنیا,769,268,800,295
دارند،,709,268,765,294
تلاش,653,268,705,296
می‌,620,276,650,297
کنیم,579,266,624,301
تا,559,268,575,289
در,528,274,555,294
اسرع,478,268,526,301
وقت,430,268,475,294
اقدامات,354,268,427,289
مربوط,292,266,351,296
به,270,273,288,295
ثبت,227,268,266,295
آنها,187,265,224,294
را,164,268,184,294
انجام,114,268,161,301
دهیم.,59,274,110,301
معاون,891,336,944,362
ثبت,849,336,888,363
اسناد,801,336,846,357
کشور,742,334,799,364
در ادامه,670,336,740,362
بابیان,621,336,667,363
اینکه,571,332,618,363
این,537,336,568,365
سازمان,470,336,534,362
پایگاه,413,330,467,364
ثبت,371,336,410,363
اطلاعات,289,335,369,359
اشخاص,211,336,286,365
حقوقی,144,336,209,365
در,115,342,142,362
کشور,57,334,114,364
است،,891,404,945,426
عنوان,836,404,889,432
کرد:,788,402,834,432
تاکنون,722,402,785,432
در,692,410,719,430
سازمان,627,404,691,430
ثبت,584,404,623,431
اسناد,536,404,582,425
کشور,476,402,534,432
دو,448,410,475,430
میلیون,388,404,445,432
و,370,412,385,430
50,326,405,351,425
هزار,282,404,324,432
شناسنامه,205,404,280,425
اشخاص,127,404,202,433
حقوقی,59,404,123,433
صادر,893,472,945,499
و,875,480,891,499
به,854,478,872,499
ثبت,811,473,850,500
رسیده,751,476,808,499
است.,696,473,747,494
وی,659,478,693,499
همچنین,583,476,655,501
به,561,478,579,499
عملکرد,486,468,557,500
سازمان,418,472,482,499
ثبت,376,473,414,499
اسناد,327,472,372,493
کشور,267,470,323,500
در,238,478,264,499
اجراییات,153,472,236,500
ثبت,111,473,150,499
اشاره,59,472,107,499
کرد,905,539,945,568
و,885,548,901,567
گفت:,826,535,882,562
طبق,783,540,821,568
قانون,731,541,778,568
برنامه,677,541,726,568
ششم,627,542,672,573
توسعه,567,543,623,568
وظیفه,509,539,563,568
اجرای,446,541,505,568
تمام,403,541,441,574
اسناد,353,541,398,562
رسمی,290,549,348,569
لازم,246,539,286,574
الاجرا,186,539,241,568
از,161,541,182,567
قبیل,119,540,158,570
چک،,58,536,115,568
مهریه,894,614,944,637
و اسناد,829,609,891,635
رهنی,777,613,826,638
در,748,615,775,635
سازمان,683,609,747,635
ثبت,641,609,680,636
اسناد,593,609,639,630
انجام,544,609,591,642
می‌,512,617,541,638
گیرد,469,603,516,637
که,439,607,467,630
برای,394,609,437,637
نمونه,344,611,391,636
در,315,615,342,635
سال,276,608,314,632
1398,222,609,273,630
مبلغ,181,608,219,642
یازده,132,609,179,636
هزار,86,609,130,637
میلیارد,886,689,944,716
تومان,830,689,881,717
از,806,689,826,715
معوقات,733,689,803,717
بانک,680,685,730,716
ها,656,689,677,710
را,633,689,652,715
توانستیم,556,689,628,722
وصول,493,688,552,717
کنیم.,440,687,490,722
هادی,385,689,436,715
چگنی,323,683,381,718
اضافه,269,689,319,712
کرد:,220,687,266,717
وصول,156,688,216,717
این,121,689,153,717
رقم,82,689,117,722
از,57,689,78,715
مطالبات,871,756,944,784
بانک,819,753,868,784
ها,794,757,815,778
نشان,747,757,790,780
داد,713,757,743,778
که,682,755,711,778
سازمان,614,757,678,783
ثبت,571,757,610,784
اسناد,522,757,567,778
می‌تواند,446,757,518,786
به,424,763,442,784
اقتصاد,362,757,420,780
کشور,302,755,359,785
کمک,240,753,301,779
کند.,193,755,237,779
وی,156,763,190,783
در,126,763,153,783
ادامه,81,757,124,778
به,59,763,77,784
بر,924,834,944,853
خی,892,828,929,854
اقدامات,819,825,891,847
مر,793,833,818,853
کز,768,823,799,853
مالکیت,699,821,768,852
معنوی,640,829,698,853
این,607,825,639,854
سازمان,541,825,605,851
هم,512,831,540,859
اشاره‌ای,439,825,510,851
کرد,398,823,438,853
و,381,833,397,852
گفت:,324,820,382,847
در این,266,825,323,854
مر,239,833,264,853
کز,214,823,245,853
ثبت,176,826,214,852
علائم,123,825,175,858
تجاری,59,825,121,851
اشخاص,870,894,945,922
و,852,901,868,920
