word,x1,y1,x2,y2
,902,63,944,91
,840,63,898,90
,793,62,835,90
,708,63,789,90
,685,69,703,90
,649,63,681,92
,570,69,645,91
,491,63,566,92
,447,65,486,84
,391,63,442,85
,321,71,387,92
,282,63,317,90
,233,61,279,91
,194,61,229,92
,129,63,190,91
,59,58,126,89
,898,132,945,164
,856,133,895,152
,826,137,853,158
,793,132,825,160
,716,137,790,159
,653,132,713,160
,622,129,651,152
,601,137,620,159
,531,135,599,159
,467,132,529,160
,413,132,465,164
,381,140,410,160
,330,133,378,159
,289,132,323,153
,242,132,285,159
,182,131,241,159
,137,131,179,158
,89,132,135,153
,59,129,87,152
,881,200,945,228
,820,199,879,223
,777,200,812,221
,744,200,774,228
,716,205,742,226
,685,200,714,226
,650,199,683,226
,631,207,647,226
,602,205,629,226
,554,200,601,227
,490,204,551,228
,439,201,487,227
,364,193,436,228
,310,201,361,228
,281,206,307,226
,234,198,279,228
,199,200,231,228
,121,205,196,227
,59,200,118,228
,893,268,944,301
,845,265,891,289
,792,268,843,290
,906,348,917,369
,849,348,901,376
,770,350,845,377
,716,348,766,371
,658,356,711,376
,595,348,656,381
,562,348,593,377
,510,348,558,376
,457,346,506,377
,401,350,453,375
,350,346,397,376
,300,348,348,376
,243,356,296,377
,212,354,239,374
,149,350,210,377
,90,351,146,376
,59,346,88,369
,893,416,945,444
,855,415,890,439
,806,413,851,442
,776,422,802,442
,718,413,774,437
,674,416,714,437
,599,418,670,445
,575,425,596,444
,533,411,580,444
,492,417,531,438
,418,418,488,445
,399,424,414,443
,331,416,396,442
,308,416,328,442
,251,416,305,445
,192,419,248,444
,172,424,188,442
,106,416,170,443
,59,416,102,444
,889,487,944,512
,823,478,885,513
,791,490,818,512
,733,482,790,512
,669,485,731,506
,650,492,665,511
,597,483,647,511
,549,482,595,512
,487,484,546,512
,462,493,483,512
,406,485,467,507
,340,479,404,505
,288,485,337,512
,233,484,285,511
,203,490,230,512
,145,482,202,512
,81,478,143,513
,59,490,77,511
,896,553,944,580
,819,551,894,580
,766,552,817,581
,747,560,763,579
,671,554,746,581
,623,553,669,574
,593,550,622,574
,564,558,590,579
,535,549,564,576
,476,551,533,580
,429,553,475,586
,396,561,425,581
,342,547,395,580
,911,638,944,659
,894,633,909,660
,843,633,890,659
,822,638,840,660
,731,626,819,659
,689,633,728,654
,616,635,686,661
,561,632,613,656
,540,638,559,660
,485,633,537,660
,412,635,483,661
,394,641,410,659
,328,633,392,659
,299,638,326,659
,234,635,298,655
,174,635,231,661
,117,631,172,660
,59,627,116,655
,904,699,945,722
,846,703,903,729
,797,700,844,729
,747,703,795,728
,699,701,745,734
,626,703,696,729
,608,709,624,727
,543,701,607,727
,458,697,541,729
,405,703,457,728
,387,709,403,727
,355,701,386,729
,312,706,353,729
,285,707,311,727
,228,699,285,729
,211,709,227,727
,161,701,210,724
,140,701,159,722
,103,701,139,729
,79,706,108,726
,59,706,78,728
,895,777,944,802
,854,769,893,798
,803,772,851,797
,726,768,801,797
,672,769,723,798
,653,777,669,795
,577,771,652,798
,522,767,575,792
,469,769,521,803
,416,769,466,791
,359,769,412,795
,281,771,356,798
,209,763,278,790
,157,769,206,795
,106,769,155,802
,58,767,105,797
,876,837,944,866
,791,837,874,864
,731,838,790,866
,692,840,729,864
,636,841,690,864
,589,837,635,865
,461,836,587,866
,444,845,460,864
,396,836,443,865
,343,837,394,866
,277,840,342,864
,236,837,275,863
,207,837,233,859
,188,837,204,858
,159,837,185,859
,98,837,156,866
,57,837,96,865
,904,906,944,932
,873,903,902,926
,787,899,871,934
,692,902,785,933
,637,906,690,927
,611,906,635,926
,539,906,608,926
,516,906,536,932
,467,911,515,933
,415,899,464,933
,384,914,414,934
,341,910,381,939
,311,903,339,926
,244,905,308,939
,199,902,242,932
,149,904,198,933
,76,907,147,934
,57,913,73,932
,898,972,944,1001
,844,974,895,1002
,815,979,842,1000
,794,982,814,1002
,762,976,798,1002
,710,967,759,1002
