word,x1,y1,x2,y2
,1581,118,1596,153
,1558,118,1573,153
,1492,120,1540,164
,1452,116,1479,164
,1350,117,1438,161
,1271,127,1335,164
,1194,117,1275,162
,1089,117,1178,161
,1059,112,1075,152
,1005,117,1062,164
,928,117,1007,165
,865,121,912,164
,822,118,869,166
,776,127,807,161
,681,117,762,165
,535,117,667,164
,544,125,560,136
,428,117,519,165
,330,121,412,152
,224,131,315,161
,233,125,249,136
,174,116,209,153
,102,117,177,166
,1584,245,1604,275
,1439,227,1587,276
,1358,238,1424,272
,1191,228,1342,277
,1134,223,1176,275
,1036,228,1120,277
,982,239,1021,275
,931,245,969,275
,875,227,934,277
,770,228,860,264
,655,227,755,275
,589,227,640,276
,459,228,575,272
,425,245,445,275
,390,228,428,263
,343,231,392,272
,313,223,329,263
,266,228,316,276
,232,249,252,275
,226,227,235,263
,101,227,211,276
,1573,355,1603,386
,1506,343,1576,386
,1489,350,1510,374
,1458,356,1478,386
,1367,338,1450,374
,1384,347,1400,358
,1216,339,1357,387
,1184,339,1205,383
,1149,349,1186,383
,1116,339,1138,383
,1027,339,1105,374
,975,329,1016,374
,948,352,977,387
,918,356,938,386
,870,339,909,383
,811,338,872,383
,706,339,800,388
,654,339,696,374
,612,355,643,386
,560,346,603,387
,503,338,549,386
,474,345,507,374
,372,345,463,383
,381,347,397,358
,331,349,361,383
,212,339,320,386
,101,350,201,386
,1565,461,1604,497
,1463,450,1556,494
,1433,467,1453,497
,1336,450,1425,495
,1220,450,1325,497
,1101,450,1209,499
,1009,453,1090,498
,909,449,998,485
,804,450,898,494
,733,464,794,497
,660,450,723,497
,630,467,650,497
,586,467,622,497
,490,450,589,494
,499,458,515,469
,460,471,480,497
,455,449,464,485
,325,458,444,495
,212,457,314,497
,231,458,247,469
,101,449,202,494
,110,458,126,469
,1583,578,1603,608
,1550,560,1576,608
,1495,561,1553,596
,1448,578,1486,608
,1410,572,1451,610
,1299,560,1402,596
,1308,569,1324,580
,1271,578,1291,608
,1178,560,1263,608
,1093,571,1170,609
,981,561,1084,596
,952,578,972,608
,750,561,945,608
,576,561,741,609
,536,571,567,605
,447,561,527,609
,297,561,438,608
,316,569,332,580
,211,561,289,610
,101,567,202,605
,120,569,136,580
,1540,672,1603,716
,1495,689,1531,719
,1420,672,1498,721
,1390,689,1410,719
,1311,672,1382,721
,1280,672,1302,716
,1245,682,1282,716
,1077,672,1235,720
,993,683,1067,719
,895,671,983,721
,817,671,885,721
,788,689,808,719
,715,672,780,719
,683,673,719,707
,610,683,673,720
,581,693,601,719
,575,671,584,707
,493,671,566,716
,463,689,483,719
,377,672,455,721
,307,671,379,719
,189,672,297,719
,101,672,180,716
,1553,798,1604,831
,1521,784,1543,828
,1447,784,1511,832
,1385,783,1436,832
,1346,784,1388,819
,1284,794,1335,828
,1246,783,1273,831
,1155,788,1238,833
,1087,784,1145,831
,1069,784,1090,819
,951,784,1058,831
,873,784,940,828
,784,784,863,833
,739,801,774,831
,643,784,742,828
,652,792,668,803
,613,801,633,831
,521,783,604,833
,1582,917,1604,961
,1474,916,1569,964
,1358,916,1462,964
,1306,928,1345,964
,1207,917,1296,962
,1089,917,1194,964
,1034,916,1076,964
,971,916,1038,965
,884,917,958,961
,789,916,871,952
,809,925,825,936
,694,916,777,952
,711,925,727,936
,551,917,682,964
,560,925,576,936
,504,933,538,965
,410,916,508,965
,331,917,399,966
,208,916,318,966
,131,928,195,964
,99,934,119,964
,1507,1027,1603,1072
,1430,1028,1496,1063
,1439,1036,1455,1047
,1379,1027,1419,1075
,1346,1027,1382,1076
,1314,1028,1336,1072
,1213,1039,1304,1076
,1169,1044,1203,1076
