word,x1,y1,x2,y2
,880,63,945,92
,850,60,879,87
,828,63,847,89
,761,63,825,92
,729,71,758,92
,683,61,733,97
,646,69,680,90
,596,63,644,96
,548,61,594,91
,519,69,545,89
,466,65,517,92
,411,66,463,90
,380,69,409,97
,363,63,378,90
,293,57,360,92
,226,63,290,89
,174,63,223,91
,156,71,171,90
,97,69,154,91
,59,64,95,97
,891,134,944,160
,844,132,887,159
,767,129,840,159
,738,137,764,158
,701,130,735,159
,646,126,699,159
,602,133,642,152
,581,132,598,152
,548,128,578,155
,526,132,545,158
,457,132,522,160
,403,129,454,165
,366,137,399,158
,335,137,361,158
,289,132,332,152
,198,132,285,160
,121,133,194,159
,78,132,117,159
,58,139,74,158
,862,194,944,226
,803,201,860,228
,781,200,801,226
,719,198,780,227
,677,200,717,226
,643,200,675,228
,589,201,641,228
,569,205,587,227
,527,200,566,228
,491,200,531,221
,448,200,489,226
,395,201,447,228
,299,202,393,228
,239,195,297,233
,184,200,237,228
,125,205,182,233
,107,207,123,226
,83,203,107,227
,59,205,88,225
,926,273,945,295
,859,270,924,295
,770,264,857,294
,713,268,768,295
,697,268,712,295
,653,268,695,289
,589,268,650,294
,543,270,588,296
,481,268,541,296
,360,263,478,297
,313,269,358,291
,259,266,312,294
,219,276,256,294
,198,268,218,294
,126,262,196,296
,59,267,125,295
,904,336,944,362
,834,336,899,362
,790,336,828,363
,738,336,784,357
,676,334,733,364
,645,342,671,362
,602,335,641,360
,545,336,595,357
,466,337,538,364
,420,336,455,357
,364,338,414,358
,340,342,358,363
,270,335,334,364
,210,336,264,362
,140,336,203,363
,58,334,135,365
,866,402,945,432
,807,404,865,432
,739,405,806,433
,682,411,738,433
,624,405,680,433
,581,403,623,431
,492,406,579,430
,476,404,491,431
,410,404,475,430
,356,402,409,431
,301,404,355,433
,259,404,300,425
,184,407,258,432
,112,402,184,432
,59,404,111,431
,892,473,944,500
,871,472,892,499
,799,472,870,501
,780,480,796,499
,700,468,779,499
,625,473,698,500
,572,472,622,505
,555,473,570,500
,511,473,553,493
,436,476,509,500
,382,470,434,500
,353,478,380,499
,303,472,352,496
,250,471,301,499
,187,472,249,494
,111,472,185,500
,58,472,109,505
,924,541,945,567
,866,541,923,568
,814,542,864,574
,750,541,812,568
,696,539,747,568
,667,546,693,567
,610,539,666,568
,543,541,608,567
,474,541,540,562
,436,541,471,569
,397,538,435,567
,357,546,396,568
,327,541,354,562
,309,548,325,567
,266,541,308,574
,234,549,263,569
,195,546,231,567
,166,546,192,567
,105,539,165,568
,59,540,102,569
,917,607,945,630
,874,605,916,635
,804,608,873,636
,755,611,803,637
,716,610,755,630
,688,611,714,637
,628,604,688,630
,605,609,626,630
,588,617,604,635
,516,609,587,638
,473,612,514,636
,451,609,471,635
,407,609,450,637
,350,607,406,637
,286,609,349,636
,220,615,285,636
,156,609,219,636
,112,609,155,630
,59,612,110,630
,911,683,944,703
,893,677,908,704
,836,677,888,705
,813,677,834,703
,747,676,810,706
,727,685,743,703
,653,677,724,706
,576,677,649,705
,513,676,571,710
,459,675,509,704
,410,675,456,705
,360,674,406,705
,328,675,357,698
,284,683,324,703
,220,677,279,703
,143,677,216,705
,88,677,138,710
,57,683,84,703
,900,745,945,773
,831,745,897,774
,814,745,829,772
,763,739,812,773
,644,743,762,773
,571,745,642,774
,553,745,568,772
,506,751,551,778
,477,751,504,771
,421,745,476,773
,398,745,419,766
,379,753,395,771
,309,745,379,773
,256,745,307,767
