word,x1,y1,x2,y2
,1521,115,1605,164
,1469,129,1510,161
,1383,119,1462,156
,1326,115,1375,164
,1244,119,1330,152
,1203,119,1234,161
,1104,119,1195,163
,994,119,1093,166
,960,119,983,152
,869,115,951,164
,833,128,859,163
,796,119,822,152
,757,119,799,153
,702,119,750,164
,672,134,695,161
,602,124,676,163
,510,119,592,153
,531,124,546,136
,474,119,500,152
,458,119,472,152
,387,117,447,157
,292,133,376,166
,250,134,281,164
,213,119,254,161
,180,134,203,161
,132,129,184,164
,102,119,135,156
,1554,253,1603,289
,1519,257,1558,278
,1535,279,1546,291
,1372,244,1505,289
,1425,249,1440,261
,1315,241,1376,291
,1265,259,1300,289
,1225,244,1270,281
,1184,253,1211,288
,1123,233,1172,289
,1096,244,1126,286
,1057,245,1100,291
,1034,244,1043,277
,964,244,1034,288
,923,253,949,288
,856,243,910,292
,812,244,842,286
,741,248,801,289
,698,233,747,289
,642,244,701,286
,607,237,630,277
,562,259,610,289
,464,246,566,290
,413,257,468,291
,331,244,399,288
,252,241,317,291
,202,249,256,291
,103,244,188,291
,1508,367,1603,414
,1483,369,1492,402
,1443,380,1483,416
,1381,369,1426,402
,1330,358,1384,402
,1229,369,1313,414
,1190,378,1216,413
,1139,369,1174,414
,1085,369,1143,403
,1096,374,1111,386
,991,361,1068,425
,915,368,975,413
,829,361,899,414
,790,385,833,416
,678,361,773,414
,603,365,682,414
,563,385,606,416
,524,383,547,411
,435,369,510,403
,446,374,461,386
,363,369,419,414
,278,357,368,411
,195,369,266,413
,99,357,178,414
,1570,509,1604,540
,1471,494,1574,528
,1491,499,1506,511
,1449,494,1458,527
,1409,505,1449,541
,1318,486,1396,550
,1185,494,1305,536
,1196,499,1211,511
,1132,504,1172,536
,1081,509,1122,541
,1005,486,1068,538
,958,494,992,539
,940,487,963,527
,897,499,943,538
,832,501,884,548
,757,491,820,527
,627,490,744,528
,550,494,615,527
,498,499,538,541
,454,494,485,536
,402,494,444,527
,321,494,402,549
,277,494,308,536
,221,496,281,528
,135,494,208,530
,99,508,122,536
,1505,619,1603,663
,1447,628,1496,664
,1412,632,1451,653
,1313,619,1405,661
,1324,624,1339,636
,1263,619,1305,664
,1205,616,1266,666
,1078,624,1198,674
,976,616,1070,666
,880,616,968,673
,780,621,872,666
,755,629,784,653
,738,619,747,652
,698,630,738,666
,633,619,691,661
,586,619,637,656
,537,629,578,661
,477,628,532,652
,449,629,461,645
,404,619,448,652
,386,619,400,652
,351,628,377,663
,289,626,344,664
,260,619,292,656
,189,611,251,663
,102,608,183,664
,1428,654,1439,666
,1561,747,1604,789
,1483,744,1555,786
,1451,744,1474,790
,1422,753,1451,788
,1315,733,1425,786
,1242,746,1305,777
,1210,758,1233,786
,1146,744,1203,788
,1103,749,1137,789
,1064,744,1107,791
,1001,744,1055,790
,944,740,993,789
,914,754,947,777
,881,758,904,786
,848,753,874,788
,800,744,838,785
,736,732,800,788
,679,759,727,789
,628,755,682,791
,529,747,619,789
,420,744,520,791
,361,753,410,789
,315,733,368,778
,270,759,305,789
,229,744,274,781
,179,754,219,786
,150,748,173,786
,103,744,153,781
,1545,883,1603,914
,1515,869,1548,906
,1438,866,1503,916
,1377,884,1426,914
,1331,858,1384,903
,1263,878,1319,902
,1151,858,1253,902
,1116,884,1139,911
,1052,874,1121,913
,923,876,1040,916
,890,869,904,902
,870,869,884,902
,816,869,858,903
,756,874,816,913
,674,869,745,913
,643,879,662,902
,583,857,643,914
,468,866,574,915
,415,872,457,914
,380,878,406,913
,285,866,367,914
,151,871,277,914
,162,874,177,886
,99,879,139,911
,1540,986,1603,1038
,1475,994,1532,1036
,1428,994,1478,1031
,1353,1008,1419,1039
,1338,1008,1357,1049
,1147,994,1329,1036
,1220,999,1235,1011
,1054,1008,1138,1041
,998,1005,1046,1041
,937,1001,990,1048
,906,994,929,1027
,822,994,897,1028
,833,999,848,1011
,753,992,813,1032
,661,994,745,1036
,540,994,652,1038
,551,999,566,1011
,485,990,534,1039
,428,997,489,1028
,351,986,419,1041
,312,994,342,1036
,260,996,306,1039
,195,990,265,1036
,138,1003,186,1039
,102,1007,141,1028
,118,1029,129,1041
,1562,1122,1604,1164
,1525,1119,1556,1161
,1451,1119,1519,1163
,1462,1124,1477,1136
,1393,1119,1442,1162
,1374,1133,1393,1174
,1314,1118,1365,1167
,1282,1119,1305,1165
,1230,1116,1282,1164
,1191,1135,1234,1166
,1069,1119,1182,1166
,1009,1123,1059,1164
,947,1119,1013,1152
,915,1134,938,1161
,879,1132,918,1166
,834,1134,870,1164
,780,1119,839,1166
,730,1129,771,1161
,607,1118,724,1161
,557,1129,598,1161
,492,1117,552,1157
,457,1119,483,1152
,441,1119,455,1152
,421,1129,433,1145
,397,1119,417,1152
,363,1128,390,1163
,271,1133,354,1166
,220,1119,261,1163
,118,1111,211,1164
,102,1133,121,1174
,1546,1246,1604,1278
,1480,1243,1532,1292
,1413,1254,1465,1286
,1286,1243,1399,1288
,1297,1249,1312,1261
,1225,1259,1272,1289
,1180,1240,1231,1289
,1145,1257,1184,1278
,1161,1279,1172,1291
,1071,1243,1131,1288
,1047,1244,1056,1277
,1008,1255,1048,1291
,944,1253,992,1289
,908,1257,947,1278
,924,1279,935,1291
,866,1244,894,1286
,811,1254,851,1286
,763,1259,798,1289
,723,1244,768,1281
,682,1253,708,1288
,625,1244,668,1286
,485,1244,610,1278
,506,1249,521,1261
,445,1244,471,1277
,429,1244,443,1277
,372,1254,414,1289
,345,1244,376,1286
,244,1236,333,1286
,201,1244,232,1286
,103,1244,190,1277
,1556,1358,1606,1414
,1459,1379,1560,1414
,1407,1379,1447,1411
,1353,1365,1402,1414
,1271,1369,1357,1402
,1233,1369,1261,1411
,1140,1369,1223,1423
,1084,1384,1130,1416
,1026,1365,1087,1402
,964,1369,1016,1402
,913,1384,965,1413
,924,1374,939,1386
,802,1369,902,1416
,751,1379,792,1411
,663,1358,746,1403
,674,1374,689,1386
,629,1383,652,1411
,573,1358,624,1414
,545,1369,565,1413
,526,1369,535,1402
,469,1369,526,1413
,456,1382,469,1403
,425,1369,445,1413
,338,1369,415,1411
,301,1378,327,1413
,233,1369,291,1414
,196,1369,237,1411
,102,1368,186,1415
,1554,1503,1603,1539
,1508,1483,1561,1528
,1464,1494,1500,1527
,1412,1494,1464,1527
,1356,1483,1405,1539
,1245,1504,1359,1539
,1154,1491,1236,1537
,1101,1490,1150,1539
,1076,1504,1105,1528
,1042,1494,1068,1527
,1026,1494,1040,1527
,974,1504,1016,1539
,947,1494,978,1536
,852,1486,941,1536
,815,1494,845,1536
,722,1494,810,1527
,664,1483,713,1539
,531,1494,668,1539
