word,x1,y1,x2,y2
,902,63,945,90
,871,69,897,89
,804,63,867,92
,734,63,798,91
,663,63,729,92
,637,63,657,89
,560,65,632,90
,481,63,554,92
,417,68,475,96
,342,62,412,92
,320,71,336,90
,273,63,315,92
,223,63,267,90
,202,71,218,90
,146,63,197,91
,114,69,140,89
,59,66,109,91
,865,132,945,159
,821,132,861,157
,760,129,819,159
,740,139,756,158
,695,132,738,158
,667,137,693,158
,606,137,664,159
,567,129,605,158
,483,129,566,159
,425,132,479,165
,359,131,421,160
,291,132,355,159
,223,131,288,160
,180,132,219,159
,119,126,179,159
,99,139,115,158
,57,139,97,160
,913,200,945,228
,849,199,911,227
,787,202,847,222
,740,202,785,228
,710,198,746,228
,693,200,708,227
,629,201,691,227
,584,202,628,228
,502,198,583,227
,420,200,500,226
,330,198,418,222
,282,198,329,228
,176,200,281,228
,158,207,174,226
,94,200,157,228
,59,198,93,229
,864,267,945,295
,798,268,862,294
,717,266,796,291
,654,271,715,296
,624,266,659,297
,544,268,622,296
,493,268,542,291
,434,266,492,296
,367,268,432,294
,291,266,365,297
,274,276,290,294
,191,270,274,297
,113,268,189,296
,59,268,111,291
,883,344,945,365
,818,333,883,365
,745,337,817,363
,663,335,743,363
,635,342,662,362
,577,334,636,364
,497,336,576,364
,419,330,503,364
,285,334,418,364
,178,336,284,365
,120,336,177,365
,58,338,119,358
,894,406,945,433
,819,404,890,433
,797,410,815,431
,721,406,793,431
,644,404,717,433
,559,403,640,431
,529,410,555,430
,447,404,527,432
,403,404,443,430
,341,402,400,432
,322,412,337,430
,276,404,319,430
,259,404,274,431
,232,407,255,432
,207,410,236,430
,185,410,204,431
,132,406,181,437
,77,402,129,432
,57,412,73,430
,904,476,944,505
,837,473,901,493
,782,472,833,501
,706,469,779,500
,641,472,701,496
,621,480,637,499
,560,477,618,505
,516,472,555,498
,434,469,513,501
,410,472,430,499
,376,473,407,501
,307,471,371,500
,247,467,304,494
,173,472,243,501
,143,478,169,499
,59,471,140,499
,924,549,944,568
,892,543,928,569
,835,539,888,568
,815,548,831,567
,737,541,813,568
,676,538,735,568
,653,541,672,567
,634,541,649,568
,572,536,630,570
,516,544,568,566
,458,541,512,568
,406,539,455,568
,351,541,403,562
,314,546,348,567
,256,541,311,568
,183,541,253,569
,162,548,178,567
,103,542,161,563
,59,541,99,566
,887,614,945,642
,814,607,884,638
,785,614,811,635
,703,609,783,637
,660,609,700,635
,599,607,657,637
,579,617,595,635
,535,609,578,635
,519,609,533,636
,492,612,515,636
,467,614,497,634
,446,614,465,636
,383,607,443,637
,355,617,380,636
,317,615,359,636
,298,617,314,635
,247,610,296,642
,176,617,244,637
,113,604,172,635
,59,607,110,637
,910,677,944,705
,868,677,907,706
,825,677,865,710
,802,686,822,705
,743,671,808,705
,680,679,740,699
,637,677,677,703
,577,677,634,705
,529,683,575,705
,464,677,526,710
,423,677,462,705
,384,679,422,706
,324,671,382,705
,216,677,322,706
,148,680,213,710
,101,675,146,705
,59,676,98,706
,904,746,945,778
,827,745,900,773
,776,745,823,778
,732,746,771,766
,693,744,727,774
,651,744,689,769
,606,745,646,771
,540,739,602,766
,520,745,535,772
,471,747,515,773
,387,744,467,772
,366,753,382,771
,299,745,363,771
,215,744,295,768
,184,751,210,771
,136,747,181,772
,58,746,131,772
,871,813,945,842
,811,818,869,846
,739,812,809,842
,710,819,737,839
,651,811,710,841
,633,821,648,840
,583,814,632,840
,510,813,580,834
,494,814,509,840
,438,819,491,841
,389,813,436,846
