word,x1,y1,x2,y2
راور,902,63,945,90
در,871,69,897,89
مجلس,804,63,867,92
شورای,734,63,798,91
اسلامی,663,63,729,92
از,637,63,657,89
وضعیت,560,65,632,90
نامناسب,481,63,554,92
سیستم,417,68,475,96
ارتباطی,342,62,412,92
و,320,71,336,90
تلفن,273,63,315,92
ثابت,223,63,267,90
و,202,71,218,90
همراه,146,63,197,91
در,114,69,140,89
حوزه,59,66,109,91
شهرستان,865,132,945,159
های,821,132,861,157
کرمان,760,129,819,159
و,740,139,756,158
راور,695,132,738,158
در,667,137,693,158
دستور,606,137,664,159
کار,567,129,605,158
کمیسیون,483,129,566,159
صنایع,425,132,479,165
مجلس,359,131,421,160
شورای,291,132,355,159
اسلامی,223,131,288,160
قرار,180,132,219,159
گرفت,119,126,179,159
و,99,139,115,158
پیرو,57,139,97,160
این,913,200,945,228
سئوال،,849,199,911,227
نشست,787,202,847,222
مشتر,740,202,785,228
کی,710,198,746,228
با,693,200,708,227
حضور,629,201,691,227
وزیر,584,202,628,228
ارتباطات,502,198,583,227
و فناوری,420,200,500,226
اطلاعات،,330,198,418,222
دکتر,282,198,329,228
پورابراهیمی,176,200,281,228
و,158,207,174,226
مدیران,94,200,157,228
کل,59,198,93,229
ارتباطات,864,267,945,295
فناوری,798,268,862,294
اطلاعات,717,266,796,291
و مدیر,654,271,715,296
کل,624,266,659,297
مخابرات,544,268,622,296
استان,493,268,542,291
کرمان,434,266,492,296
معاونان,367,268,432,294
پارلمانی,291,266,365,297
و,274,276,290,294
تخصصی,191,270,274,297
وزیر و با,113,268,189,296
هدف,59,268,111,291
بررسی,883,344,945,365
آخرین,818,333,883,365
وضعیت,745,337,817,363
ارتباطات,663,335,743,363
در,635,342,662,362
کرمان,577,334,636,364
و راور بر,497,336,576,364
گزار شد.,419,330,503,364
دکترمحمدرضا,285,334,418,364
پورابراهیمی,178,336,284,365
در این,120,336,177,365
نشست,58,338,119,358
ضمن,894,406,945,433
اعتراض,819,404,890,433
به,797,410,815,431
وضعیت,721,406,793,431
نامناسب,644,404,717,433
ارتباطات,559,403,640,431
در,529,410,555,430
شهرستان,447,404,527,432
های,403,404,443,430
کرمان,341,402,400,432
و,322,412,337,430
راور,276,404,319,430
با,259,404,274,431
تو,232,407,255,432
جه,207,410,236,430
به,185,410,204,431
شیوع,132,406,181,437
کرونا,77,402,129,432
و,57,412,73,430
عدم,904,476,944,505
استفاده,837,473,901,493
دانش,782,472,833,501
آموزان،,706,469,779,500
معلمان,641,472,701,496
و,621,480,637,499
سیستم,560,477,618,505
های,516,472,555,498
آموزشی,434,469,513,501
از,410,472,430,499
این,376,473,407,501
ظرفیت,307,471,371,500
گفت:,247,467,304,494
نارسایی,173,472,243,501
در,143,478,169,499
ارتباطات,59,471,140,499
بر,924,549,944,568
خی,892,543,928,569
مناطق,835,539,888,568
و,815,548,831,567
شهرهای,737,541,813,568
کرمان,676,538,735,568
را,653,541,672,567
با,634,541,649,568
مشکل,572,536,630,570
جدی,516,544,568,566
مواجه,458,541,512,568
کرده,406,539,455,568
است.,351,541,403,562
وی,314,546,348,567
افزود:,256,541,311,568
نارسایی,183,541,253,569
و,162,548,178,567
ضعف,103,542,161,563
های,59,541,99,566
سیستم,887,614,945,642
ارتباطی,814,607,884,638
در,785,614,811,635
شهرستان,703,609,783,637
های,660,609,700,635
کرمان,599,607,657,637
و,579,617,595,635
راور,535,609,578,635
با,519,609,533,636
تو,492,612,515,636
جه,467,614,497,634
به,446,614,465,636
شرایط,383,607,443,637
مو,355,617,380,636
جود,317,615,359,636
و,298,617,314,635
شیوع,247,610,296,642
ویروس,176,617,244,637
مهلک,113,604,172,635
کرونا,59,607,110,637
چرا,910,677,944,705
علی,868,677,907,706
رغم,825,677,865,710
بر,802,686,822,705
گزاری,743,671,808,705
نشست,680,679,740,699
های,637,677,677,703
فراوان,577,677,634,705
مورد,529,683,575,705
اصلاح,464,677,526,710
قرار,423,677,462,705
نمی,384,679,422,706
گیرد؟,324,671,382,705
پورابراهیمی,216,677,322,706
تصریح,148,680,213,710
کرد:,101,675,146,705
علی,59,676,98,706
رغم,904,746,945,778
توافقات,827,745,900,773
انجام,776,745,823,778
شده,732,746,771,766
طی,693,744,727,774
سال,651,744,689,769
های,606,745,646,771
گذشته,540,739,602,766
با,520,745,535,772
وزیر,471,747,515,773
ارتباطات,387,744,467,772
و,366,753,382,771
فناوری,299,745,363,771
اطلاعات,215,744,295,768
در,184,751,210,771
زمینه,136,747,181,772
وضعیت,58,746,131,772
نامناسب,871,813,945,842
سیستم,811,818,869,846
ارتباطی,739,812,809,842
در,710,819,737,839
کرمان,651,811,710,841
و,633,821,648,840
راور،,583,814,632,840
متاسفانه,510,813,580,834
با,494,814,509,840
وجود,438,819,491,841
انجام,389,813,436,846
