word,x1,y1,x2,y2
,1535,119,1604,161
,1482,129,1523,161
,1370,118,1471,166
,1251,119,1355,164
,1130,118,1236,166
,1084,119,1115,161
,1049,133,1072,161
,955,121,1053,163
,966,125,981,136
,820,119,940,153
,711,128,806,175
,666,119,697,161
,584,116,670,166
,546,133,569,161
,467,118,534,166
,382,119,452,163
,393,125,408,136
,345,133,368,161
,271,129,333,164
,250,119,274,152
,195,129,236,161
,102,123,183,164
,1539,246,1604,289
,1473,244,1543,281
,1399,244,1462,286
,1341,240,1390,289
,1294,244,1345,281
,1260,258,1283,286
,1183,244,1253,286
,1135,254,1175,286
,1032,253,1127,289
,966,240,1026,286
,823,240,960,289
,759,244,813,280
,725,259,759,300
,613,243,714,291
,498,244,602,289
,381,243,487,291
,335,244,370,289
,308,244,339,286
,253,233,303,289
,204,244,257,278
,215,250,230,261
,170,258,193,286
,99,258,163,290
,1594,369,1603,402
,1555,380,1595,416
,1489,374,1547,414
,1446,367,1492,407
,1341,372,1439,403
,1352,375,1367,386
,1260,372,1333,414
,1209,365,1266,416
,1181,369,1201,413
,1071,371,1173,414
,994,373,1066,414
,958,369,989,411
,856,366,962,413
,867,375,882,386
,825,383,848,411
,786,369,820,402
,716,379,786,411
,564,366,708,405
,588,375,603,386
,537,379,556,402
,481,365,540,414
,387,369,476,415
,301,369,390,416
,270,383,293,411
,226,374,265,402
,193,384,226,414
,163,369,196,406
,102,365,157,417
,1573,494,1603,536
,1471,491,1576,538
,1482,500,1497,511
,1359,494,1464,536
,1221,491,1351,530
,1232,500,1247,511
,1190,508,1213,536
,1147,499,1186,527
,1113,509,1147,539
,1064,490,1119,542
,971,494,1055,539
,927,494,974,528
,938,500,953,511
,841,494,919,531
,787,490,835,539
,740,494,790,531
,689,494,732,527
,626,494,689,536
,498,491,619,541
,468,508,491,536
,327,497,463,541
,247,498,319,539
,219,508,242,536
,195,494,215,538
,102,494,187,530
,1554,634,1603,664
,1504,634,1558,666
,1476,612,1499,652
,1393,623,1478,666
,1363,633,1386,661
,1269,621,1367,663
,1280,625,1295,636
,1231,619,1261,661
,1129,616,1234,663
,1140,625,1155,636
,1082,629,1122,661
,1031,615,1080,664
,984,619,1035,656
,954,633,977,661
,881,619,951,661
,847,634,878,664
,803,608,853,664
,777,619,807,661
,715,621,773,653
,689,629,708,652
,633,615,692,664
,527,624,636,661
,487,619,531,655
,392,619,481,665
,306,619,395,666
,259,629,299,661
,246,619,255,652
,206,630,246,666
,102,622,200,653
,113,625,128,636
,1522,746,1604,791
,1450,744,1511,789
,1395,744,1453,791
,1357,753,1383,788
,1323,758,1346,786
,1228,746,1327,788
,1239,750,1254,761
,1097,744,1217,778
,1055,744,1085,786
,953,741,1058,788
,964,750,979,761
,901,754,941,786
,828,746,893,789
,762,744,832,781
,688,744,751,786
,629,740,678,789
,582,744,633,781
,548,758,571,786
,471,744,540,786
,443,744,463,788
,396,749,431,789
,355,753,399,785
,317,753,344,788
,227,746,306,799
,133,740,218,789
,99,758,122,786
,1540,874,1603,924
,1425,869,1529,902
,1332,869,1413,916
,1299,862,1322,902
,1202,869,1302,914
,1092,868,1190,906
,1057,883,1080,911
,954,878,1049,925
,879,869,942,911
,846,862,869,902
,791,873,849,914
,741,871,795,916
,698,869,729,911
,680,869,689,902
,641,880,681,916
,584,866,629,914
,525,869,588,913
,536,875,551,886
,423,858,516,903
,444,875,459,886
,370,869,412,911
,338,869,374,902
,297,884,338,916
,244,879,284,911
,204,869,235,911
,103,866,208,913
,114,875,129,886
,1573,1009,1603,1039
,1519,998,1576,1041
,1422,991,1508,1038
,1388,1008,1411,1036
,1315,996,1380,1039
,1256,994,1319,1036
,1198,990,1247,1039
,1151,994,1202,1031
,1112,994,1140,1036
,1081,994,1101,1038
,975,986,1069,1042
,880,999,963,1036
,830,1009,869,1039
,781,994,834,1035
,723,990,772,1039
,693,1004,727,1027
,600,994,682,1028
,620,1000,635,1011
