word,x1,y1,x2,y2
صاحبان,873,63,944,90
حرفه،,816,64,870,91
ثبت,773,63,812,90
اختراعات,683,63,770,91
و,664,71,680,90
نشان,618,63,662,87
های,575,64,615,89
جغرافیایی,483,63,571,92
را,460,63,480,89
داریم,406,63,457,97
که,375,61,404,84
با,357,64,371,90
ثبت,314,64,353,90
آنها,275,60,312,90
منطقه,220,62,271,84
و,201,71,217,90
یا,181,63,198,90
حتی,136,68,178,92
کشوری,59,61,133,91
دیگر,896,125,944,159
نمی‌تواند,814,132,895,160
ادعای,756,132,812,157
مالکیت,684,127,752,158
و,665,139,681,158
ثبت,625,132,664,159
آنها,586,128,623,158
را,564,132,583,158
برای,518,132,561,159
خود,474,134,515,159
داشته,421,132,471,152
باشد.,371,132,419,159
معاون,314,132,368,158
سازمان,247,132,311,158
ثبت,206,132,244,159
اسناد,157,132,203,152
بابیان,108,132,155,159
اینکه,59,127,106,159
تاکنون,881,198,944,227
در,852,205,879,226
استان,801,200,850,223
کرمانشاه,720,198,798,228
فرش,670,200,717,228
دستباف,596,200,667,227
سنقر،,541,200,593,227
گلیم,494,194,539,233
هرسین,429,205,490,228
و,409,207,425,226
روغن,354,200,408,228
کرمانشاهی,252,198,351,228
به,230,205,249,227
ثبت,189,200,227,227
ملی,149,199,185,228
رسیده‌اند،,58,200,146,227
عنوان,893,268,945,295
کرد:,842,266,887,296
البته,801,267,837,295
فرش,749,268,796,296
دستباف,673,268,744,295
سنقر,622,268,668,296
و,603,276,619,294
گلیم,554,262,600,301
هرسین,486,274,548,296
به,463,273,482,295
ثبت,419,268,457,295
بین,383,274,414,296
المللی,321,267,378,297
هم,287,274,316,301
رسیده‌اند،,194,268,282,295
اما,166,268,190,289
برای,117,268,161,296
روغن,59,268,112,296
کرمانشاهی,846,334,945,365
هنوز,799,338,844,364
این,766,336,798,364
اقدام,719,336,764,369
صورت,649,339,716,364
نگرفته,589,330,646,364
که,558,334,587,357
مسئولین,483,335,555,365
استانی,424,336,481,365
باید,386,336,421,363
پیگیر,334,330,384,364
آن,304,333,334,359
باشند.,247,336,302,363
وی,911,422,944,442
بابیان,861,416,908,443
اینکه,811,412,858,443
کرمانشاه,729,414,808,444
ظرفیت,662,415,726,444
های,619,416,658,442
زیاد,577,416,615,443
دیگری,507,410,574,444
نیز,477,418,504,444
برای,432,416,475,444
ثبت,390,416,428,443
ملی,350,416,386,445
و,331,424,347,442
بین,298,423,329,445
المللی,239,415,295,445
دارد،,187,416,235,442
تاکید,133,414,183,443
کرد:,91,414,137,444
نان,58,416,88,439
برنجی,887,487,944,513
و,868,492,884,511
گیوه,822,479,868,512
از,799,485,820,511
جمله,750,484,798,510
این,716,484,747,513
ظرفیت‌ها,632,483,714,512
هستند,574,488,630,505
که,544,482,573,505
ثبت,503,485,541,511
آنها,464,481,501,511
اهتمام,406,484,462,517
مسئولین,331,483,404,513
استانی,272,484,329,513
را,250,484,269,511
می‌طلبد.,173,483,247,513
هادی,119,484,170,510
چگنی,59,478,117,513
یادآورشد:,851,549,944,580
مر,824,561,848,580
کز,799,551,829,580
مالکیت,729,548,797,580
معنوی,667,557,726,580
این,634,553,665,581
سازمان,567,553,631,579
در,538,558,564,579
کنار,495,551,538,579
اقدامات,421,553,494,574
ذکرشده،,336,551,419,580
با,319,553,333,580
دعوت,256,556,316,580
از,233,553,253,579
اساتیدی,158,553,232,580
از,135,553,156,579
خارج,80,553,134,585
از,57,553,77,579
کشور،,882,619,945,648
برنامه,830,621,880,649
های,789,621,828,647
آموزشی,709,617,787,650
برای,663,621,706,649
بر,641,629,661,649
خی,609,623,645,650
از,586,621,606,647
شر,555,622,585,649
کت,519,619,560,643
های,477,621,517,647
دانش,423,621,475,649
بنیان,380,621,422,648
اجرا,338,621,378,649
می‌,306,629,335,650
کند.,266,619,310,642
وی,230,626,264,647
در بخش,149,622,228,649
دیگری,80,614,147,649
از,57,621,78,647
سخنانش,866,689,945,717
به,846,694,864,716
اولویت,777,688,843,717
های,734,689,774,715
مهم,695,696,732,722
پیش,650,691,692,717
روی,603,695,648,715
سازمان,536,689,601,715
ثبت,495,689,534,716
اسناد,447,689,493,710
کشور,388,687,446,717
در,361,695,387,715
سال,322,688,360,713
1399پرداخت,196,689,318,717
و,177,697,193,715
گفت:,120,683,178,711
باتو,83,689,118,717
جه,59,694,87,714
به,926,762,945,784
تایید,879,757,921,784
طرح,828,756,874,790
تحول,771,756,824,785
سازمان,701,757,766,783
ثبت,658,757,697,784
اسناد,607,757,653,778
کشور,546,755,604,785
از,522,757,543,783
سوی,471,763,519,785
ریاست,401,757,466,784
قوه,366,758,397,785
قضائیه،,294,757,361,784
در,263,763,290,783
تلاشیم,199,757,260,790
که,166,755,195,778
امسال,108,756,161,781
طرح,58,756,104,790
کاداستر(حدنگار),790,819,945,853
را,768,825,787,851
اجرایی,701,825,766,854
کنیم.,650,823,700,859
معاون,593,825,647,852
ثبت,552,826,590,852
اسناد,504,825,549,846
کشور,445,823,502,853
بابیان,398,825,444,852
اینکه,349,821,396,852
قانون,298,825,346,853
کاداستر,224,823,296,853
در,196,831,222,851
سال,157,824,195,849
1393,103,825,154,846
در,74,831,100,851
