word,x1,y1,x2,y2
عرفان,891,63,945,91
در,862,69,889,90
رضی,810,65,861,92
در,919,149,944,170
این,884,144,916,172
مراسم,825,144,881,177
که,794,141,822,164
19,763,144,789,165
شهریور,689,145,759,171
با,672,144,687,171
حضور,606,145,668,171
معاون,550,144,604,170
اول,513,143,547,170
رئیس,457,145,510,172
جمهور,387,150,453,171
و,369,151,385,170
مسئولان,293,142,367,171
کشوری,216,141,290,171
و,197,151,213,170
استانی,137,144,195,172
در,108,149,134,170
ناحیه,59,144,106,170
صنعتی,883,216,945,240
رضی,829,213,879,240
و,808,219,824,238
مجتمع,746,217,805,245
پوشاک,670,209,741,240
عرفان,613,212,666,240
بر,587,220,608,240
گزار,546,206,593,240
شد،,504,213,543,233
مدیر,455,215,500,240
کل,418,210,453,241
تعاون،,355,212,414,238
کار,314,210,351,238
و,295,219,311,238
رفاه,256,212,293,238
اجتماعی,174,212,252,240
استان,121,212,170,235
اردبیل,59,211,117,241
اظهار,893,279,945,306
کرد:,847,278,893,308
امروز,792,280,844,308
و,774,288,790,306
همزمان,706,280,773,308
با,688,280,703,307
هفته,645,280,685,301
تعاون,590,280,642,306
1,560,280,571,301
طرح,512,279,557,312
تعاونی,449,280,508,309
به,427,285,446,307
ارزش,369,280,424,308
280,326,280,362,301
میلیارد,265,279,324,307
تومان,210,280,261,307
در,181,286,207,306
اردبیل,121,279,179,309
به,100,285,119,307
بهره,59,287,98,308
برداری,880,348,945,376
می,848,356,878,377
رسد.,800,351,847,374
قاسم,753,348,798,381
رحیمی,686,356,751,377
خاطرنشان,594,347,684,376
کرد:,547,346,594,376
راه,518,348,546,374
اندازی,455,348,516,374
این,421,348,453,377
طرح,375,347,420,381
ها,353,348,374,369
و شر,305,349,351,376
کت,269,346,311,370
های,227,348,267,374
تعاونی,166,348,225,377
زمینه,119,350,165,375
اشتغال,58,347,117,372
'377 نفر فراهم,817,416,943,449
آمده,770,413,816,437
تا,751,416,768,437
این,718,416,750,445
مجموعه,642,422,716,444
ها,619,416,640,437
فعالیت,557,415,617,443
های,515,417,555,442
خود,472,419,513,444
را آغاز,405,413,471,442
کنند.,356,414,405,438
وی,320,422,354,442
ادامه,276,416,319,437
داد:,238,416,275,438
این,206,416,237,445
مراسم,148,416,204,449
به,128,422,146,443
صورت,58,420,126,444
ملی,909,484,944,513
و,888,492,904,511
با,871,485,886,512
حضور,804,486,867,512
معاون,748,484,801,511
اول,710,483,744,511
رئیس,653,486,706,513
جمهور,583,491,648,512
و,564,492,580,511
وزیر,517,487,561,512
تعاون،,455,484,514,511
کار,414,482,452,511
و,396,492,412,511
رفاه,357,485,393,511
اجتماعی,275,485,353,513
بر,250,493,271,512
گزار,209,479,256,512
می,176,492,206,513
شود,132,486,172,512
تا,111,484,128,505
شاهد,59,485,108,505
افتتاح,893,553,945,585
و بهره,836,560,891,580
برداری,770,553,834,580
از مجموعه,672,553,768,580
های,630,553,670,578
تولیدی,563,551,628,580
در بخش,482,554,561,581
تعاون,429,553,480,579
باشیم.,373,553,427,586
مدیر,326,556,371,580
کل,291,551,325,582
تعاون،,230,553,289,579
کار,192,551,229,579
و رفاه,139,553,191,579
اجتماعی,59,553,137,581
استان,896,621,945,644
اردبیل,836,620,893,650
بخش,782,622,834,649
تعاون,728,621,780,647
را,707,621,726,647
یکی,661,616,704,650
از,638,621,659,647
مهمترین,561,626,637,649
بخش,507,622,559,649
های,465,621,505,647
اقتصادی,386,621,463,647
کشور,327,619,384,648
برشمرد,259,622,326,649
و,241,629,257,647
گفت:,184,615,241,643
در,155,627,182,647
کنار,111,619,154,647
بخش,59,622,110,649
دولتی,890,688,945,718
خصوصی,802,692,889,718
بخش,748,691,801,717
تعاون,695,689,747,715
مورد,647,695,693,717
حمایت,578,689,646,716
جدی,525,692,576,715
دولت,469,688,523,715
قرار,429,689,467,717
گرفته,376,683,429,717
و در,331,695,374,715
سال,293,688,331,713
های,251,689,291,715
اخیر,207,689,249,717
تلاش,154,689,206,717
بر,132,697,153,717
این,100,689,132,717
بوده,59,695,99,717
تا,928,757,944,778
مجموعه,851,763,925,785
های,808,757,848,783
تعاونی,746,757,805,786
در,716,763,743,783
نقاط,672,756,715,778
مختلف,602,757,669,780
استان,549,757,598,780
و,531,765,547,783
در,502,763,529,783
رسته,457,762,501,783
های,414,757,454,783
مختلف,344,757,411,780
فعالیت,280,756,341,784
خود,236,760,277,785
را,214,757,233,783
آغاز,166,754,213,783
کنند.,116,755,166,779
وی,80,763,113,783
به,59,763,77,784
بهره,906,832,944,853
برداری,839,825,903,853
فاز,806,825,835,851
اول,771,824,805,852
شر,738,827,768,853
کت,702,823,744,847
تعاونی,639,825,699,854
پوشاک,565,823,636,854
عرفان,508,825,563,853
ارشق,457,825,506,852
در,428,831,454,851
ناحیه,379,826,426,852
صنعتی,315,829,376,854
رضی,261,827,312,854
اشاره,210,825,259,851
کرد,168,823,208,853
و,149,833,165,852
افزود:,93,825,147,853
این,59,825,90,854
مجموعه,870,899,944,921
در بخش,789,895,868,922
صنعتی,726,897,787,922
و,708,901,724,920
در رسته,636,899,707,920
تولید,587,892,634,921
پوشاک,514,891,585,922
فعالیت,451,892,512,921
می,420,902,449,922
کنند,374,891,418,914
و,356,901,372,920
از,335,894,355,920
محل,289,893,334,923
اشتغال,229,893,287,917
روستایی,150,894,226,922
و,132,901,148,920
عشایری,59,894,131,921
بیش,903,964,944,990
از,880,962,901,988
40,850,962,875,983
