word,x1,y1,x2,y2
,1518,117,1605,164
,1476,127,1507,161
,1355,124,1463,164
,1322,138,1342,164
,1260,127,1326,161
,1227,134,1247,164
,1181,118,1216,164
,1158,116,1184,164
,1096,121,1147,152
,1042,117,1085,152
,973,127,1030,166
,893,117,961,152
,825,116,880,164
,778,116,829,166
,689,121,764,164
,622,127,677,164
,589,116,625,165
,535,117,578,164
,510,128,539,152
,370,117,497,152
,320,117,357,161
,276,127,307,161
,243,128,264,152
,217,117,245,153
,165,117,221,166
,101,116,152,165
,1532,228,1603,277
,1462,228,1519,277
,1392,238,1448,277
,1313,228,1379,275
,1195,227,1301,263
,1213,237,1229,247
,1123,228,1182,275
,1088,241,1102,255
,1061,229,1084,264
,1010,239,1049,275
,960,238,1014,263
,869,234,947,276
,821,229,873,263
,830,237,846,247
,719,227,808,263
,626,227,705,263
,643,237,659,247
,528,228,614,273
,420,227,515,277
,350,229,407,263
,371,237,387,247
,311,228,353,275
,255,232,314,263
,145,228,242,275
,102,238,133,272
,1526,338,1603,383
,1474,350,1513,386
,1412,339,1478,386
,1311,339,1399,386
,1278,352,1292,366
,1249,340,1276,375
,1200,350,1239,386
,1150,349,1204,374
,1039,339,1137,386
,936,339,1025,388
,856,343,923,374
,805,350,844,386
,693,339,794,388
,624,339,680,374
,582,355,626,388
,473,339,568,386
,429,349,460,383
,389,338,416,386
,325,338,393,388
,291,356,311,386
,155,339,281,374
,127,334,143,374
,101,352,130,387
,1522,449,1603,485
,1541,459,1557,469
,1446,450,1512,497
,1399,449,1450,498
,1333,449,1388,497
,1296,449,1337,495
,1234,449,1285,498
,1153,450,1224,499
,1094,467,1143,499
,1025,449,1095,497
,984,460,1015,494
,875,450,976,498
,767,450,866,497
,737,467,757,497
,670,450,729,497
,586,449,674,497
,549,449,576,497
,521,460,541,497
,461,463,525,498
,350,449,451,497
,320,467,340,497
,192,460,311,497
,201,459,217,469
,162,460,182,497
,102,463,166,498
,1565,572,1604,608
,1471,561,1559,608
,1378,561,1465,597
,1301,561,1370,596
,1241,575,1292,608
,1210,561,1231,605
,1137,561,1201,609
,1049,560,1127,605
,984,560,1039,608
,946,560,988,606
,865,561,936,610
,736,560,857,608
,753,570,769,580
