word,x1,y1,x2,y2
پایدار,891,63,945,92
شدن,844,65,889,87
اشتغال,784,63,843,87
قبلی,741,63,781,92
در,712,69,739,90
بخش,659,65,711,92
کشاورزی,567,61,658,90
را,545,63,565,89
نیز,516,65,544,91
خواهیم,448,63,515,97
داشت.,384,63,446,85
وی,348,69,381,90
از,325,63,346,90
سامانه,270,63,324,84
گرمسیری,180,58,269,91
به,159,69,177,90
عنوان,104,63,157,91
یکی,59,59,102,92
پروژه‌های,856,131,945,160
عظیم,805,130,854,165
آبی,766,128,804,160
کشور,708,129,765,159
یاد,680,132,707,159
کرد,638,129,678,159
و,620,139,635,158
افزود:,564,132,619,159
دولت,508,130,562,158
تدبیر,459,134,505,159
و,442,139,458,158
امید,404,132,441,159
اهتمام,347,132,402,165
ویژه‌ای,279,132,344,159
به,259,137,277,159
اجرای,198,132,257,159
این,164,132,196,160
پروژه,110,131,162,160
داشته,59,132,108,152
و,928,208,944,226
طی,893,198,927,228
سه,862,205,889,221
سال,820,199,858,223
اخیر,774,200,817,228
روند,728,202,772,226
اجرای,666,200,725,228
سامانه,609,200,662,221
گرمسیری,516,194,606,228
بسیار,465,200,513,227
رشد,422,201,463,226
کرده,370,198,419,228
است.,316,200,367,221
به,294,205,312,227
گفته,247,194,291,221
معاون,190,200,243,226
هماهنگی,102,193,186,228
امور,57,200,99,227
اقتصادی,868,268,945,294
استانداری,777,268,866,294
کرمانشاه،,690,266,776,296
فقط,648,266,687,289
در,619,274,646,294
سال,580,267,618,291
جاری,523,268,578,294
و,504,276,520,294
با,489,268,503,295
وجود,433,274,487,295
همه,394,273,431,289
کمبود,334,266,393,295
منابع,289,268,331,302
مالی,246,266,287,297
که,216,266,244,289
داریم,162,268,213,301
'80 میلیارد,59,267,143,295
تومان,893,336,944,364
برای,846,336,889,364
اجرای,782,336,841,364
سامانه,723,336,777,357
گرمسیری,630,330,719,364
بودجه,568,342,625,364
تخصیص,481,338,563,365
یافته,436,336,476,363
است.,380,336,432,358
حاتمی,314,336,376,365
اظهار,258,335,309,363
کرد:,210,334,256,364
این,173,336,205,365
پروژه,117,336,168,364
آنقدر,57,333,113,362
اهمیت,884,404,945,431
داشت,825,404,881,426
که,795,402,824,425
شخص,729,405,792,433
رئیس,673,406,726,433
جمهور,605,411,671,432
روند,559,406,603,430
اجرای,499,404,557,432
آن,468,401,497,427
را,446,404,466,430
به,426,410,444,431
صورت,356,408,424,432
هفتگی,290,398,353,433
رصد,241,408,288,430
می‌,209,412,238,433
کرد.,167,402,214,432
وی,131,410,165,430
در,103,410,129,430
ادامه,59,404,102,425
با,930,473,944,499
بیان,893,473,928,500
اینکه,844,468,891,499
قرار,803,472,841,500
است,756,472,802,494
امسال,702,472,755,496
در,673,478,700,499
استان,623,472,672,496
کرمانشاه,543,470,622,500
'30 هزار,468,472,536,500
هکتار,412,468,467,499
از,390,473,411,499
اراضی,329,472,389,501
کشاورزی,236,470,328,499
تبدیل,181,472,234,502
به,160,478,179,500
اراضی,97,472,158,501
آبی,59,469,97,501
مدرن,894,543,944,567
شوند،,837,542,892,568
افزود:,781,541,835,568
از این,727,541,780,569
میزان,677,541,725,568
23,647,541,676,562
هزار,604,541,646,568
هکتار در قالب,476,536,603,569
سامانه,420,541,475,562
گرمسیری,330,535,420,568
در,303,546,329,567
غرب,253,541,303,569
استان,203,541,252,564
و مابقی,135,541,201,569
در دیگر,58,534,133,568
نقاط,902,608,944,630
استان,848,609,897,632
دیده,800,612,843,636
شده,756,610,795,630
که,723,607,751,630
عملکرد,647,604,718,637
خوبی,590,611,643,638
در,558,614,585,635
حوزه,505,611,555,636
آبیاری,439,606,501,636
مدرن,383,611,434,635
است.,327,609,379,631
14,296,609,322,630
قرارداد,227,609,291,637
واگذاری,140,603,222,635
در,108,614,135,635
ناحیه,59,609,106,636
صنعتی,883,681,945,706
رضی,829,678,879,706
آماده,776,674,825,698
سرمایه,711,677,771,705
گذاری,647,671,715,703
است,598,677,643,699
اکبر,553,675,594,705
بهنامجو,480,677,551,705
19,450,677,475,698
شهریور,375,678,445,705
در,346,683,372,703
مراسم,287,677,343,710
افتتح,237,677,283,710
طرح‌های,151,676,233,710
تعاونی,88,677,147,706
در,57,683,84,703
ناحیه,898,745,945,772
صنعتی,834,749,896,774
رضی,781,746,832,774
به,760,750,779,772
مناسبت,690,745,758,772
هفته,647,745,688,766
تعاون,593,745,645,771
اظهار,540,744,591,772
کرد:,494,743,540,773
امروز در,412,745,492,773
این,380,745,411,774
شهر,337,746,377,773
ک,309,743,342,767
شاهد,258,745,307,766
